batch class_loss class_acc conf_loss conf
0 1.0535 62.50 0.5126 61.59
10 1.2089 56.25 0.6156 61.67
20 0.7878 65.62 0.3716 64.72
30 0.9152 68.75 0.4872 65.52
40 0.9119 59.38 0.4191 68.31
50 1.0311 65.62 0.4821 64.45
60 0.7294 78.12 0.3806 63.43
70 1.4426 53.12 0.3964 59.54
80 1.0415 71.88 0.5595 58.58
90 1.2318 65.62 0.5584 63.32
100 1.2488 56.25 0.5142 59.26
110 0.9757 71.88 0.5374 57.74
120 1.2444 59.38 0.4399 65.08
130 1.1957 56.25 0.5449 68.39
140 0.8134 71.88 0.3862 65.45
150 1.4920 46.88 0.4710 58.74
160 0.9404 75.00 0.4603 62.46
170 0.9965 65.62 0.4832 64.07
180 1.0500 62.50 0.5135 65.48
190 1.0928 62.50 0.4698 63.86
200 1.3300 62.50 0.5589 63.97
210 0.7959 71.88 0.4901 63.40
220 0.9823 75.00 0.5341 56.76
230 1.2925 46.88 0.6129 63.72
240 1.2622 59.38 0.4030 61.41
250 0.8293 78.12 0.3892 66.66
260 1.2323 53.12 0.6504 64.74
270 1.6100 46.88 0.6623 59.87
280 0.9419 71.88 0.5960 57.95
290 1.4786 56.25 0.5520 60.07
300 0.8394 62.50 0.4340 63.22
310 1.0559 53.12 0.3868 61.46
320 0.7584 78.12 0.4662 61.69
330 1.2630 50.00 0.4291 60.45
340 1.1348 53.12 0.4261 63.36
350 1.1365 59.38 0.5372 65.50
360 0.8172 68.75 0.5592 60.76
370 1.0984 65.62 0.4816 62.23
380 0.9494 68.75 0.5158 63.00
390 0.9415 75.00 0.4666 60.76
400 1.1456 59.38 0.4493 65.11
410 1.1588 65.62 0.4747 62.55
420 1.1406 62.50 0.6731 61.15
430 0.8949 75.00 0.5019 64.10
440 0.8570 71.88 0.3739 62.75
450 1.0631 62.50 0.6418 63.68
460 1.2999 46.88 0.5604 64.93
470 1.2400 53.12 0.6204 61.80
480 0.7465 78.12 0.5207 59.07
490 1.3370 59.38 0.5353 61.09
500 1.1334 62.50 0.7002 64.59
510 0.7488 78.12 0.4187 61.34
520 0.7955 75.00 0.4055 65.93
530 1.0919 56.25 0.4137 66.16
540 1.0928 68.75 0.4406 63.93
550 1.2769 50.00 0.4620 62.49
560 0.9188 75.00 0.4273 62.96
570 1.6650 43.75 0.8143 62.80
580 0.9253 71.88 0.4681 61.91
590 1.1064 59.38 0.3515 63.30
600 1.4410 62.50 0.5537 61.54
610 1.1451 56.25 0.4468 59.12
620 0.9738 68.75 0.5613 59.90
630 1.0495 62.50 0.3754 62.87
640 0.9949 62.50 0.4885 62.19
650 0.8095 78.12 0.3899 64.83
660 1.3728 53.12 0.6222 62.61
670 1.3851 40.62 0.4289 59.44
680 0.8656 71.88 0.4582 61.63
690 1.0880 68.75 0.5447 65.80
700 0.9750 68.75 0.6412 66.99
710 1.0283 71.88 0.5335 66.82
720 0.9094 78.12 0.5120 62.68
730 1.2657 56.25 0.5557 59.89
740 0.9251 71.88 0.4661 62.02
750 1.0255 65.62 0.4540 61.26
760 0.9948 68.75 0.4117 59.32
770 0.5844 75.00 0.4000 66.05
780 1.2407 56.25 0.4759 62.20
790 1.2427 62.50 0.5693 63.99
800 0.9902 68.75 0.4074 62.24
810 1.1604 59.38 0.4610 63.00
820 0.9804 68.75 0.4901 60.45
830 0.8335 78.12 0.4223 63.73
840 1.2449 50.00 0.5265 62.58
850 1.3495 56.25 0.5633 56.91
860 0.9733 65.62 0.4972 61.38
870 0.8207 71.88 0.4924 60.53
880 1.2020 56.25 0.6374 66.49
890 0.7919 68.75 0.4705 68.62
900 1.2193 62.50 0.5621 59.54
910 0.8104 68.75 0.4276 63.08
920 1.0525 62.50 0.4977 61.13
930 1.2787 59.38 0.4499 61.11
940 0.8132 75.00 0.4133 70.00
950 1.0518 65.62 0.3797 67.71
960 1.1573 65.62 0.4406 66.31
970 0.8791 65.62 0.5159 66.05
980 0.9378 62.50 0.4137 65.19
990 1.2968 56.25 0.5153 63.12
1000 1.0443 71.88 0.6019 59.89
1010 0.7057 81.25 0.5856 60.57
1020 1.1611 65.62 0.6016 62.88
1030 0.8126 71.88 0.4287 64.70
1040 1.0740 62.50 0.4110 62.83
1050 1.1696 56.25 0.5141 63.61
1060 0.9018 71.88 0.6252 62.71
1070 0.9529 65.62 0.4711 62.76
1080 1.7453 43.75 0.6457 64.25
1090 1.1777 56.25 0.4609 60.90
1100 1.0407 68.75 0.4870 62.17
1110 0.9128 65.62 0.5382 62.39
1120 1.2161 56.25 0.5250 60.68
1130 1.1175 59.38 0.4383 62.70
1140 1.1726 62.50 0.5539 64.53
1150 1.1513 56.25 0.4469 62.04
1160 1.2997 59.38 0.5870 60.93
1170 0.9834 68.75 0.5326 63.74
1180 1.2694 56.25 0.3854 60.69
1190 1.1075 59.38 0.4991 61.65
1200 0.9592 62.50 0.4376 63.43
