batch class_loss class_acc conf_loss conf
0 0.5483 68.75 0.2807 74.92
10 0.4834 78.12 0.3153 76.73
20 0.8324 65.62 0.3955 73.64
30 0.5154 87.50 0.4226 79.84
40 0.4645 81.25 0.2903 79.83
50 0.7089 78.12 0.4539 79.80
60 0.4800 75.00 0.3635 79.29
70 0.4441 84.38 0.3130 78.20
80 0.5249 81.25 0.3540 77.92
90 0.4457 84.38 0.3770 75.09
100 0.3022 87.50 0.3523 77.67
110 0.3358 84.38 0.2549 79.90
120 0.6800 78.12 0.4609 76.74
130 0.5276 81.25 0.3844 78.26
140 0.3562 81.25 0.3389 79.97
150 0.4018 81.25 0.3512 78.14
160 0.5513 71.88 0.5328 79.34
170 0.4886 75.00 0.4849 79.82
180 0.5225 81.25 0.4122 81.88
190 0.4569 87.50 0.3694 79.34
200 0.6079 71.88 0.4848 78.68
210 0.6160 65.62 0.5224 80.78
220 0.5296 84.38 0.3405 79.38
230 0.5953 81.25 0.4550 81.61
240 0.5584 78.12 0.5433 78.16
250 0.4212 87.50 0.2905 78.31
260 0.4585 78.12 0.3951 80.59
270 0.5793 81.25 0.3721 78.07
280 0.3922 90.62 0.3737 77.86
290 0.4103 84.38 0.3816 79.73
300 0.4775 84.38 0.3926 78.03
310 0.3316 90.62 0.2200 81.27
320 0.8448 62.50 0.6240 77.71
330 0.6660 71.88 0.4285 80.06
340 0.4783 84.38 0.3670 75.46
350 0.6757 75.00 0.3255 76.63
360 0.4376 87.50 0.3163 79.60
370 0.5247 81.25 0.4813 81.69
380 0.7210 78.12 0.4594 80.42
390 0.4229 81.25 0.2766 77.28
400 0.5577 78.12 0.3401 77.97
410 0.5507 78.12 0.4934 77.60
420 0.4903 78.12 0.4014 80.64
430 0.4367 81.25 0.5169 82.38
440 0.8114 81.25 0.5382 78.78
450 0.4840 78.12 0.3803 76.98
460 0.7532 78.12 0.4146 81.16
470 0.2804 90.62 0.2464 79.75
480 0.6809 75.00 0.3612 78.93
490 0.3435 87.50 0.2288 81.28
500 0.5831 68.75 0.4257 78.11
510 0.4386 84.38 0.2944 80.52
520 0.6236 71.88 0.5265 80.97
530 0.2643 90.62 0.2833 77.75
540 0.5067 78.12 0.3469 79.68
550 0.4265 84.38 0.3313 77.21
560 0.6786 71.88 0.4030 76.63
570 0.3357 84.38 0.2809 79.78
580 0.5447 71.88 0.3054 78.63
590 0.5638 78.12 0.4127 80.34
600 0.4101 84.38 0.3614 75.62
610 0.4218 78.12 0.3450 75.20
620 0.6234 75.00 0.3947 75.34
630 0.5463 78.12 0.3286 77.93
640 0.5047 84.38 0.3662 78.33
650 0.8627 71.88 0.4624 80.74
660 0.4367 87.50 0.3755 81.83
670 0.4800 78.12 0.3623 79.56
680 0.6149 71.88 0.4911 82.44
690 0.5866 75.00 0.5192 79.04
700 0.4198 81.25 0.3625 80.51
710 0.5307 78.12 0.3738 76.46
720 0.4747 84.38 0.3728 76.54
730 0.2152 93.75 0.2630 81.13
740 0.5582 81.25 0.3779 78.65
750 0.6352 71.88 0.4900 76.30
