batch class_loss class_acc conf_loss conf
0 0.7107 65.62 0.4481 75.45
10 0.5730 71.88 0.4807 78.34
20 0.4220 84.38 0.2997 78.46
30 0.6470 75.00 0.3879 75.69
40 0.6935 81.25 0.5656 80.48
50 0.7959 59.38 0.6220 77.50
60 0.4254 87.50 0.3161 78.53
70 0.4975 81.25 0.3621 77.12
80 0.6028 75.00 0.3750 76.01
90 0.5584 87.50 0.3889 81.04
100 0.5780 71.88 0.3448 78.14
110 0.5595 81.25 0.3050 78.05
120 0.4057 81.25 0.3731 76.65
130 0.2602 90.62 0.2882 81.61
140 0.4495 87.50 0.3356 78.72
150 0.6583 78.12 0.4080 78.30
160 0.3670 81.25 0.3829 79.79
170 0.8859 62.50 0.6712 77.34
180 0.6859 81.25 0.4921 77.48
190 0.4875 81.25 0.3119 77.87
200 0.4854 78.12 0.4364 79.01
210 0.4444 84.38 0.4043 81.60
220 0.6438 71.88 0.3767 76.62
230 0.5348 81.25 0.3503 78.78
240 0.5817 71.88 0.5899 76.52
250 0.4529 81.25 0.4155 79.82
260 0.6916 68.75 0.5767 76.71
270 0.5762 78.12 0.3570 79.51
280 0.4812 78.12 0.4696 77.04
290 0.6140 78.12 0.4347 79.65
300 0.4592 81.25 0.3585 79.39
310 0.2957 90.62 0.2552 79.92
320 0.7167 75.00 0.4411 80.26
330 0.5496 81.25 0.3412 77.42
340 0.8364 71.88 0.4578 76.53
350 0.6354 75.00 0.3842 78.45
360 0.3091 96.88 0.2762 79.54
370 0.4020 81.25 0.3149 77.96
380 0.6769 71.88 0.4591 78.47
390 0.5707 75.00 0.3667 77.87
400 0.6146 75.00 0.5539 76.82
410 0.4458 81.25 0.3249 77.96
420 0.3837 90.62 0.2665 80.10
430 0.5385 78.12 0.4139 76.60
440 0.4582 78.12 0.3633 79.61
450 0.5729 78.12 0.4014 78.40
460 0.4794 87.50 0.4052 80.05
470 0.5944 68.75 0.4244 77.30
480 0.3944 87.50 0.2821 78.87
490 0.5437 78.12 0.3116 77.70
500 0.5128 81.25 0.4005 78.93
510 0.7573 71.88 0.7369 78.24
520 0.6949 68.75 0.5306 80.48
530 0.4359 84.38 0.5441 76.22
540 0.5192 78.12 0.3053 78.22
550 0.3042 93.75 0.2844 80.18
560 0.7021 75.00 0.4201 76.75
570 0.2401 87.50 0.2650 80.39
580 0.8207 68.75 0.4931 78.51
590 0.7370 68.75 0.4233 77.98
600 0.5946 81.25 0.4166 78.82
610 0.2486 90.62 0.2644 79.11
620 0.5444 78.12 0.2772 77.08
630 0.4879 81.25 0.3470 78.04
640 0.4781 81.25 0.4840 80.99
650 0.5140 75.00 0.3851 77.25
660 0.6164 71.88 0.4613 77.70
670 0.5900 75.00 0.3688 80.33
680 0.5014 75.00 0.4112 80.16
690 0.5732 71.88 0.3840 80.56
700 0.6580 78.12 0.4234 80.57
710 0.4841 78.12 0.3587 79.37
720 0.3208 90.62 0.2877 76.46
730 0.4307 81.25 0.2675 76.41
740 0.4297 84.38 0.3244 78.63
750 0.5025 81.25 0.3428 80.47
