batch class_loss class_acc conf_loss conf
0 2.6047 0.00 0.6937 49.11
10 2.3048 12.50 0.7986 47.28
20 2.0337 21.88 0.7250 45.71
30 1.7975 50.00 0.7605 45.59
40 1.7099 68.75 0.7558 46.06
50 1.6990 43.75 0.6941 47.36
60 1.3497 71.88 0.6908 48.71
70 1.4324 59.38 0.6506 50.42
80 1.2425 78.12 0.6391 52.26
90 0.9895 78.12 0.5792 54.39
100 1.2635 65.62 0.6235 55.99
110 1.0096 81.25 0.6081 57.12
120 1.0114 71.88 0.5270 58.56
130 0.8333 78.12 0.4911 59.43
140 0.7484 87.50 0.4940 60.53
150 0.8793 75.00 0.5269 62.40
160 0.8477 75.00 0.4882 63.14
170 0.8549 68.75 0.5146 64.67
180 0.8388 84.38 0.4779 65.43
190 0.6770 78.12 0.5326 65.91
200 0.7924 75.00 0.4808 66.56
210 0.8309 71.88 0.4904 67.87
220 0.8156 81.25 0.5000 64.95
230 0.4649 93.75 0.3867 68.76
240 0.6506 78.12 0.4463 67.37
250 0.7643 71.88 0.4462 66.43
260 0.5102 84.38 0.4588 69.35
270 0.5325 84.38 0.3972 70.75
280 0.5807 81.25 0.4821 70.06
290 0.5673 81.25 0.3766 70.17
300 0.5731 81.25 0.4088 68.62
310 0.9156 62.50 0.4444 69.83
320 0.5951 81.25 0.3416 72.27
330 0.6541 81.25 0.4244 69.65
340 0.4790 84.38 0.3568 72.58
350 0.8276 68.75 0.4390 70.77
360 0.6082 78.12 0.3849 74.01
370 0.5810 78.12 0.3477 73.02
380 0.6921 81.25 0.3810 71.42
390 0.6437 75.00 0.3521 72.01
400 0.6609 81.25 0.4559 72.64
410 0.4471 87.50 0.3152 75.18
420 0.6305 81.25 0.4532 72.21
430 0.7300 65.62 0.3685 70.69
440 0.4541 84.38 0.3595 73.27
450 0.5764 65.62 0.5052 75.09
460 0.5943 75.00 0.3363 74.44
470 0.7044 78.12 0.4736 73.71
480 0.8160 62.50 0.5986 73.57
490 0.7992 62.50 0.5047 75.31
500 0.5704 84.38 0.4294 73.63
510 0.8672 65.62 0.4801 73.29
520 0.5436 81.25 0.4932 73.54
530 0.5428 78.12 0.3993 72.18
540 0.4294 87.50 0.3425 73.02
550 0.4427 81.25 0.3340 76.09
560 0.3249 96.88 0.3295 75.00
570 0.4770 87.50 0.3744 72.95
580 0.5683 75.00 0.3341 75.29
590 0.4424 90.62 0.3880 75.71
600 0.5180 71.88 0.3960 75.33
610 0.4399 90.62 0.4601 74.46
620 0.4871 84.38 0.3367 76.59
630 0.4151 84.38 0.3171 74.95
640 0.4959 84.38 0.3155 74.25
650 0.5006 84.38 0.3997 76.47
660 0.5577 68.75 0.3736 73.40
670 0.4480 84.38 0.3425 76.67
680 0.4540 84.38 0.3630 77.45
690 1.0386 59.38 0.6103 75.89
700 0.5938 71.88 0.6796 77.69
710 0.4385 84.38 0.2838 77.46
720 0.4138 81.25 0.3422 78.72
730 0.2511 93.75 0.2765 78.87
740 0.8055 75.00 0.4507 76.17
750 0.4997 81.25 0.4208 73.71
