batch class_loss class_acc conf_loss conf
0 0.6744 75.00 0.4774 73.60
10 0.3660 90.62 0.2927 75.43
20 0.7892 65.62 0.4588 73.59
30 0.8031 65.62 0.4985 71.93
40 0.8793 56.25 0.6765 76.55
50 0.6841 71.88 0.4808 72.81
60 0.6171 78.12 0.5600 75.08
70 0.6549 75.00 0.4054 73.72
80 0.5876 68.75 0.5710 77.65
90 0.5623 78.12 0.4993 76.16
100 0.5336 81.25 0.4276 74.70
110 0.5947 81.25 0.5120 75.18
120 0.9098 56.25 0.5695 72.16
130 0.5525 81.25 0.4801 72.20
140 0.8180 68.75 0.4771 73.44
150 0.9059 65.62 0.5788 74.88
160 0.5447 81.25 0.4359 73.80
170 0.3791 84.38 0.2875 76.06
180 0.3297 84.38 0.2350 77.77
190 0.7581 75.00 0.5037 74.56
200 0.5584 75.00 0.3721 74.35
210 0.6472 65.62 0.5413 76.92
220 0.9310 59.38 0.6235 74.50
230 0.5134 78.12 0.3510 76.10
240 0.6722 68.75 0.4838 73.83
250 0.5153 81.25 0.4512 76.35
260 0.8276 68.75 0.5563 75.91
270 0.4528 93.75 0.3385 77.25
280 0.7322 71.88 0.5142 76.55
290 0.5687 78.12 0.5043 76.89
300 0.7546 75.00 0.5432 75.81
310 0.7654 71.88 0.4515 76.60
320 0.5514 78.12 0.4331 75.67
330 0.3720 87.50 0.3702 75.29
340 0.6594 68.75 0.5176 74.86
350 0.6713 75.00 0.4692 76.21
360 0.6421 78.12 0.3969 74.44
370 0.8074 65.62 0.4829 76.52
380 0.5132 78.12 0.3464 76.31
390 0.4686 81.25 0.2936 76.60
400 0.7361 71.88 0.5484 76.67
410 0.3276 87.50 0.3824 76.53
420 0.5933 81.25 0.3970 78.41
430 0.6275 71.88 0.5022 77.21
440 0.6586 71.88 0.5502 77.24
450 0.6351 75.00 0.4835 73.88
460 0.7369 68.75 0.3443 74.87
470 0.6546 78.12 0.4212 75.29
480 0.5834 68.75 0.4305 75.53
490 0.3020 93.75 0.3323 74.38
500 0.6784 71.88 0.4496 75.80
510 0.7545 68.75 0.5938 75.18
520 0.6575 75.00 0.5068 75.03
530 0.5194 78.12 0.3060 77.17
540 0.8080 62.50 0.5877 76.78
550 0.4684 87.50 0.3691 75.17
560 0.6462 78.12 0.4535 76.25
570 0.6768 78.12 0.5289 77.62
580 0.7155 68.75 0.4347 75.03
590 0.4629 81.25 0.4697 77.40
600 0.6484 84.38 0.4014 74.79
610 0.9217 53.12 0.4927 74.42
620 0.5273 71.88 0.4598 76.04
630 0.7973 68.75 0.3916 73.84
640 0.4360 84.38 0.3618 76.62
650 0.4612 81.25 0.3564 75.12
660 0.4837 84.38 0.4213 75.83
670 0.7776 65.62 0.5926 77.01
680 0.6219 81.25 0.4180 76.78
690 0.7642 65.62 0.4872 74.79
700 0.8604 71.88 0.5075 79.30
710 0.5691 78.12 0.4295 77.38
720 0.9823 59.38 0.5378 76.52
730 0.7360 78.12 0.4718 74.56
740 0.3956 87.50 0.3137 76.17
