batch class_loss class_acc conf_loss conf
0 2.2892 9.38 0.6919 49.21
10 2.3257 12.50 0.4760 28.98
20 2.2881 9.38 0.3432 17.20
30 2.1953 28.12 0.7520 13.06
40 2.2511 9.38 0.3287 13.18
50 2.1871 28.12 0.6257 15.22
60 2.2572 12.50 0.4207 18.32
70 2.1886 18.75 0.5073 21.32
80 2.1661 25.00 0.6004 22.60
90 2.0078 43.75 0.7568 25.70
100 2.1023 21.88 0.5304 31.03
110 1.9554 34.38 0.6331 32.98
120 1.8286 50.00 0.7137 33.35
130 1.9840 31.25 0.5185 32.81
140 1.6393 37.50 0.5860 34.79
150 1.6805 46.88 0.7712 39.09
160 1.8236 34.38 0.5483 40.60
170 1.7417 37.50 0.5960 41.78
180 1.7263 31.25 0.6601 39.53
190 1.7479 40.62 0.5409 40.49
200 1.2921 56.25 0.7454 42.28
210 1.3793 56.25 0.6221 43.83
220 1.6265 40.62 0.5978 42.84
230 1.3534 59.38 0.6676 44.36
240 1.4586 46.88 0.5670 47.73
250 1.1038 75.00 0.6252 50.86
260 1.3863 50.00 0.5765 55.16
270 1.5600 46.88 0.6029 52.99
280 1.6800 34.38 0.5842 50.06
290 1.5687 43.75 0.5807 49.13
300 1.6470 37.50 0.6702 50.49
310 1.5466 50.00 0.5452 51.95
320 1.7035 34.38 0.6345 53.00
330 1.7926 18.75 0.5814 50.56
340 1.5876 43.75 0.5110 47.76
350 1.1419 59.38 0.5956 51.80
360 1.2321 53.12 0.6462 54.64
370 1.1304 59.38 0.5010 54.94
380 1.6412 46.88 0.6127 55.07
390 1.5100 43.75 0.5391 53.82
400 1.2295 50.00 0.4873 51.37
410 1.3724 50.00 0.5709 55.56
420 1.7559 46.88 0.6579 53.95
430 1.3033 56.25 0.5655 52.85
440 1.5956 43.75 0.7621 53.39
450 1.3586 62.50 0.7382 50.79
460 1.3786 43.75 0.5063 52.96
470 1.6166 37.50 0.5985 53.35
480 1.1838 62.50 0.5675 53.56
490 1.3523 53.12 0.5720 56.65
500 1.5679 37.50 0.5409 54.86
510 1.7301 50.00 0.5841 54.22
520 1.4353 43.75 0.4729 55.09
530 1.3826 53.12 0.5966 54.49
540 1.1539 65.62 0.5399 53.73
550 0.8193 78.12 0.5748 54.95
560 1.5135 46.88 0.5572 54.19
570 1.3473 62.50 0.6582 55.19
580 1.2786 56.25 0.4724 53.34
590 1.2741 65.62 0.6098 55.59
600 1.2861 50.00 0.5723 57.72
610 1.3616 56.25 0.5089 59.53
620 1.8008 40.62 0.6347 57.73
630 1.1897 65.62 0.6494 57.12
640 1.2411 53.12 0.6802 58.09
650 1.3816 53.12 0.4343 55.32
660 0.8482 68.75 0.5526 56.07
670 1.6369 46.88 0.6378 55.17
680 1.4500 46.88 0.5233 56.46
690 1.4568 46.88 0.7029 56.93
700 1.2864 53.12 0.5441 57.80
710 1.0370 59.38 0.5864 58.48
720 1.0785 68.75 0.4993 58.77
730 1.6402 50.00 0.5219 57.31
740 1.0993 65.62 0.5011 56.17
750 1.2459 56.25 0.4449 53.97
760 1.3472 56.25 0.5843 54.30
770 1.0668 65.62 0.4356 52.56
780 1.1486 62.50 0.6161 51.34
790 1.2046 62.50 0.5676 53.65
800 1.2380 56.25 0.6536 57.98
