batch class_loss class_acc conf_loss conf
0 0.9450 68.75 0.3698 61.66
10 1.2772 53.12 0.4540 61.39
20 1.0773 62.50 0.3365 58.99
30 1.2460 53.12 0.5200 57.03
40 1.3582 56.25 0.4730 58.26
50 1.4823 46.88 0.4975 60.29
60 1.0831 62.50 0.4893 57.41
70 1.3202 62.50 0.4895 56.11
80 0.7978 75.00 0.4473 58.01
90 0.9210 71.88 0.5577 61.08
100 1.2189 62.50 0.3656 59.70
110 1.4805 46.88 0.5352 59.76
120 1.2766 62.50 0.6257 59.58
130 1.1925 56.25 0.5900 56.20
140 0.9296 71.88 0.5793 59.00
150 0.9174 68.75 0.4929 59.22
160 1.1082 75.00 0.5974 60.16
170 1.1532 59.38 0.5150 56.75
180 0.8608 75.00 0.4738 60.35
190 1.1871 59.38 0.4144 59.89
200 1.2186 62.50 0.5306 60.56
210 1.1931 56.25 0.4872 61.21
220 1.2165 59.38 0.5398 63.52
230 1.1199 53.12 0.3983 59.30
240 1.1718 62.50 0.4939 59.09
250 1.0270 62.50 0.4599 58.49
260 0.9844 68.75 0.4726 59.83
270 1.2641 59.38 0.5280 58.86
280 1.2282 56.25 0.5248 60.40
290 1.2001 59.38 0.5936 62.52
300 1.0255 65.62 0.5633 60.97
310 1.2274 59.38 0.5488 57.92
320 0.7947 81.25 0.5190 57.49
330 1.7447 37.50 0.5972 59.06
340 0.9655 65.62 0.4223 58.38
350 0.9723 65.62 0.4392 60.30
360 1.3156 59.38 0.6259 58.07
370 0.9944 68.75 0.5189 60.00
380 1.0524 59.38 0.5370 61.89
390 1.2119 53.12 0.5512 62.05
400 0.9469 75.00 0.4576 60.15
410 0.9688 68.75 0.4819 57.34
420 1.6319 43.75 0.5107 58.88
430 0.8603 71.88 0.6169 57.78
440 1.7319 37.50 0.7528 60.85
450 1.3692 37.50 0.5042 59.91
460 1.1543 56.25 0.5162 57.29
470 1.4229 50.00 0.5120 56.24
480 0.8873 75.00 0.4426 62.41
490 1.1791 65.62 0.4401 60.89
500 1.3549 53.12 0.4973 64.01
510 1.1638 62.50 0.5057 60.25
520 1.5986 53.12 0.7466 63.70
530 1.4241 56.25 0.6897 64.20
540 0.9695 65.62 0.4445 60.04
550 0.9701 65.62 0.5258 61.53
560 1.0497 62.50 0.5840 62.89
570 0.9393 65.62 0.4901 59.65
580 1.0793 56.25 0.6999 61.82
590 0.9171 68.75 0.5336 60.12
600 0.9519 68.75 0.4304 60.66
610 1.2738 53.12 0.4581 61.14
620 1.1657 56.25 0.8153 61.04
630 1.0436 65.62 0.6313 59.47
640 1.1386 65.62 0.5530 58.70
650 1.3942 56.25 0.6110 62.90
660 1.3363 43.75 0.5317 58.25
670 0.9170 65.62 0.4165 57.12
680 1.0462 59.38 0.5607 60.47
690 0.9085 75.00 0.4275 57.95
700 1.0485 71.88 0.5301 62.58
710 1.0609 68.75 0.5506 60.52
720 1.2880 59.38 0.4605 63.22
