batch class_loss class_acc conf_loss conf
0 2.3628 9.38 0.6580 47.62
10 2.2449 18.75 0.4905 27.74
20 2.2480 15.62 0.4206 16.82
30 2.2883 18.75 0.4808 14.04
40 2.2325 15.62 0.4221 14.29
50 2.1916 18.75 0.4813 16.87
60 2.2189 21.88 0.5530 21.05
70 2.2039 21.88 0.5779 23.24
80 2.2584 9.38 0.4009 24.83
90 2.0926 28.12 0.5973 27.16
100 2.0510 31.25 0.6005 29.13
110 1.8988 37.50 0.6270 34.02
120 1.9626 37.50 0.6349 38.44
130 2.0153 34.38 0.6088 39.56
140 1.6313 46.88 0.6862 41.68
150 1.5655 43.75 0.6218 45.08
160 1.5015 50.00 0.6459 46.66
170 1.7148 37.50 0.6222 45.99
180 1.3383 56.25 0.6498 48.03
190 1.4112 59.38 0.6923 49.30
200 1.6397 50.00 0.6347 49.26
210 1.6749 46.88 0.5946 49.06
220 1.5669 56.25 0.5849 51.26
230 1.4819 46.88 0.6342 51.46
240 1.5110 46.88 0.6067 51.20
250 1.4228 53.12 0.5548 52.36
260 1.4397 53.12 0.6992 51.66
270 1.3154 46.88 0.5572 51.58
280 1.1159 59.38 0.6231 52.37
290 1.3192 53.12 0.6441 51.52
300 1.7945 28.12 0.5776 49.03
310 1.2766 53.12 0.5400 49.94
320 1.7353 31.25 0.7279 52.02
330 1.7345 37.50 0.6068 49.49
340 1.3003 53.12 0.5181 49.56
350 1.2727 50.00 0.5469 49.69
360 1.2827 50.00 0.4758 49.03
370 1.3400 53.12 0.5824 50.15
380 1.0993 68.75 0.6453 51.42
390 1.3241 53.12 0.6274 51.63
400 1.2661 56.25 0.4569 53.23
410 1.6188 40.62 0.6834 53.52
420 1.4067 56.25 0.7151 53.46
430 1.5377 46.88 0.6032 54.88
440 1.3461 59.38 0.5817 52.95
450 1.4095 40.62 0.7543 51.41
460 1.3256 56.25 0.6351 53.10
470 1.6612 34.38 0.5869 56.21
480 1.2487 59.38 0.5862 54.35
490 1.4385 46.88 0.6301 54.62
500 1.3897 50.00 0.5890 53.35
510 1.4446 43.75 0.5742 52.58
520 1.2273 53.12 0.5800 53.42
530 0.9388 71.88 0.5552 54.48
540 1.1859 62.50 0.5093 56.20
550 1.1828 56.25 0.5912 59.91
560 0.9207 68.75 0.6427 61.26
570 1.2722 50.00 0.6412 57.46
580 1.2691 62.50 0.5437 56.78
590 1.2367 59.38 0.5395 56.30
600 1.1822 56.25 0.5797 56.04
610 1.3885 46.88 0.5563 55.85
620 1.2106 56.25 0.6709 54.39
630 1.1613 59.38 0.5648 55.77
640 1.2586 53.12 0.5526 57.42
650 1.0970 59.38 0.5953 57.72
660 1.3210 50.00 0.5279 54.99
670 1.5226 50.00 0.6128 53.84
680 1.1853 62.50 0.6180 54.94
690 1.2743 50.00 0.5091 55.61
700 1.1676 59.38 0.5652 58.46
710 0.8550 78.12 0.5018 60.43
720 1.7918 43.75 0.6793 63.85
730 1.0253 53.12 0.5431 59.77
740 1.0351 68.75 0.5024 55.20
750 1.1641 56.25 0.5319 57.70
760 1.4796 53.12 0.5153 55.76
770 1.1499 65.62 0.6005 58.12
780 1.3599 62.50 0.5442 61.96
790 1.5335 50.00 0.7886 58.94
800 1.2826 50.00 0.6122 56.21
810 1.5687 46.88 0.6446 56.46
820 1.2957 56.25 0.4980 57.67
830 1.8586 40.62 0.5728 59.39
840 1.8531 34.38 0.6204 57.89
850 1.3479 53.12 0.5880 56.31
860 1.2966 50.00 0.5131 57.54
870 1.2897 46.88 0.5648 58.00
880 1.4023 56.25 0.6328 57.25
890 1.2909 56.25 0.5643 55.67
900 1.3770 50.00 0.6188 56.29
910 1.2223 59.38 0.5149 54.68
920 1.5920 50.00 0.6128 55.41
930 1.5348 46.88 0.5374 56.61
940 1.4338 53.12 0.5746 56.94
950 1.5047 40.62 0.5353 56.14
960 1.4845 37.50 0.5815 54.48
970 1.2255 62.50 0.5909 56.93
980 1.4212 53.12 0.6279 55.78
990 1.5176 53.12 0.5032 55.95
