batch class_loss class_acc conf_loss conf
0 2.3642 6.25 0.8448 58.33
10 2.3563 9.38 0.7893 57.31
20 2.0170 28.12 0.6873 56.59
30 1.9045 37.50 0.6181 55.24
40 1.6374 53.12 0.5790 55.53
50 1.5830 56.25 0.5645 54.62
60 1.4986 59.38 0.5285 55.20
70 1.3874 62.50 0.5878 54.66
80 1.1466 75.00 0.5280 57.37
90 1.3109 65.62 0.5684 58.50
100 1.0833 75.00 0.5570 59.00
110 1.0875 78.12 0.5786 59.47
120 1.0779 68.75 0.5423 59.01
130 0.9711 75.00 0.5133 60.35
140 1.0017 84.38 0.5639 61.15
150 0.9201 75.00 0.4608 62.88
160 0.8119 78.12 0.4613 63.91
170 0.9699 68.75 0.4694 61.91
180 0.9458 71.88 0.4511 62.46
190 0.8485 75.00 0.4210 64.70
200 1.0804 75.00 0.5899 64.00
210 1.0326 53.12 0.7110 66.40
220 0.9270 65.62 0.5300 66.22
230 0.8277 68.75 0.4677 65.99
240 0.9588 65.62 0.5006 66.07
250 0.9322 75.00 0.4714 64.00
260 0.6081 78.12 0.3827 69.95
270 0.7182 84.38 0.4375 67.33
280 0.6685 84.38 0.4204 67.57
290 0.8616 71.88 0.4692 66.50
300 1.0003 68.75 0.5523 70.34
310 0.8221 71.88 0.4592 69.65
320 0.7904 75.00 0.5127 69.20
330 0.7986 75.00 0.5062 69.47
340 0.7571 71.88 0.4328 69.76
350 0.8787 71.88 0.4617 68.72
360 0.9381 65.62 0.6817 72.01
370 0.7709 71.88 0.4282 70.23
380 0.5793 84.38 0.3896 70.84
390 0.5698 81.25 0.4621 71.21
400 0.9274 68.75 0.5206 70.36
410 0.9062 71.88 0.4899 72.55
420 0.8368 68.75 0.3998 69.99
430 0.6668 75.00 0.5291 70.73
440 0.7401 75.00 0.3832 70.40
450 0.6863 71.88 0.4647 72.18
460 0.9834 59.38 0.7125 73.01
470 0.5749 75.00 0.3788 71.23
480 0.5169 84.38 0.4339 73.01
490 0.6254 81.25 0.4651 70.02
500 0.7836 71.88 0.5627 72.26
510 0.6946 78.12 0.5840 69.48
520 0.7725 68.75 0.5298 72.03
530 0.4459 84.38 0.4352 72.58
540 0.6392 78.12 0.4401 72.59
550 0.6865 65.62 0.5037 70.99
560 0.9452 59.38 0.5431 70.62
570 0.7238 71.88 0.5036 72.82
580 0.5959 75.00 0.4071 73.05
590 0.5873 78.12 0.5352 71.08
600 0.6399 87.50 0.4434 71.79
610 0.6799 65.62 0.4898 70.67
620 0.8251 68.75 0.7109 72.43
630 0.6820 71.88 0.6079 72.98
640 0.9517 65.62 0.4837 71.87
650 0.6507 75.00 0.5295 72.60
660 0.4461 84.38 0.3920 73.10
670 0.4525 90.62 0.4383 76.08
680 0.4976 81.25 0.4219 73.51
690 0.5665 71.88 0.4971 70.34
700 0.5118 81.25 0.3240 73.46
710 0.4335 81.25 0.3892 74.51
720 0.6351 71.88 0.4034 74.08
