batch class_loss class_acc conf_loss conf
0 0.8770 65.62 0.4650 71.95
10 0.5067 81.25 0.3865 72.67
20 0.6212 84.38 0.3825 72.38
30 0.6829 68.75 0.3866 72.06
40 0.4691 81.25 0.3861 72.90
50 0.9607 56.25 0.6335 75.32
60 0.5901 75.00 0.4680 74.70
70 0.7077 78.12 0.5002 72.78
80 0.6043 78.12 0.4059 72.75
90 0.8997 71.88 0.4568 75.71
100 0.5137 81.25 0.4239 73.42
110 0.4495 84.38 0.3534 72.24
120 0.8115 62.50 0.6196 70.22
130 0.6816 78.12 0.3995 73.59
140 0.7297 71.88 0.5539 75.61
150 0.7921 68.75 0.5214 73.91
160 0.5483 78.12 0.3575 73.43
170 0.3572 93.75 0.3312 74.01
180 0.5115 87.50 0.3444 73.10
190 0.5953 81.25 0.3565 72.42
200 0.6423 65.62 0.4130 71.02
210 0.5113 75.00 0.3869 75.05
220 0.7066 71.88 0.4097 71.80
230 0.5949 75.00 0.5154 74.71
240 0.6517 71.88 0.4159 73.95
250 0.8411 65.62 0.5353 76.09
260 0.5298 81.25 0.3790 72.83
270 0.9620 75.00 0.6904 75.36
280 0.7040 78.12 0.4227 73.05
290 0.5816 75.00 0.4229 73.97
300 0.5635 71.88 0.4689 73.87
310 0.3783 81.25 0.3238 74.77
320 0.9402 62.50 0.5665 72.97
330 0.7715 62.50 0.4735 73.17
340 0.7787 68.75 0.4139 70.71
350 0.6191 78.12 0.4980 73.98
360 0.6341 75.00 0.3826 74.39
370 0.5218 84.38 0.4196 71.09
380 0.6675 71.88 0.4241 71.34
390 0.6522 71.88 0.4113 71.83
400 0.7804 71.88 0.6053 74.40
410 0.6729 65.62 0.4735 74.16
420 0.6297 78.12 0.3534 72.32
430 0.8750 71.88 0.5956 74.27
440 0.4776 81.25 0.3749 74.25
450 0.8038 59.38 0.6496 76.37
460 0.4174 84.38 0.3798 77.13
470 0.5447 75.00 0.4534 74.46
480 0.8200 71.88 0.5521 69.66
490 0.5439 81.25 0.4666 74.61
500 0.4786 87.50 0.3431 74.18
510 0.6491 68.75 0.4465 77.17
520 0.9071 65.62 0.5251 75.09
530 0.5353 75.00 0.4114 73.95
540 0.5655 81.25 0.3721 74.95
550 0.5205 78.12 0.4316 71.16
560 0.7897 68.75 0.4597 73.69
570 0.7611 78.12 0.6360 73.18
580 0.4449 81.25 0.3863 75.59
590 0.6588 71.88 0.4502 72.36
600 0.8157 65.62 0.5020 72.29
610 0.6743 71.88 0.5012 73.76
620 0.6838 71.88 0.5716 73.93
630 0.5575 75.00 0.5402 75.40
640 0.6972 71.88 0.5727 74.97
650 0.5396 81.25 0.4102 73.39
660 0.6626 65.62 0.5410 72.39
670 0.6778 65.62 0.4544 74.74
680 0.4749 84.38 0.3557 74.22
690 0.4463 84.38 0.3538 77.24
700 0.6370 71.88 0.4551 71.97
710 0.7130 78.12 0.4518 75.00
720 0.7723 68.75 0.5526 72.23
