batch class_loss class_acc conf_loss conf
0 2.6594 0.00 0.8567 54.43
10 2.3327 6.25 0.7515 52.66
20 2.0228 31.25 0.6287 50.57
30 1.8290 56.25 0.5764 49.96
40 1.6398 62.50 0.5988 49.84
50 1.4954 75.00 0.6707 50.96
60 1.3839 75.00 0.5936 52.82
70 1.3641 59.38 0.5457 54.49
80 1.0954 84.38 0.5546 56.28
90 1.1124 84.38 0.5595 58.18
100 1.0718 78.12 0.5066 59.24
110 1.0505 81.25 0.4992 60.42
120 0.8541 84.38 0.4612 62.10
130 0.8821 78.12 0.5058 63.15
140 0.9335 75.00 0.4742 62.63
150 0.8830 75.00 0.4968 63.49
160 0.8885 84.38 0.4493 63.73
170 0.8265 81.25 0.4938 66.30
180 0.7331 84.38 0.4627 65.62
190 0.7591 68.75 0.4585 68.38
200 0.7967 71.88 0.4561 67.99
210 0.8392 78.12 0.4885 65.73
220 0.8587 75.00 0.4865 67.31
230 0.9254 68.75 0.4130 66.99
240 0.7330 78.12 0.4021 67.77
250 1.0593 59.38 0.5128 69.27
260 0.6461 87.50 0.4482 68.33
270 0.9545 62.50 0.5825 69.47
280 0.7267 78.12 0.4571 70.46
290 0.7016 81.25 0.4759 67.62
300 1.1121 50.00 0.6087 69.17
310 0.6860 71.88 0.4179 69.88
320 0.7690 78.12 0.4264 69.37
330 0.7438 75.00 0.4298 70.85
340 0.6939 75.00 0.4124 70.80
350 0.7630 78.12 0.4467 71.39
360 0.9766 71.88 0.5502 72.39
370 0.8202 65.62 0.5517 70.97
380 0.7285 75.00 0.4654 72.41
390 0.7057 68.75 0.4625 72.27
400 0.5154 90.62 0.3628 73.96
410 0.7773 68.75 0.4646 72.23
420 0.6151 71.88 0.4109 72.84
430 0.5231 81.25 0.4431 73.41
440 0.5557 78.12 0.3990 73.06
450 0.7409 68.75 0.4736 73.86
460 0.8866 71.88 0.4637 71.16
470 0.6442 84.38 0.3635 72.64
480 0.4741 78.12 0.3715 74.88
490 0.6220 78.12 0.3644 74.09
500 0.5091 78.12 0.3646 73.66
510 0.7859 71.88 0.4312 73.36
520 0.8870 68.75 0.6415 73.18
530 0.7280 75.00 0.5399 73.73
540 0.7613 68.75 0.5513 76.24
550 0.6895 71.88 0.4694 72.27
560 0.6866 71.88 0.3688 73.24
570 0.6704 75.00 0.5391 72.55
580 0.6146 87.50 0.4375 74.77
590 0.6020 75.00 0.3390 73.46
600 0.7090 71.88 0.3900 72.20
610 0.4462 87.50 0.3417 74.01
620 0.5987 78.12 0.4427 73.72
630 0.5794 81.25 0.4270 75.41
640 0.5430 84.38 0.4164 72.10
650 0.7648 65.62 0.5360 76.01
660 0.6235 71.88 0.4000 75.23
670 0.2771 93.75 0.2370 78.58
680 0.5844 75.00 0.4706 73.36
690 0.5564 81.25 0.3169 76.06
700 0.4737 78.12 0.3417 76.61
710 0.5946 78.12 0.4144 76.00
720 0.6892 71.88 0.3933 75.29
730 1.0149 65.62 0.4733 70.86
