batch class_loss class_acc conf_loss conf
0 0.5583 75.00 0.3831 76.98
10 0.5742 75.00 0.4338 76.09
20 0.4796 71.88 0.3887 76.92
30 0.6247 75.00 0.4641 77.53
40 0.9807 65.62 0.5639 79.16
50 0.5431 71.88 0.4474 78.26
60 0.6661 71.88 0.5023 76.38
70 0.5461 75.00 0.4247 79.47
80 0.5459 84.38 0.3947 77.08
90 0.4810 81.25 0.3906 79.31
100 0.4352 90.62 0.3195 77.91
110 0.5501 75.00 0.4132 78.31
120 0.3841 87.50 0.3826 79.73
130 0.6227 68.75 0.3905 75.87
140 0.6020 81.25 0.3879 79.09
150 0.5133 75.00 0.4278 79.83
160 0.3433 84.38 0.3183 79.43
170 0.5888 75.00 0.4481 78.15
180 0.4926 84.38 0.4070 77.78
190 0.4101 81.25 0.3231 81.47
200 0.7577 62.50 0.6035 77.04
210 0.5374 84.38 0.4595 77.09
220 0.8728 65.62 0.5471 77.86
230 0.8310 62.50 0.4875 76.23
240 0.5325 75.00 0.4318 78.16
250 0.5823 78.12 0.3882 77.15
260 0.6545 75.00 0.4195 76.26
270 0.6017 68.75 0.5109 78.76
280 0.6317 71.88 0.4271 78.21
290 0.6527 68.75 0.5221 75.04
300 0.5611 84.38 0.3656 76.78
310 0.8434 68.75 0.4798 76.51
320 0.4729 84.38 0.3569 77.33
330 0.4937 78.12 0.3722 77.30
340 0.5399 78.12 0.3789 77.92
350 0.5900 78.12 0.3778 77.85
360 0.7859 65.62 0.5918 78.45
370 0.7050 75.00 0.4957 76.52
380 0.5345 84.38 0.3151 74.58
390 0.4055 84.38 0.3586 79.04
400 0.6863 65.62 0.5429 76.42
410 0.5589 81.25 0.3788 78.85
420 0.8647 59.38 0.6119 75.81
430 0.5047 81.25 0.3328 71.68
440 0.7313 68.75 0.5711 75.04
450 0.3845 90.62 0.3188 78.44
460 0.5055 78.12 0.3866 75.60
470 0.5938 68.75 0.3620 74.83
480 0.7084 68.75 0.5009 76.29
490 0.8687 68.75 0.5021 76.83
500 0.5420 75.00 0.3705 77.19
510 0.4855 78.12 0.4227 76.32
520 0.5481 81.25 0.5048 76.55
530 0.6249 75.00 0.3712 76.93
540 0.6935 71.88 0.5467 79.06
550 0.6852 75.00 0.5261 77.34
560 0.3454 81.25 0.3093 78.01
570 0.4848 81.25 0.3318 77.76
580 0.5744 75.00 0.4441 77.77
590 0.4692 75.00 0.3656 79.31
600 0.7063 65.62 0.5071 78.28
610 0.5029 78.12 0.3592 76.33
620 0.7569 78.12 0.4873 79.98
630 0.7900 71.88 0.5040 80.40
640 0.3984 81.25 0.3616 78.97
650 0.5221 81.25 0.4606 77.76
660 0.6810 68.75 0.3438 76.18
670 0.6294 75.00 0.3432 76.52
680 0.5010 81.25 0.3756 78.06
690 0.5224 75.00 0.4140 75.20
700 0.4166 84.38 0.3406 77.34
710 0.6839 71.88 0.4463 78.27
720 0.6385 71.88 0.3394 78.40
730 0.4978 75.00 0.3374 78.05
