batch class_loss class_acc conf_loss conf
0 0.6752 75.00 0.4826 71.63
10 0.8323 65.62 0.4277 69.60
20 0.5528 75.00 0.3348 71.48
30 0.7500 71.88 0.5104 72.76
40 0.7066 71.88 0.4016 70.98
50 0.6986 65.62 0.4544 68.66
60 0.6897 71.88 0.4633 71.14
70 0.8774 62.50 0.6026 72.48
80 0.5130 78.12 0.3378 72.39
90 0.7328 68.75 0.5894 70.83
100 0.6420 78.12 0.4243 70.75
110 0.5127 81.25 0.4065 71.92
120 0.7303 59.38 0.5074 70.02
130 0.9030 65.62 0.5756 70.88
140 0.5563 75.00 0.4180 71.39
150 0.9433 56.25 0.6562 70.66
160 0.5806 78.12 0.4336 68.96
170 0.5878 75.00 0.4549 71.72
180 0.6245 84.38 0.5008 69.44
190 0.4703 84.38 0.6120 73.03
200 0.6785 68.75 0.4909 70.99
210 0.8819 65.62 0.5929 72.05
220 0.6415 78.12 0.5219 68.36
230 0.5590 78.12 0.4074 71.59
240 0.9249 59.38 0.6082 72.18
250 0.4255 81.25 0.4059 71.58
260 0.7585 62.50 0.6539 71.19
270 0.6205 81.25 0.4071 72.41
280 0.9316 59.38 0.6986 72.08
290 0.7745 68.75 0.4968 71.09
300 0.8560 65.62 0.6089 71.94
310 0.8717 65.62 0.6651 72.80
320 0.7385 59.38 0.4315 70.46
330 0.6055 78.12 0.4351 71.31
340 0.5300 75.00 0.4678 72.48
350 0.6411 75.00 0.3989 70.40
360 0.6906 78.12 0.4429 69.47
370 0.8275 68.75 0.4773 70.83
380 0.3380 90.62 0.3126 72.34
390 0.7070 68.75 0.5709 70.58
400 0.8608 62.50 0.5982 71.08
410 0.5617 75.00 0.3947 71.49
420 0.6480 71.88 0.5248 72.35
430 0.5922 75.00 0.4370 71.90
440 1.0611 53.12 0.6880 71.70
450 0.5599 75.00 0.4808 71.75
460 0.7338 65.62 0.5085 68.93
470 0.5801 81.25 0.3663 71.24
480 0.6131 71.88 0.5199 70.96
490 0.7700 68.75 0.4815 73.21
500 0.5931 75.00 0.3969 71.64
510 0.6229 75.00 0.4365 69.29
520 0.9208 62.50 0.6585 72.98
530 0.5151 78.12 0.3710 72.49
540 0.6016 68.75 0.4944 72.35
550 0.6816 68.75 0.4792 70.11
560 0.7739 75.00 0.4988 71.78
570 0.9477 59.38 0.7546 73.25
580 0.5881 68.75 0.4175 71.55
590 0.5961 71.88 0.3571 69.78
600 0.6563 75.00 0.5102 69.87
610 0.5482 75.00 0.4988 70.13
620 0.9439 56.25 0.5876 70.97
630 0.5748 75.00 0.4916 71.87
640 0.6391 78.12 0.3970 70.70
650 0.6177 84.38 0.4073 70.50
660 0.6996 65.62 0.4886 73.81
670 0.6735 75.00 0.4302 72.01
680 0.5728 71.88 0.4181 70.53
690 1.0029 53.12 0.6649 69.24
700 0.7122 71.88 0.4543 71.63
710 0.7468 65.62 0.5744 70.52
720 0.6245 78.12 0.5865 70.85
