batch class_loss class_acc conf_loss conf
0 0.6337 68.75 0.4824 71.59
10 0.9675 62.50 0.5744 71.93
20 0.5914 78.12 0.3972 72.95
30 0.3966 87.50 0.3820 72.03
40 0.5616 78.12 0.5817 71.75
50 0.6161 71.88 0.4872 72.03
60 0.4967 84.38 0.3530 72.85
70 0.8973 68.75 0.5324 70.77
80 0.8239 71.88 0.4538 73.37
90 0.7114 75.00 0.5835 71.14
100 0.5091 84.38 0.4208 73.59
110 0.6887 65.62 0.5150 71.04
120 0.6048 78.12 0.4818 70.55
130 0.6873 65.62 0.5911 71.07
140 0.7279 65.62 0.4695 71.29
150 0.7248 75.00 0.5120 71.45
160 0.6950 71.88 0.5219 71.63
170 0.6896 71.88 0.4850 70.68
180 0.8046 65.62 0.6637 72.28
190 0.5466 78.12 0.4423 72.98
200 0.8906 68.75 0.5476 71.56
210 0.7339 65.62 0.6935 74.10
220 0.5340 78.12 0.4640 71.45
230 0.5593 78.12 0.4459 71.31
240 0.8256 68.75 0.5225 72.34
250 0.5942 71.88 0.5055 71.92
260 0.6183 75.00 0.4232 70.69
270 0.6470 68.75 0.3522 70.60
280 0.6432 75.00 0.5364 71.60
290 0.6856 78.12 0.4371 69.87
300 0.6994 71.88 0.5441 70.27
310 0.5701 87.50 0.4671 71.39
320 0.5842 71.88 0.3766 73.26
330 0.8403 53.12 0.6037 70.94
340 0.7553 65.62 0.5209 71.95
350 0.7638 68.75 0.5274 70.94
360 0.5688 81.25 0.3590 73.68
370 0.7109 71.88 0.4824 69.74
380 0.5997 68.75 0.4184 71.58
390 0.8119 62.50 0.5005 72.15
400 0.5756 75.00 0.4739 70.23
410 0.9007 56.25 0.6841 69.60
420 0.6729 68.75 0.4457 71.48
430 0.9027 62.50 0.7335 71.29
440 0.6010 81.25 0.4648 73.95
450 0.6496 71.88 0.4410 71.64
460 0.5797 75.00 0.5112 71.47
470 0.9043 50.00 0.6873 69.39
480 0.7830 62.50 0.4946 71.26
490 0.5649 75.00 0.4034 71.24
500 0.8578 68.75 0.5079 72.14
510 0.6183 81.25 0.4847 69.71
520 0.6030 75.00 0.4769 71.32
530 0.7323 68.75 0.5463 71.97
540 0.5936 71.88 0.3951 70.38
550 0.5335 75.00 0.3888 72.75
560 0.7066 68.75 0.4822 67.16
570 0.6190 71.88 0.5676 71.05
580 0.5316 78.12 0.4503 70.32
590 0.6542 68.75 0.4390 70.23
600 0.5719 75.00 0.4712 71.54
610 0.5564 68.75 0.4153 71.87
620 0.7935 68.75 0.5027 69.20
630 0.6984 78.12 0.4872 71.90
640 0.6656 68.75 0.4688 70.36
650 0.8322 59.38 0.5934 70.19
660 0.4346 84.38 0.4012 71.59
670 0.5196 84.38 0.3796 71.00
680 0.8123 62.50 0.5258 70.17
690 0.6960 75.00 0.5255 70.57
700 0.5642 78.12 0.4607 72.91
710 0.6150 75.00 0.4125 69.57
720 0.5242 81.25 0.4121 70.09
