batch class_loss class_acc conf_loss conf
0 0.6260 75.00 0.4114 70.65
10 0.6805 71.88 0.4529 72.63
20 0.7315 65.62 0.5494 72.81
30 0.6158 65.62 0.5109 73.20
40 0.6870 78.12 0.5154 71.30
50 0.6104 78.12 0.4472 71.40
60 0.4392 84.38 0.3964 71.23
70 0.7157 75.00 0.5482 73.85
80 0.8254 62.50 0.6574 71.98
90 0.6797 62.50 0.5152 69.59
100 0.6560 71.88 0.5377 74.33
110 0.9527 59.38 0.5010 68.90
120 0.4921 78.12 0.3843 70.51
130 0.5907 75.00 0.4446 71.81
140 0.5109 78.12 0.4035 69.35
150 0.8889 65.62 0.5231 68.97
160 0.6057 75.00 0.4711 73.26
170 0.4374 78.12 0.5025 72.94
180 0.5997 75.00 0.4763 74.02
190 0.4284 84.38 0.3721 72.46
200 0.5057 75.00 0.4721 72.35
210 0.6764 68.75 0.4312 74.04
220 0.6807 68.75 0.4658 71.36
230 0.5689 75.00 0.4807 74.63
240 0.6036 81.25 0.4275 70.76
250 0.6861 62.50 0.4565 71.30
260 0.5693 81.25 0.3965 70.37
270 0.6455 78.12 0.5197 70.36
280 0.6445 71.88 0.4946 74.95
290 0.6060 75.00 0.4328 73.52
300 0.7308 65.62 0.5660 72.03
310 0.5209 84.38 0.3788 72.97
320 0.5651 78.12 0.4288 70.22
330 0.6819 68.75 0.4328 72.90
340 0.6404 75.00 0.4644 73.98
350 0.8527 68.75 0.5815 71.29
360 0.6500 75.00 0.4797 72.85
370 0.8725 68.75 0.4874 71.98
380 0.7153 71.88 0.5463 71.41
390 0.5348 75.00 0.4881 73.16
400 0.6147 78.12 0.4485 72.81
410 0.4920 84.38 0.4472 76.29
420 0.5843 75.00 0.3927 72.24
430 0.7140 71.88 0.4629 71.82
440 0.6132 75.00 0.5054 72.50
450 0.5268 81.25 0.3849 71.51
460 0.8171 65.62 0.5353 71.76
470 0.5799 75.00 0.3884 73.16
480 0.6175 78.12 0.4121 73.88
490 0.6128 75.00 0.4095 74.37
500 0.8764 68.75 0.5041 73.31
510 0.9416 62.50 0.5618 77.04
520 0.6908 71.88 0.4874 75.19
530 0.4751 78.12 0.4813 73.81
540 0.4607 81.25 0.4461 73.86
550 0.6421 81.25 0.4793 71.84
560 0.6167 78.12 0.3566 71.00
570 0.4188 90.62 0.3702 75.26
580 0.4692 84.38 0.3348 73.16
590 0.4820 81.25 0.4438 70.70
600 0.7222 71.88 0.4481 73.63
610 1.0467 59.38 0.6396 72.67
620 0.6250 71.88 0.4659 72.05
630 0.7282 75.00 0.4680 71.29
640 0.7670 62.50 0.5182 71.11
650 0.5890 78.12 0.4248 73.75
660 0.4545 78.12 0.3276 72.83
670 0.7608 65.62 0.6260 73.22
680 0.8735 62.50 0.5424 73.61
690 1.0213 65.62 0.5074 72.38
700 0.6049 84.38 0.4217 73.67
710 0.9500 56.25 0.6397 75.24
720 0.4585 71.88 0.3967 73.18
730 0.5572 71.88 0.3758 71.20
740 0.8537 65.62 0.6404 73.98
