batch class_loss class_acc conf_loss conf
0 0.6652 71.88 0.3985 70.71
10 0.6669 75.00 0.5110 74.64
20 0.6301 78.12 0.3819 74.07
30 0.4963 84.38 0.3531 75.11
40 0.8783 59.38 0.5624 70.98
50 0.8345 68.75 0.5263 70.65
60 0.5862 81.25 0.4210 72.09
70 0.5413 81.25 0.4050 74.46
80 0.5307 71.88 0.3481 71.68
90 0.4492 78.12 0.3909 74.26
100 0.8196 68.75 0.5869 72.72
110 0.4731 84.38 0.4336 72.91
120 0.7719 78.12 0.4425 71.30
130 0.6361 71.88 0.3885 74.43
140 0.7964 68.75 0.5785 72.20
150 0.8840 62.50 0.4815 72.99
160 0.7742 62.50 0.5678 68.69
170 0.4963 84.38 0.4359 71.81
180 0.6945 65.62 0.5848 72.08
190 0.5910 71.88 0.4126 73.08
200 0.6738 68.75 0.4538 72.25
210 0.6394 75.00 0.5195 73.22
220 0.6225 75.00 0.4205 71.82
230 0.6206 78.12 0.4967 73.14
240 0.6585 65.62 0.5180 71.79
250 0.4437 90.62 0.4165 74.03
260 0.6387 75.00 0.3766 69.50
270 0.4723 84.38 0.3781 73.01
280 0.8487 59.38 0.5041 71.75
290 1.0323 59.38 0.5363 71.12
300 0.5482 75.00 0.4458 71.79
310 0.4593 81.25 0.3332 72.24
320 0.7223 68.75 0.4655 73.54
330 0.7960 68.75 0.5363 72.28
340 0.7324 65.62 0.4911 70.52
350 0.7286 75.00 0.5079 71.30
360 0.5714 78.12 0.4752 70.77
370 0.5805 84.38 0.4551 72.53
380 0.5788 68.75 0.5008 70.35
390 0.6506 75.00 0.5039 69.50
400 0.4848 78.12 0.4783 73.91
410 0.7940 65.62 0.6151 74.25
420 0.6470 81.25 0.3978 75.29
430 0.6069 81.25 0.3953 74.50
440 0.5792 78.12 0.3781 73.40
450 0.7661 81.25 0.5077 72.17
460 0.6068 75.00 0.4580 72.23
470 0.4738 84.38 0.3707 74.33
480 0.6973 68.75 0.4072 74.50
490 0.5971 65.62 0.4019 72.91
500 0.4258 84.38 0.4177 74.56
510 0.6458 71.88 0.5488 71.88
520 0.9114 50.00 0.7581 73.02
530 0.4559 78.12 0.3750 74.11
540 0.3771 87.50 0.3598 75.22
550 0.5581 65.62 0.5223 72.76
560 0.4998 78.12 0.3976 72.89
570 0.4628 81.25 0.4252 72.64
580 0.5840 81.25 0.3903 73.43
590 0.7941 65.62 0.5439 72.87
600 0.5336 71.88 0.4109 73.55
610 0.5594 81.25 0.4234 74.21
620 0.5035 84.38 0.3532 72.17
630 0.6976 75.00 0.4122 73.71
640 0.6613 71.88 0.4094 72.92
650 0.7027 71.88 0.4906 71.39
660 0.6557 78.12 0.4307 72.32
670 0.6330 68.75 0.3961 72.49
680 0.6891 71.88 0.4598 75.60
690 0.7213 68.75 0.6134 73.55
700 0.4851 84.38 0.3627 76.23
710 0.5846 71.88 0.4345 72.35
720 0.4679 78.12 0.4305 75.51
730 0.5507 81.25 0.5365 72.62
740 0.7152 65.62 0.4919 72.52
