batch class_loss class_acc conf_loss conf
0 0.6101 75.00 0.4194 74.18
10 0.8164 62.50 0.5400 70.80
20 0.7003 75.00 0.4864 71.10
30 0.6349 75.00 0.5337 72.95
40 0.5691 75.00 0.4113 72.83
50 0.5186 81.25 0.3930 74.12
60 0.7693 65.62 0.5824 72.37
70 0.7753 75.00 0.5678 74.49
80 0.6676 78.12 0.3813 73.11
90 0.4730 84.38 0.3572 75.72
100 0.7358 75.00 0.4475 73.69
110 0.5842 71.88 0.4935 73.57
120 0.7613 78.12 0.4483 74.29
130 0.6230 71.88 0.4214 71.42
140 0.6901 84.38 0.4718 72.85
150 0.8854 59.38 0.6506 73.21
160 0.6051 65.62 0.4283 72.46
170 0.6544 78.12 0.4549 73.24
180 0.6531 71.88 0.4630 72.55
190 0.5200 78.12 0.3758 73.94
200 0.5004 75.00 0.3950 74.46
210 0.4890 81.25 0.3867 71.75
220 0.7746 75.00 0.4296 76.19
230 0.4217 93.75 0.3772 73.54
240 0.4737 84.38 0.4034 74.12
250 0.5496 75.00 0.6097 73.82
260 0.9022 68.75 0.6196 73.05
270 0.7251 71.88 0.4680 73.10
280 0.6404 75.00 0.4622 75.99
290 0.8184 62.50 0.4773 72.42
300 0.7755 75.00 0.4455 71.80
310 0.7021 81.25 0.5669 72.90
320 0.4709 84.38 0.4319 74.45
330 0.4539 84.38 0.4124 72.40
340 0.6622 62.50 0.5391 71.44
350 0.4919 87.50 0.3733 71.38
360 0.5687 81.25 0.4564 74.65
370 0.5304 93.75 0.3772 70.93
380 0.4406 87.50 0.4058 74.65
390 0.6641 71.88 0.4565 74.38
400 0.6506 65.62 0.6224 74.01
410 0.7226 65.62 0.5290 74.20
420 0.5888 68.75 0.4333 73.71
430 0.5709 81.25 0.4477 72.85
440 0.6009 78.12 0.5088 71.61
450 0.8732 59.38 0.5736 71.43
460 0.5413 75.00 0.3231 71.27
470 1.0599 53.12 0.6589 74.82
480 1.0659 59.38 0.6737 73.83
490 0.5164 78.12 0.5894 72.21
500 0.6564 71.88 0.4812 72.22
510 0.7241 62.50 0.5459 71.91
520 0.6955 59.38 0.5096 71.90
530 0.7198 71.88 0.3808 72.83
540 0.5761 81.25 0.4831 71.98
550 0.6778 68.75 0.4585 70.83
560 0.8642 62.50 0.4771 72.62
570 0.8220 62.50 0.6934 72.97
580 0.6021 71.88 0.5046 74.56
590 0.7671 68.75 0.5077 72.70
600 0.8368 71.88 0.5198 74.80
610 0.8619 68.75 0.6411 76.10
620 0.6153 65.62 0.3990 73.22
630 0.4726 78.12 0.3976 72.03
640 0.4765 81.25 0.4725 72.96
650 0.6017 81.25 0.4081 72.94
660 0.8602 71.88 0.5919 71.67
670 0.5137 81.25 0.3619 71.71
680 0.7209 68.75 0.4883 70.87
690 0.3956 90.62 0.3598 72.96
700 0.7307 65.62 0.4086 69.86
710 0.5883 68.75 0.3564 71.27
720 0.8750 62.50 0.6519 71.07
730 0.6750 75.00 0.4581 72.74
740 0.6788 65.62 0.3681 72.06
