batch class_loss class_acc conf_loss conf
0 1.2480 46.88 0.5396 59.74
10 0.9879 71.88 0.4911 63.75
20 0.9122 65.62 0.4467 64.09
30 1.1049 50.00 0.5855 65.21
40 1.0365 62.50 0.4875 60.50
50 1.1579 59.38 0.4695 59.34
60 0.9402 59.38 0.4443 61.83
70 1.0457 62.50 0.4350 61.40
80 0.9602 59.38 0.4115 63.69
90 1.0550 62.50 0.4175 64.38
100 1.5507 43.75 0.4869 64.49
110 1.0412 56.25 0.3604 56.04
120 0.9624 56.25 0.3799 59.06
130 1.1445 62.50 0.4123 65.72
140 1.1203 65.62 0.4501 64.41
150 1.1459 56.25 0.4873 60.17
160 1.3563 50.00 0.4404 60.47
170 0.7773 78.12 0.4660 56.44
180 0.5522 90.62 0.5987 66.61
190 1.5411 46.88 0.8831 66.46
200 1.1288 56.25 0.4686 61.48
210 1.5033 53.12 0.5175 59.18
220 1.1954 65.62 0.5278 60.70
230 1.0603 62.50 0.4312 59.57
240 0.9200 68.75 0.3853 65.11
250 1.0913 68.75 0.7313 58.14
260 1.2203 62.50 0.5291 62.12
270 1.1299 68.75 0.5346 59.11
280 1.4624 46.88 0.5443 59.66
290 0.9519 71.88 0.5288 62.37
300 1.0756 68.75 0.4843 61.04
310 1.2185 53.12 0.5185 64.86
320 1.0579 59.38 0.3792 65.25
330 1.1937 56.25 0.4043 63.62
340 1.2254 56.25 0.5938 64.32
350 1.2524 62.50 0.6047 65.63
360 0.9476 65.62 0.4938 65.68
370 1.1274 65.62 0.5605 67.40
380 1.3274 56.25 0.5569 63.90
390 1.0127 65.62 0.4587 59.11
400 1.3444 46.88 0.5884 60.33
410 1.2708 59.38 0.3642 58.51
420 1.3202 56.25 0.5509 60.21
430 1.1664 56.25 0.5591 60.98
440 1.2120 59.38 0.5338 59.24
450 1.0250 62.50 0.4899 63.74
460 1.3354 50.00 0.5533 62.35
470 1.0597 65.62 0.3938 61.94
480 0.7154 75.00 0.3954 64.00
490 1.0893 56.25 0.3569 57.76
500 1.0676 62.50 0.5490 61.00
510 0.8131 71.88 0.4023 64.06
520 0.9760 65.62 0.5973 65.23
530 0.8258 75.00 0.3504 64.81
540 1.2128 59.38 0.4252 61.05
550 0.7554 78.12 0.4670 63.92
560 1.4182 50.00 0.5205 59.10
570 1.0680 65.62 0.5335 59.34
580 1.2063 56.25 0.4539 58.44
590 1.0544 71.88 0.5781 60.41
600 0.9260 62.50 0.6241 61.89
610 0.9992 65.62 0.4459 65.22
620 1.0536 62.50 0.4930 63.34
630 1.2314 56.25 0.4653 61.78
640 1.1985 53.12 0.5497 60.95
650 0.8445 62.50 0.5267 59.98
660 1.0869 62.50 0.4389 65.60
670 1.1638 53.12 0.5397 66.21
680 0.9121 68.75 0.4800 66.31
690 0.9530 68.75 0.4586 64.48
700 1.4793 59.38 0.6467 63.88
710 1.1946 59.38 0.4086 58.19
720 1.3617 53.12 0.5439 63.72
730 0.9709 68.75 0.6012 60.98
740 1.2912 53.12 0.4591 63.71
750 0.9430 65.62 0.5394 64.04
760 0.9751 68.75 0.5214 59.84
770 0.9042 71.88 0.4852 59.07
780 1.2818 59.38 0.5299 62.59
790 0.7714 75.00 0.3576 65.67
800 1.1297 71.88 0.4491 59.89
810 1.2150 62.50 0.5992 60.85
820 1.2931 62.50 0.4512 60.37
830 1.2348 43.75 0.6281 61.47
840 1.0049 75.00 0.4227 66.45
850 0.9323 71.88 0.4988 67.25
860 1.1941 62.50 0.4335 65.18
870 0.9668 65.62 0.6554 60.51
880 1.0015 68.75 0.4153 62.32
890 1.2558 62.50 0.4212 62.61
900 1.2856 53.12 0.4760 64.18
910 1.1853 62.50 0.4200 63.02
920 1.1293 62.50 0.3976 58.53
930 1.2085 56.25 0.4386 62.01
940 1.1071 59.38 0.4441 64.03
