batch class_loss class_acc conf_loss conf
0 0.4801 78.12 0.3632 76.01
10 0.5887 75.00 0.5641 74.92
20 0.5781 75.00 0.3756 79.18
30 0.5512 78.12 0.4273 75.16
40 0.7464 75.00 0.4138 76.12
50 0.6434 78.12 0.4054 74.71
60 0.3657 84.38 0.3284 77.64
70 0.4494 84.38 0.3238 76.90
80 0.3847 90.62 0.3189 77.20
90 0.4197 87.50 0.5772 79.42
100 0.7583 71.88 0.4912 74.55
110 0.7529 68.75 0.6187 76.55
120 0.4585 75.00 0.3981 79.40
130 0.5302 78.12 0.4256 77.13
140 0.5160 84.38 0.3143 76.90
150 0.7146 68.75 0.4197 77.09
160 0.7177 75.00 0.4277 78.94
170 0.6105 78.12 0.3969 77.26
180 0.5168 78.12 0.3814 78.23
190 0.7892 68.75 0.5115 77.15
200 0.5662 78.12 0.3709 78.20
210 0.5871 71.88 0.4131 77.10
220 0.6566 75.00 0.4747 75.02
230 0.5881 75.00 0.3998 76.57
240 0.4833 84.38 0.3930 75.07
250 0.5233 78.12 0.4321 77.02
260 0.3398 87.50 0.3492 78.91
270 0.6022 71.88 0.4069 76.54
280 0.4296 87.50 0.3637 75.70
290 0.6813 65.62 0.4404 75.82
300 0.5978 68.75 0.3841 76.88
310 0.5976 75.00 0.3932 77.65
320 0.2923 87.50 0.2812 79.57
330 0.8625 68.75 0.5211 78.29
340 0.4134 84.38 0.3516 78.77
350 0.6437 68.75 0.5666 76.18
360 0.3826 84.38 0.4399 80.49
370 0.4781 81.25 0.3236 78.04
380 0.5392 75.00 0.3103 79.03
390 0.5365 75.00 0.3438 77.74
400 0.4057 78.12 0.2954 78.60
410 0.3381 87.50 0.2451 78.44
420 0.6321 78.12 0.4346 79.52
430 0.5761 68.75 0.4247 78.38
440 0.5055 78.12 0.3655 78.18
450 0.6837 71.88 0.4224 78.98
460 0.5234 81.25 0.3717 77.70
470 0.5991 75.00 0.3620 78.46
480 0.7873 65.62 0.5659 74.01
490 0.5966 75.00 0.4591 79.66
500 0.4755 75.00 0.3978 73.90
510 0.6783 78.12 0.4358 75.39
520 0.6202 68.75 0.3780 75.46
530 0.4762 81.25 0.2679 76.95
540 0.6204 78.12 0.3388 79.69
550 0.5777 75.00 0.4582 75.43
560 0.4078 87.50 0.3230 78.37
570 0.6134 84.38 0.4662 74.60
580 0.5958 75.00 0.3259 79.36
590 0.4570 81.25 0.3506 80.08
600 0.5021 75.00 0.4279 79.53
610 0.5320 84.38 0.3341 77.80
620 0.5567 78.12 0.3225 76.29
630 0.6474 71.88 0.4079 78.25
640 0.4588 81.25 0.3679 77.74
650 0.5042 81.25 0.3689 77.33
660 0.4688 84.38 0.3781 75.85
670 0.5852 71.88 0.4088 78.95
680 0.4679 84.38 0.2561 79.08
690 0.4411 84.38 0.2588 78.12
700 0.6264 78.12 0.4622 77.42
710 0.4762 84.38 0.3239 77.84
720 0.6860 81.25 0.4335 80.21
730 0.5980 81.25 0.4628 78.81
740 0.4313 81.25 0.4441 78.22
750 0.4749 81.25 0.3423 75.46
760 0.3941 81.25 0.3956 80.55
