batch class_loss class_acc conf_loss conf
0 2.3110 6.25 0.8647 58.56
10 2.3330 12.50 0.4740 31.71
20 2.2788 18.75 0.5367 17.41
30 2.3511 9.38 0.2848 12.05
40 2.3669 9.38 0.3025 10.76
50 2.2465 28.12 0.6901 12.30
60 2.3104 18.75 0.5109 14.92
70 2.1864 40.62 0.8840 16.97
80 2.2314 25.00 0.5793 21.19
90 2.1374 28.12 0.6064 26.05
100 2.1219 18.75 0.5142 27.18
110 2.1952 21.88 0.5303 27.86
120 1.9947 34.38 0.6378 28.70
130 1.9141 34.38 0.6360 30.86
140 1.9578 25.00 0.5376 35.01
150 2.0755 31.25 0.5925 37.20
160 1.6120 50.00 0.6980 37.36
170 2.0162 34.38 0.5780 40.25
180 1.8665 40.62 0.6650 44.92
190 1.2917 62.50 0.6243 46.52
200 1.3662 56.25 0.6456 48.54
210 1.7128 37.50 0.6404 47.47
220 1.5394 46.88 0.6777 45.35
230 1.5475 43.75 0.5657 48.08
240 1.4092 46.88 0.5540 50.98
250 1.4230 56.25 0.5958 51.25
260 1.4731 50.00 0.5930 47.22
270 1.5770 40.62 0.6378 46.61
280 1.4115 40.62 0.5831 47.94
290 1.3697 53.12 0.5530 48.69
300 1.5547 40.62 0.6783 50.87
310 1.6928 40.62 0.5319 53.74
320 1.4618 53.12 0.7067 52.80
330 1.7157 46.88 0.5760 50.81
340 1.5171 50.00 0.5448 52.01
350 1.3741 50.00 0.6562 49.65
360 1.4034 56.25 0.6986 47.47
370 1.5932 43.75 0.5252 47.34
380 1.4960 46.88 0.5620 47.38
390 1.4088 50.00 0.5084 49.72
400 1.3974 59.38 0.5733 50.97
410 1.5197 50.00 0.6140 52.22
420 1.4505 56.25 0.5251 52.96
430 1.4708 59.38 0.6683 52.73
440 1.1177 59.38 0.5857 53.80
450 1.3174 56.25 0.5747 52.83
460 1.1936 62.50 0.5830 52.83
470 1.1254 62.50 0.6143 54.64
480 1.6246 40.62 0.5890 55.43
490 1.1354 56.25 0.5543 55.26
500 1.3666 50.00 0.5576 54.81
510 1.5253 50.00 0.6220 52.95
520 1.5141 53.12 0.6627 51.65
530 1.6870 43.75 0.6704 52.40
540 1.4733 56.25 0.5838 55.95
550 1.3818 62.50 0.5578 58.32
560 1.0824 65.62 0.5558 55.68
570 1.4705 50.00 0.6579 57.43
580 1.4664 53.12 0.5486 50.81
590 1.4569 46.88 0.5195 51.72
600 1.2858 59.38 0.7169 53.67
610 1.2198 59.38 0.5020 52.84
620 1.2200 65.62 0.4464 54.30
630 1.3392 43.75 0.5466 54.51
640 1.4509 43.75 0.7486 56.75
650 1.3849 59.38 0.5787 54.19
660 1.4129 50.00 0.5115 54.22
670 1.0776 71.88 0.6015 54.31
680 1.2856 59.38 0.4998 54.25
690 1.1953 56.25 0.4868 55.52
700 1.3178 53.12 0.5523 55.08
710 1.4237 43.75 0.5400 58.15
720 1.1904 65.62 0.5625 59.61
730 1.2647 56.25 0.5843 59.93
740 1.2837 56.25 0.5539 56.83
750 0.9139 68.75 0.6085 56.21
760 0.9393 68.75 0.5593 58.83
770 1.5688 43.75 0.5566 56.92
780 1.8098 43.75 0.6462 55.37
790 1.5541 43.75 0.6647 53.81
800 1.1849 56.25 0.4864 55.34
810 1.2564 59.38 0.6331 58.63
820 1.4873 53.12 0.5780 61.24
830 1.5175 50.00 0.6376 59.86
840 1.2463 59.38 0.6404 55.78
850 1.3302 46.88 0.5171 54.98
860 1.2115 62.50 0.5736 54.76
870 1.1768 59.38 0.5970 57.18
880 1.3160 50.00 0.4615 57.81
890 1.5572 43.75 0.6244 59.57
900 0.9626 71.88 0.4877 55.90
910 1.6163 46.88 0.6362 56.12
920 1.1029 62.50 0.5616 51.76
930 1.4935 43.75 0.7947 54.34
940 1.0946 56.25 0.4847 56.54
950 1.2573 59.38 0.5679 59.78
960 1.1825 56.25 0.4797 56.91
970 1.3428 56.25 0.5218 60.51
980 1.0335 59.38 0.4638 61.85
990 1.2049 59.38 0.4630 61.97
1000 1.3263 50.00 0.4833 61.39
1010 1.4950 56.25 0.5741 59.44
1020 1.3042 62.50 0.6880 60.23
1030 1.2717 50.00 0.5535 60.29
1040 1.1921 53.12 0.5610 57.81
1050 1.2107 50.00 0.6126 54.39
