batch class_loss class_acc conf_loss conf
0 0.8969 71.88 0.4879 62.49
10 1.3588 59.38 0.5578 60.89
20 1.0570 59.38 0.4173 60.55
30 0.6949 81.25 0.4960 64.12
40 1.2723 65.62 0.4447 62.18
50 1.4581 56.25 0.7111 62.04
60 1.1944 65.62 0.5562 57.92
70 1.2462 53.12 0.4554 57.78
80 1.1706 59.38 0.4848 60.85
90 0.9177 71.88 0.4436 62.11
100 1.0949 65.62 0.5482 57.61
110 1.1192 65.62 0.4786 57.82
120 1.3463 56.25 0.5579 62.36
130 1.1461 59.38 0.4444 63.33
140 1.0878 56.25 0.5526 68.92
150 0.8907 71.88 0.4451 63.74
160 0.9121 65.62 0.4696 62.66
170 0.7456 78.12 0.5661 63.10
180 1.3540 56.25 0.3661 62.04
190 1.0450 56.25 0.4709 62.32
200 1.2103 59.38 0.5306 61.34
210 1.1554 65.62 0.5513 64.18
220 1.2848 53.12 0.6030 62.77
230 1.1454 59.38 0.4591 59.69
240 1.2707 56.25 0.6359 58.33
250 1.1783 68.75 0.5960 62.09
260 1.1166 62.50 0.4093 64.77
270 1.3138 56.25 0.6068 66.01
280 1.2390 50.00 0.6201 65.92
290 0.8117 81.25 0.5431 61.33
300 1.4403 53.12 0.5476 61.49
310 1.1688 59.38 0.4893 66.93
320 1.2026 53.12 0.5208 62.26
330 1.0230 59.38 0.4506 59.65
340 1.4089 59.38 0.5977 59.88
350 1.1557 65.62 0.6154 61.10
360 1.1724 56.25 0.4759 58.83
370 0.8442 81.25 0.5456 59.22
380 0.9756 62.50 0.3196 58.99
390 1.0874 68.75 0.4649 58.00
400 1.0509 59.38 0.3789 62.69
410 1.0217 65.62 0.6776 65.33
420 1.3521 53.12 0.4664 61.70
430 1.5740 53.12 0.6101 62.30
440 1.1049 65.62 0.4998 63.10
450 1.2626 59.38 0.4990 63.00
460 1.4019 56.25 0.5873 63.26
470 0.8181 81.25 0.5027 62.34
480 1.0014 65.62 0.4970 63.61
490 1.1972 56.25 0.4792 59.79
500 1.0396 68.75 0.4785 61.16
510 0.9873 65.62 0.4747 59.45
520 1.3192 56.25 0.5843 62.95
530 1.3040 50.00 0.4305 61.55
540 0.7905 71.88 0.4374 61.60
550 1.0336 65.62 0.4788 58.69
560 1.4604 46.88 0.6673 62.34
570 1.1362 59.38 0.5314 62.01
580 1.1879 62.50 0.6865 62.40
590 0.9473 71.88 0.6259 62.11
600 1.4242 43.75 0.6121 59.52
610 1.1339 56.25 0.5330 56.33
620 1.1950 62.50 0.5264 55.43
630 1.1249 62.50 0.4257 62.97
640 1.0236 65.62 0.5061 63.56
650 1.1389 62.50 0.4560 63.70
660 1.7831 40.62 0.7401 63.11
670 1.2185 62.50 0.4581 60.98
680 0.8965 68.75 0.4667 61.36
690 1.1869 65.62 0.5780 62.78
700 1.2572 59.38 0.5443 62.74
710 0.9604 62.50 0.5691 62.14
720 0.9526 59.38 0.4331 57.46
730 1.3435 59.38 0.6159 62.59
740 1.0690 59.38 0.4010 63.06
750 1.3639 62.50 0.7053 61.26
760 0.8730 75.00 0.4501 59.67
770 0.8844 71.88 0.4913 64.71
780 1.0249 59.38 0.4641 63.30
790 1.0928 59.38 0.4744 60.97
800 0.9311 71.88 0.5043 61.09
810 0.9473 62.50 0.4884 58.23
820 0.9873 68.75 0.4054 62.86
830 1.2363 62.50 0.4288 61.56
840 1.2129 59.38 0.5871 64.93
850 1.0832 68.75 0.4181 61.41
860 1.1187 62.50 0.4078 63.15
870 0.9678 62.50 0.3513 61.95
880 1.1271 62.50 0.5209 63.71
890 0.9788 68.75 0.5576 61.30
900 1.2708 53.12 0.5462 63.09
910 1.5645 56.25 0.5791 66.17
920 1.2714 59.38 0.4842 60.58
930 1.2603 62.50 0.5554 66.52
940 0.8114 71.88 0.4397 63.81
950 1.2669 56.25 0.5502 61.82
960 1.2597 56.25 0.5309 60.63
970 1.2384 56.25 0.4576 61.29
980 1.0898 62.50 0.4424 62.05
990 0.9426 78.12 0.5103 62.83
1000 1.5270 43.75 0.6510 59.04
1010 0.9619 68.75 0.5213 61.01
1020 1.0250 65.62 0.6091 60.36
1030 1.2107 50.00 0.5663 60.84
1040 1.0336 65.62 0.4264 62.97
1050 0.7925 75.00 0.4367 65.52
1060 0.8427 68.75 0.6281 62.88
1070 1.1829 68.75 0.4660 64.58
1080 1.1323 62.50 0.4912 64.15
1090 1.0381 65.62 0.3841 62.84
1100 1.3014 56.25 0.4944 60.18
1110 1.1254 75.00 0.5793 63.05
1120 1.0964 62.50 0.6355 59.22
1130 1.0270 65.62 0.4494 60.48
1140 1.3219 46.88 0.4575 58.28
1150 1.0611 65.62 0.4213 62.54
1160 0.9153 62.50 0.3363 65.67
1170 1.0072 65.62 0.6601 64.28
1180 0.9061 68.75 0.4185 62.93
1190 1.4146 59.38 0.5029 65.19
1200 1.0847 59.38 0.6084 65.98
1210 1.0377 65.62 0.3840 62.04
1220 1.2245 59.38 0.4694 59.56
1230 1.2154 53.12 0.5868 62.77
1240 1.1877 65.62 0.4318 61.36
1250 0.8481 65.62 0.5216 61.77
1260 1.1103 68.75 0.6210 62.68
1270 0.6851 78.12 0.4033 61.24
1280 1.1736 50.00 0.4621 62.34
1290 1.0467 62.50 0.4480 61.78
1300 1.5205 59.38 0.5901 62.83
1310 0.9302 71.88 0.5829 62.82
1320 1.1446 62.50 0.5778 64.98
1330 0.8331 78.12 0.4810 65.11
1340 1.4433 43.75 0.7701 67.89
1350 1.0159 65.62 0.4816 63.58
1360 0.9895 71.88 0.4929 60.80
