batch class_loss class_acc conf_loss conf
0 0.5815 87.50 0.3894 70.83
10 0.6698 71.88 0.3968 71.75
20 0.6272 75.00 0.3607 71.77
30 0.7383 71.88 0.4995 72.79
40 0.6424 78.12 0.3966 72.52
50 0.6178 75.00 0.4251 72.90
60 0.9947 62.50 0.6429 73.75
70 0.4962 78.12 0.4661 73.30
80 0.6654 75.00 0.4355 71.85
90 0.6501 75.00 0.4298 71.74
100 0.5907 81.25 0.4376 71.48
110 0.3818 87.50 0.3271 71.97
120 0.4057 87.50 0.3775 73.24
130 0.6106 81.25 0.5866 73.25
140 0.5841 81.25 0.5160 71.60
150 0.6002 81.25 0.3747 72.78
160 0.5045 81.25 0.4222 71.77
170 0.7485 71.88 0.4886 72.24
180 0.9358 65.62 0.5964 71.10
190 0.5923 81.25 0.4609 73.54
200 0.5850 81.25 0.5455 71.79
210 0.5900 75.00 0.4868 73.01
220 0.7162 65.62 0.4834 71.58
230 1.1760 53.12 0.5304 67.44
240 0.6860 68.75 0.4697 69.72
250 0.6744 75.00 0.3768 72.50
260 1.0692 62.50 0.6373 71.61
270 0.6230 81.25 0.4135 71.82
280 0.8287 59.38 0.5947 71.91
290 0.5321 84.38 0.4049 71.70
300 0.5673 75.00 0.3993 74.30
310 0.6577 71.88 0.5167 71.75
320 0.7059 68.75 0.4680 72.29
330 0.5218 84.38 0.4105 69.31
340 0.7540 71.88 0.4893 72.34
350 0.8493 71.88 0.5700 72.32
360 0.5713 75.00 0.4660 72.15
370 0.8923 71.88 0.5116 72.96
380 0.6605 75.00 0.4226 71.82
390 0.8049 75.00 0.6019 71.35
400 0.5444 71.88 0.5242 73.14
410 0.6585 71.88 0.4794 72.76
420 0.6088 78.12 0.4035 72.10
430 0.7525 62.50 0.5229 70.07
440 0.9968 62.50 0.6641 72.96
450 0.7551 68.75 0.4934 73.83
460 0.4879 81.25 0.4182 73.82
470 0.4038 90.62 0.4544 73.46
480 0.5627 75.00 0.5036 71.84
490 1.0160 56.25 0.7712 73.70
500 0.7452 68.75 0.4778 72.09
510 0.7884 65.62 0.6488 72.26
520 0.7658 68.75 0.4510 71.36
530 0.6058 71.88 0.4066 73.74
540 0.8257 62.50 0.4225 71.46
550 0.6606 78.12 0.4048 76.43
560 0.4627 87.50 0.4083 74.08
570 1.0274 65.62 0.6746 73.30
580 0.5572 75.00 0.4665 75.42
590 0.5226 78.12 0.4878 74.50
600 0.7293 71.88 0.5409 71.87
610 0.8016 71.88 0.4621 71.71
620 0.8640 62.50 0.5435 72.75
630 0.6528 71.88 0.4321 74.57
640 0.7537 78.12 0.4798 74.85
650 0.6232 78.12 0.4955 71.36
660 0.7858 71.88 0.5072 70.87
670 0.7365 78.12 0.4177 73.75
680 0.3743 87.50 0.3451 72.31
690 0.5130 87.50 0.3816 71.94
700 0.4960 90.62 0.3687 74.36
710 0.7048 71.88 0.6174 72.73
720 0.6540 75.00 0.5446 73.62
730 0.7025 65.62 0.4556 71.28
740 0.8933 71.88 0.5088 71.13
