batch class_loss class_acc conf_loss conf
0 0.5601 71.88 0.4962 71.58
10 0.6542 78.12 0.5805 71.66
20 0.8176 68.75 0.5276 72.54
30 0.4118 90.62 0.3810 73.70
40 0.6855 78.12 0.3836 72.38
50 0.4946 81.25 0.4485 72.71
60 0.5825 68.75 0.4072 72.66
70 0.6285 84.38 0.3552 75.10
80 0.6837 81.25 0.5104 71.98
90 0.5625 75.00 0.3525 72.94
100 0.4197 81.25 0.3198 72.86
110 0.6964 71.88 0.5204 73.57
120 0.5829 78.12 0.4002 73.16
130 0.4265 81.25 0.3342 75.51
140 0.5794 68.75 0.5179 72.55
150 0.3517 93.75 0.3216 75.79
160 0.9255 59.38 0.6987 73.61
170 1.0795 59.38 0.6884 72.38
180 0.3908 96.88 0.3623 74.00
190 1.1143 53.12 0.6170 72.47
200 0.8347 62.50 0.5405 72.39
210 0.3599 90.62 0.3426 74.94
220 0.7742 65.62 0.4825 74.20
230 0.9348 56.25 0.7022 72.51
240 0.8484 62.50 0.5938 73.46
250 0.5778 75.00 0.4447 72.32
260 0.7135 71.88 0.6126 72.07
270 0.6575 71.88 0.5311 72.00
280 0.7586 71.88 0.6392 72.04
290 0.6594 68.75 0.4678 73.47
300 0.7493 68.75 0.4998 74.01
310 0.4632 81.25 0.3487 74.47
320 0.7617 65.62 0.4250 71.72
330 0.6847 71.88 0.4935 73.49
340 0.7945 71.88 0.5863 73.34
350 0.6522 71.88 0.5315 73.68
360 0.8336 65.62 0.5152 72.38
370 0.5176 81.25 0.4224 74.38
380 0.6964 71.88 0.6287 72.60
390 0.6258 78.12 0.4876 73.16
400 0.5547 68.75 0.4454 74.32
410 0.7649 56.25 0.5679 71.51
420 0.5991 68.75 0.3948 72.63
430 0.6594 75.00 0.5123 73.37
440 0.6513 68.75 0.4750 73.28
450 0.5442 90.62 0.3472 73.74
460 0.5306 78.12 0.3978 74.40
470 0.5308 78.12 0.4125 74.07
480 0.5388 78.12 0.4907 72.94
490 0.7550 56.25 0.5789 74.48
500 0.7051 78.12 0.4938 72.57
510 0.5833 71.88 0.4787 72.90
520 0.6564 75.00 0.4405 73.47
530 0.9956 65.62 0.5699 72.20
540 0.7538 62.50 0.4533 70.96
550 0.6814 75.00 0.4930 73.97
560 0.8811 65.62 0.5829 74.67
570 0.5715 75.00 0.4946 74.39
580 0.5072 84.38 0.3900 70.66
590 0.4852 81.25 0.4019 73.50
600 0.4976 81.25 0.4107 71.91
610 0.4987 87.50 0.3835 72.96
620 0.8494 65.62 0.4634 71.83
630 0.6967 65.62 0.4948 73.78
640 0.8440 81.25 0.4899 73.39
650 0.5839 78.12 0.5230 71.69
660 0.5143 78.12 0.3543 74.81
670 0.6795 65.62 0.3989 70.57
680 0.5952 71.88 0.5392 73.96
690 0.5063 81.25 0.3977 72.94
700 0.7958 71.88 0.4787 72.97
710 0.8137 59.38 0.4361 72.07
720 0.7081 68.75 0.4931 74.94
730 0.7444 68.75 0.3942 72.64
740 0.6071 71.88 0.4496 73.00
