batch class_loss class_acc conf_loss conf
0 2.3804 12.50 0.6322 48.39
10 2.1184 9.38 0.6201 45.77
20 1.9973 28.12 0.6183 44.51
30 1.8049 40.62 0.6080 44.31
40 1.6599 50.00 0.7109 44.64
50 1.4779 71.88 0.6872 46.15
60 1.3404 68.75 0.6429 47.92
70 1.3983 71.88 0.6860 50.25
80 1.2149 78.12 0.6226 52.12
90 1.1698 75.00 0.6025 53.75
100 1.1930 68.75 0.6410 56.28
110 0.9153 81.25 0.5550 58.55
120 0.9257 84.38 0.5197 59.30
130 1.0261 71.88 0.5108 60.10
140 0.9435 68.75 0.5237 62.60
150 0.9496 71.88 0.6686 63.36
160 1.0187 75.00 0.5086 62.70
170 0.7866 81.25 0.4929 64.76
180 0.9582 68.75 0.5312 65.32
190 0.9101 75.00 0.4768 64.29
200 0.9282 68.75 0.4637 67.36
210 0.9357 68.75 0.5781 65.61
220 0.8228 81.25 0.4760 67.61
230 0.6303 84.38 0.3950 69.34
240 0.7725 81.25 0.4374 67.15
250 0.9331 68.75 0.6036 68.77
260 0.8845 68.75 0.4885 67.48
270 0.7200 84.38 0.3916 70.39
280 0.7300 71.88 0.4321 69.95
290 0.6171 81.25 0.4011 70.25
300 1.0651 62.50 0.5519 70.18
310 0.9938 62.50 0.5589 69.48
320 0.7738 75.00 0.5601 68.89
330 0.6263 75.00 0.4083 71.57
340 0.6184 81.25 0.3728 70.47
350 0.8524 68.75 0.5232 69.11
360 0.7404 75.00 0.5780 72.88
370 0.5888 84.38 0.4123 72.30
380 0.5741 78.12 0.3948 71.75
390 0.6902 71.88 0.4926 70.60
400 0.7090 71.88 0.4708 71.59
410 0.5639 87.50 0.4708 70.36
420 0.7412 78.12 0.3848 71.95
430 0.6259 84.38 0.4901 74.08
440 0.8388 71.88 0.4129 71.72
450 0.5147 87.50 0.3956 72.41
460 0.8001 71.88 0.5159 70.68
470 0.9732 62.50 0.5859 73.50
480 0.6306 78.12 0.4333 74.31
490 0.6402 81.25 0.4546 71.33
500 0.5418 81.25 0.3224 73.37
510 0.9658 65.62 0.6274 73.49
520 0.7195 68.75 0.4704 73.22
530 1.0535 59.38 0.7236 73.91
540 0.6002 75.00 0.5002 74.83
550 0.5893 78.12 0.4302 73.98
560 0.7415 62.50 0.4797 71.21
570 0.7433 71.88 0.5632 72.51
580 0.7091 71.88 0.4886 72.86
590 0.6425 68.75 0.3924 72.16
600 0.5501 81.25 0.3751 72.04
610 0.5398 78.12 0.4729 74.66
620 0.4255 84.38 0.3775 74.36
630 0.7102 78.12 0.4048 72.33
640 0.5573 75.00 0.4125 73.77
650 0.6931 75.00 0.3880 72.34
660 0.8556 59.38 0.6564 72.16
670 0.8481 62.50 0.6033 72.20
680 0.4208 84.38 0.3866 73.79
690 0.5599 87.50 0.4136 72.15
700 0.5730 81.25 0.3985 73.72
710 0.6256 71.88 0.5289 72.68
720 0.7877 65.62 0.4498 71.42
730 0.7289 65.62 0.6147 74.21
