batch class_loss class_acc conf_loss conf
0 1.4503 50.00 0.5562 65.59
10 0.7553 71.88 0.4776 63.03
20 1.3934 56.25 0.4612 65.00
30 0.8779 68.75 0.4754 60.32
40 0.9129 59.38 0.4300 58.18
50 1.2357 56.25 0.6087 65.73
60 0.9856 68.75 0.3474 67.72
70 0.9581 59.38 0.3915 61.28
80 0.7988 71.88 0.5779 63.59
90 1.4888 43.75 0.5045 60.36
100 0.8499 62.50 0.4603 64.96
110 0.9951 65.62 0.4453 61.91
120 0.9457 62.50 0.3909 59.15
130 1.2170 56.25 0.4744 66.04
140 0.7866 68.75 0.4948 65.75
150 1.1377 62.50 0.5231 63.33
160 1.2000 56.25 0.4568 61.37
170 1.2322 53.12 0.4720 61.45
180 0.9472 62.50 0.6073 63.29
190 1.0959 68.75 0.5834 65.12
200 1.0461 62.50 0.4919 66.40
210 1.2863 56.25 0.5147 60.61
220 1.3176 62.50 0.6105 59.79
230 1.1753 59.38 0.4959 60.95
240 0.8345 65.62 0.5116 68.62
250 0.9306 65.62 0.3773 64.24
260 1.2396 59.38 0.4940 64.45
270 0.9521 65.62 0.4901 59.98
280 1.2507 53.12 0.4336 63.37
290 1.0614 56.25 0.3983 64.43
300 1.0553 71.88 0.6397 64.34
310 0.8011 75.00 0.4663 69.61
320 0.9758 68.75 0.4416 62.63
330 1.1406 62.50 0.4838 65.61
340 0.9199 65.62 0.4595 65.14
350 1.0519 65.62 0.5614 62.73
360 1.3281 46.88 0.6974 65.26
370 1.3058 53.12 0.5246 63.26
380 1.2067 59.38 0.6010 63.20
390 0.6970 81.25 0.4621 63.12
400 0.7769 75.00 0.5307 67.93
410 0.8709 68.75 0.4403 66.72
420 1.3630 50.00 0.6071 69.29
430 0.9593 65.62 0.5089 66.66
440 1.1742 50.00 0.4786 62.24
450 1.4743 53.12 0.4586 58.18
460 0.9226 68.75 0.3767 63.60
470 1.1148 62.50 0.5449 65.01
480 1.6384 40.62 0.6245 62.88
490 1.2698 62.50 0.6167 63.60
500 0.8955 71.88 0.4808 60.69
510 1.0081 68.75 0.3626 63.62
520 1.1546 56.25 0.5141 66.16
530 1.4220 56.25 0.6172 65.76
540 1.0298 62.50 0.4935 64.92
550 1.0074 65.62 0.4706 64.87
560 1.4213 50.00 0.7272 67.84
570 1.0188 59.38 0.4843 69.76
580 0.8848 68.75 0.3963 65.73
590 1.0730 62.50 0.6002 67.65
600 1.0254 71.88 0.4422 57.76
610 1.0745 62.50 0.4053 68.23
620 0.9452 62.50 0.3536 62.62
630 1.1132 59.38 0.4291 61.34
640 1.3242 56.25 0.6229 58.53
650 0.8097 75.00 0.2973 68.15
660 0.9737 59.38 0.4416 65.10
670 0.9944 62.50 0.3605 63.56
680 1.1424 56.25 0.5164 61.28
690 1.3242 50.00 0.7004 63.91
700 0.9320 68.75 0.5180 58.77
710 1.1764 62.50 0.4857 63.98
720 0.9833 65.62 0.5201 67.84
730 1.1470 65.62 0.3912 65.25
740 1.0394 65.62 0.3744 64.95
750 0.9285 62.50 0.2939 65.98
760 0.9005 71.88 0.3368 63.65
770 1.0853 62.50 0.3691 63.54
780 1.2278 50.00 0.7046 61.66
790 1.3752 59.38 0.5737 59.03
800 1.2254 59.38 0.3511 58.33
810 1.2730 53.12 0.4765 60.19
820 0.7898 71.88 0.4515 63.95
830 0.9828 62.50 0.3989 60.56
840 1.5689 43.75 0.5329 58.37
850 1.1046 59.38 0.5677 62.96
860 1.2695 56.25 0.6803 65.05
870 1.1362 53.12 0.6056 65.19
880 0.8089 78.12 0.4610 67.89
890 1.3423 59.38 0.5562 68.59
900 0.9179 68.75 0.3459 60.57
910 1.0963 62.50 0.4961 62.58
920 1.0846 65.62 0.4855 63.95
930 1.0566 68.75 0.4521 63.38
940 0.8017 68.75 0.4879 67.69
950 1.2781 50.00 0.6122 64.06
960 0.7833 75.00 0.4945 60.84
970 0.8048 78.12 0.4792 63.26
980 1.3067 65.62 0.6038 60.18
990 1.0208 65.62 0.4351 64.52
1000 0.8114 62.50 0.4616 64.05
