batch class_loss class_acc conf_loss conf
0 1.1135 56.25 0.5216 68.50
10 1.2912 46.88 0.6566 69.32
20 1.2221 62.50 0.4389 64.43
30 0.9594 65.62 0.4508 63.24
40 1.0214 62.50 0.3780 66.37
50 1.3198 53.12 0.6708 65.51
60 1.1253 56.25 0.5735 64.87
70 0.9860 65.62 0.6304 63.41
80 1.0857 59.38 0.6442 66.07
90 1.0068 71.88 0.6525 62.74
100 1.1410 53.12 0.5386 62.50
110 1.4222 56.25 0.6978 65.18
120 1.4255 53.12 0.5036 65.78
130 1.2678 59.38 0.4537 61.54
140 0.8845 68.75 0.5007 63.33
150 1.1752 53.12 0.4626 60.99
160 1.2604 62.50 0.5366 65.77
170 0.8499 65.62 0.4059 63.51
180 1.2549 56.25 0.4590 65.05
190 1.1955 56.25 0.5673 63.97
200 1.2808 56.25 0.4494 63.76
210 1.0250 62.50 0.4767 62.84
220 0.9528 65.62 0.5247 62.09
230 1.1458 62.50 0.4477 63.65
240 1.2657 56.25 0.5441 63.35
250 0.8204 68.75 0.3690 68.90
260 1.4416 50.00 0.5766 63.89
270 0.9272 62.50 0.4381 62.96
280 1.1293 56.25 0.3329 58.88
290 1.1917 59.38 0.5699 65.05
300 1.0126 71.88 0.4755 61.94
310 0.7790 75.00 0.5249 62.80
320 0.9359 65.62 0.4313 62.15
330 1.0737 68.75 0.5985 61.42
340 0.9711 59.38 0.4257 65.48
350 1.0376 71.88 0.4853 63.86
360 1.1614 59.38 0.6050 66.03
370 0.8405 68.75 0.4813 61.31
380 1.0057 59.38 0.4862 61.60
390 1.1882 62.50 0.4757 62.76
400 1.2707 62.50 0.6243 63.36
410 1.1535 53.12 0.7274 66.08
420 1.2649 56.25 0.4336 65.98
430 0.9653 65.62 0.4342 62.72
440 1.3889 50.00 0.5194 59.43
450 1.0519 59.38 0.3596 61.48
460 0.9443 62.50 0.6006 64.05
470 0.8093 68.75 0.3570 65.38
480 1.0716 62.50 0.4984 62.73
490 1.1460 62.50 0.3983 61.69
500 0.6493 81.25 0.3946 63.31
510 1.1129 75.00 0.7070 58.58
520 1.0760 59.38 0.5334 65.61
530 0.9241 68.75 0.3925 61.77
540 1.1667 53.12 0.4029 57.08
550 1.0123 65.62 0.4166 62.27
560 1.3253 65.62 0.5827 65.35
570 0.6591 87.50 0.4397 64.02
580 1.3337 43.75 0.5224 59.24
590 0.9672 65.62 0.4987 63.73
600 0.9689 71.88 0.5585 67.27
610 0.8342 71.88 0.5217 64.24
620 0.8849 62.50 0.4370 64.81
630 1.3157 56.25 0.4814 63.45
640 1.0227 68.75 0.4729 65.43
650 1.1488 62.50 0.5593 64.85
660 1.0020 71.88 0.5058 64.89
670 1.0488 56.25 0.3384 61.85
680 1.0286 65.62 0.4996 62.60
690 0.9968 62.50 0.4035 62.47
700 1.1323 65.62 0.4565 60.49
710 0.7720 81.25 0.3932 61.93
720 0.9860 68.75 0.5221 61.77
730 1.0646 68.75 0.6019 64.13
740 1.0792 65.62 0.5497 65.14
750 1.2543 56.25 0.4645 67.57
760 1.3037 56.25 0.6658 65.15
770 1.3741 56.25 0.5337 62.43
780 0.9688 65.62 0.6029 58.06
790 1.1621 59.38 0.5525 62.62
800 1.2709 62.50 0.4567 62.85
810 0.8803 68.75 0.4344 60.39
820 0.8905 65.62 0.4350 60.67
830 1.2818 56.25 0.6007 67.09
840 1.0786 68.75 0.5786 65.55
850 1.2307 59.38 0.5510 64.56
860 0.8197 68.75 0.3710 62.50
870 1.0373 68.75 0.5860 66.72
880 1.1488 53.12 0.4925 63.14
890 1.2026 65.62 0.6926 59.81
900 0.9624 62.50 0.4187 63.76
910 0.9490 65.62 0.4776 65.24
920 0.9885 62.50 0.4729 61.65
930 0.9549 65.62 0.4651 63.92
940 1.1335 56.25 0.4570 61.92
950 1.1544 53.12 0.5399 64.79
960 1.0161 62.50 0.4772 65.54
970 0.8634 71.88 0.4612 60.90
980 1.0611 65.62 0.6232 62.34
990 1.0684 65.62 0.6656 63.38
1000 0.9178 71.88 0.3994 60.32
1010 1.0415 68.75 0.5154 62.65
1020 1.2093 56.25 0.5532 64.49
1030 0.8739 62.50 0.4574 66.65
1040 0.9785 65.62 0.6535 63.52
1050 0.9770 71.88 0.5307 63.79
1060 0.8451 68.75 0.5523 62.78
1070 0.9269 71.88 0.5160 63.43
1080 0.9856 68.75 0.4249 66.52
1090 1.2916 59.38 0.5356 63.83
1100 1.1631 62.50 0.4193 67.68
1110 1.1069 59.38 0.4273 65.22
1120 1.3154 50.00 0.6382 64.12
1130 0.9058 65.62 0.5276 68.99
1140 1.0767 65.62 0.4977 61.63
1150 0.6959 75.00 0.4762 64.77
1160 0.9871 65.62 0.4325 64.43
1170 0.9715 68.75 0.4826 63.11
1180 0.9330 75.00 0.4385 61.09
1190 1.1428 56.25 0.3731 60.25
1200 1.0140 65.62 0.3746 63.77
1210 0.9703 65.62 0.4501 64.21
1220 1.4054 59.38 0.5831 64.52
1230 0.8654 78.12 0.4195 67.63
1240 1.0867 65.62 0.5940 65.25
1250 1.0175 68.75 0.6113 67.75
1260 1.1329 65.62 0.5355 63.85
1270 1.1369 59.38 0.5462 58.91
1280 1.4083 43.75 0.5555 62.92
1290 1.2979 53.12 0.6214 61.69
1300 0.9394 65.62 0.4400 62.05
1310 1.5674 53.12 0.7018 62.12
1320 1.1466 62.50 0.4298 63.45
1330 1.0566 53.12 0.5519 64.50
1340 0.8958 65.62 0.4532 64.65
1350 1.1333 68.75 0.5093 65.61
1360 1.1087 65.62 0.5336 65.78
1370 1.2272 56.25 0.4617 64.90
1380 0.9356 62.50 0.5168 61.71
1390 0.9233 65.62 0.4705 61.31
1400 0.9811 68.75 0.4663 62.07
1410 1.1720 53.12 0.4563 61.85
1420 0.9232 68.75 0.5401 66.85
1430 0.9310 68.75 0.5391 65.40
1440 1.5209 43.75 0.5536 63.86
1450 0.7385 84.38 0.4477 62.36
1460 1.5057 46.88 0.6812 68.00
