batch class_loss class_acc conf_loss conf
0 1.3619 53.12 0.4604 63.46
10 0.8918 75.00 0.3972 63.46
20 0.8425 71.88 0.5487 64.37
30 1.3002 62.50 0.5479 65.40
40 0.7979 71.88 0.4730 66.00
50 1.5193 46.88 0.5150 64.49
60 0.9395 56.25 0.5031 60.51
70 0.8493 75.00 0.4355 66.23
80 1.1289 62.50 0.5432 66.79
90 0.7041 71.88 0.3486 63.84
100 1.1786 56.25 0.4450 66.69
110 0.8986 75.00 0.4298 64.63
120 0.6864 78.12 0.5049 66.12
130 0.7392 78.12 0.4598 64.04
140 1.2936 56.25 0.4838 61.78
150 1.0715 62.50 0.4792 62.80
160 0.9527 68.75 0.5178 60.15
170 1.1960 68.75 0.4592 60.77
180 0.6803 71.88 0.3889 67.38
190 0.9504 62.50 0.5185 70.93
200 1.2252 56.25 0.5136 67.03
210 1.1154 56.25 0.3961 64.95
220 0.8754 68.75 0.4372 62.99
230 1.0782 59.38 0.4827 65.33
240 1.4987 50.00 0.4296 60.94
250 0.8322 71.88 0.4968 64.29
260 0.9536 78.12 0.5236 62.05
270 0.9597 53.12 0.4068 62.44
280 1.3629 43.75 0.4733 60.77
290 1.2760 65.62 0.5811 60.95
300 1.0398 65.62 0.4958 67.42
310 1.7072 43.75 0.7320 64.79
320 1.2506 56.25 0.6223 59.86
330 1.3697 56.25 0.5940 60.72
340 1.3141 50.00 0.5519 64.19
350 1.3179 56.25 0.5121 66.94
360 1.2829 46.88 0.5129 62.01
370 1.3840 46.88 0.5217 60.92
380 1.2943 59.38 0.6373 58.15
390 0.8972 68.75 0.4275 64.56
400 1.1668 46.88 0.4540 61.63
410 1.3751 53.12 0.5833 63.70
420 0.7424 71.88 0.3312 62.99
430 1.4056 53.12 0.4917 58.67
440 0.7588 75.00 0.3713 60.80
450 1.1293 62.50 0.5391 65.07
460 0.9432 68.75 0.3926 61.58
470 1.0505 68.75 0.4746 59.60
480 0.8180 75.00 0.4042 62.79
490 0.9816 65.62 0.3946 61.56
500 0.9587 65.62 0.4323 63.45
510 1.2697 46.88 0.6753 66.24
520 0.8946 65.62 0.4685 60.07
530 1.2751 56.25 0.5928 60.65
540 1.2004 56.25 0.5123 60.15
550 1.0702 56.25 0.4801 61.55
560 1.4869 53.12 0.6173 61.65
570 1.3258 50.00 0.5290 62.55
580 1.4686 53.12 0.4909 61.95
590 1.3265 50.00 0.4966 59.19
600 1.0854 59.38 0.4917 59.06
610 0.9643 81.25 0.5841 62.85
620 0.9136 62.50 0.4715 62.36
630 0.9772 71.88 0.3945 64.66
640 1.0773 62.50 0.4455 60.83
650 1.5016 50.00 0.4506 57.17
660 0.6717 78.12 0.4508 62.59
670 1.1113 53.12 0.3995 60.87
680 0.9017 71.88 0.4707 63.26
690 0.9814 59.38 0.4363 63.31
700 0.9805 65.62 0.3863 62.14
710 1.0819 65.62 0.4530 67.60
720 0.6292 78.12 0.3783 67.48
730 0.7928 68.75 0.6014 63.56
740 1.0768 59.38 0.4069 61.84
750 0.9440 65.62 0.3512 62.15
760 1.3947 50.00 0.7029 61.48
770 1.2281 56.25 0.5543 57.78
780 1.3394 53.12 0.3924 57.59
790 0.7360 78.12 0.4887 62.39
800 0.9653 59.38 0.4020 61.84
810 1.0588 59.38 0.5266 65.50
820 0.9219 68.75 0.3863 63.97
830 1.0879 62.50 0.5145 65.05
840 0.8653 71.88 0.4371 64.32
850 0.8233 75.00 0.3517 61.95
860 0.6327 84.38 0.3909 67.12
870 1.3168 59.38 0.5118 62.29
880 1.0226 62.50 0.3150 61.26
890 0.8281 71.88 0.4829 65.82
900 0.9406 68.75 0.6326 61.59
910 1.4084 46.88 0.4752 62.12
920 1.2483 53.12 0.6846 63.07
930 0.9970 65.62 0.4793 63.08
940 0.8930 71.88 0.5301 61.52
950 1.2759 50.00 0.4928 60.56
960 1.0786 68.75 0.5746 61.15
970 1.1398 53.12 0.5435 64.50
980 1.3050 53.12 0.5473 62.12
990 1.0110 68.75 0.4675 62.40
1000 1.0557 59.38 0.4848 63.98
1010 1.0515 59.38 0.4021 60.99
1020 1.1400 56.25 0.4651 62.62
1030 1.2061 59.38 0.4890 62.13
1040 1.2687 59.38 0.3719 62.35
1050 1.6876 53.12 0.6205 63.29
1060 0.9770 65.62 0.4493 61.32
1070 1.1789 62.50 0.7154 62.42
1080 1.0569 62.50 0.3901 64.22
1090 0.7550 78.12 0.4930 64.24
1100 1.1491 62.50 0.4533 60.31
1110 0.8265 78.12 0.5084 65.19
1120 1.1193 65.62 0.4674 63.27
1130 1.3016 62.50 0.5704 62.72
1140 1.0038 59.38 0.4341 60.85
1150 0.8892 75.00 0.5605 63.46
1160 0.9718 71.88 0.4504 66.25
1170 1.0119 65.62 0.4463 65.42
1180 0.9518 65.62 0.3578 65.53
1190 1.2320 53.12 0.5060 65.80
1200 0.8892 68.75 0.4258 63.46
1210 0.7011 81.25 0.4132 64.55
1220 1.0269 62.50 0.3354 63.43
1230 1.2316 56.25 0.5961 61.18
1240 0.9730 71.88 0.4184 57.94
1250 1.2348 65.62 0.5280 59.08
1260 1.3681 46.88 0.4347 58.61
1270 1.2574 43.75 0.5844 60.71
1280 1.3106 59.38 0.3741 62.60
1290 0.7900 78.12 0.3195 62.94
1300 1.7288 43.75 0.6661 62.05
1310 1.4852 59.38 0.5002 60.26
1320 1.2141 56.25 0.3635 63.63
1330 0.7555 71.88 0.4804 64.97
1340 1.2880 56.25 0.4976 60.90
1350 1.0752 56.25 0.4257 61.52
1360 0.8972 62.50 0.4699 63.05
1370 0.9711 62.50 0.4854 60.52
1380 1.4411 46.88 0.4133 59.34
1390 1.1405 53.12 0.4489 60.34
1400 1.1306 59.38 0.4270 62.65
1410 0.9573 65.62 0.4561 65.43
1420 1.2414 62.50 0.8642 65.91
1430 1.1898 53.12 0.4939 60.20
1440 1.0264 62.50 0.4296 62.11
1450 1.3740 50.00 0.5227 60.51
1460 1.3281 59.38 0.6828 56.50
1470 1.1673 65.62 0.5259 62.35
1480 1.0546 75.00 0.4468 65.12
1490 1.5599 53.12 0.5757 60.63
1500 1.2718 56.25 0.4242 62.05
1510 1.2842 56.25 0.4472 61.61
1520 0.8130 68.75 0.3675 62.77
1530 1.3632 59.38 0.6148 62.00
1540 1.0378 75.00 0.5099 62.94
1550 1.0780 68.75 0.5040 63.70
1560 1.4958 53.12 0.5599 61.32
1570 1.0064 68.75 0.5305 62.41
1580 1.4816 53.12 0.6018 58.58
1590 1.0026 62.50 0.4947 61.32
1600 1.0107 68.75 0.5207 64.26
1610 1.0532 68.75 0.5137 59.34
1620 1.0228 75.00 0.4280 65.87
1630 1.0489 59.38 0.4763 64.93
1640 1.2399 56.25 0.6398 62.11
1650 0.9680 75.00 0.4685 61.26
1660 0.8258 78.12 0.4492 63.12
1670 1.0777 65.62 0.4660 66.20
1680 1.2926 62.50 0.5946 67.46
1690 1.1385 59.38 0.4063 65.73
1700 1.0094 62.50 0.6990 67.98
1710 0.8436 71.88 0.3904 61.09
1720 1.4781 56.25 0.6342 60.25
1730 1.2695 59.38 0.6148 66.15
1740 1.5754 56.25 0.5358 62.29
1750 1.5386 46.88 0.6074 59.34
1760 1.0043 75.00 0.4778 61.99
1770 1.5066 56.25 0.5444 65.96
1780 1.4542 53.12 0.5106 61.53
1790 0.9543 71.88 0.5842 61.14
1800 1.2431 62.50 0.5317 59.59
1810 1.2348 59.38 0.6900 65.24
1820 0.9926 68.75 0.5188 68.02
1830 1.0365 62.50 0.6019 62.26
1840 0.9482 56.25 0.5371 63.97
1850 0.7623 75.00 0.3959 64.51
1860 0.7059 75.00 0.4666 64.82
1870 1.2883 53.12 0.5844 66.30
