batch class_loss class_acc conf_loss conf
0 2.2279 18.75 0.6705 47.54
10 1.9446 34.38 0.6883 45.68
20 1.7920 53.12 0.8008 44.80
30 1.6266 62.50 0.7659 45.66
40 1.4211 71.88 0.7652 47.62
50 1.3334 65.62 0.6577 49.53
60 1.2495 81.25 0.6667 51.82
70 1.0549 84.38 0.6073 54.16
80 1.0362 81.25 0.5659 56.39
90 1.0764 68.75 0.5734 58.01
100 1.1673 71.88 0.6000 58.09
110 0.9927 65.62 0.5475 60.76
120 0.9741 65.62 0.5001 61.62
130 0.8542 71.88 0.5509 63.07
140 1.1110 62.50 0.5889 63.98
150 0.7179 87.50 0.4710 64.58
160 0.7873 78.12 0.4667 65.39
170 0.7354 81.25 0.4301 67.11
180 0.6806 90.62 0.4617 66.80
190 0.7069 81.25 0.4892 68.40
200 0.6715 78.12 0.3815 68.45
210 0.6853 75.00 0.4577 70.14
220 0.7870 78.12 0.4144 69.69
230 0.6067 87.50 0.4432 69.61
240 0.8287 78.12 0.4428 68.68
250 0.8680 65.62 0.5583 70.59
260 0.5500 87.50 0.3691 69.86
270 0.6444 78.12 0.4659 72.02
280 0.7404 75.00 0.3849 69.76
290 0.9372 71.88 0.5119 72.25
300 0.5508 78.12 0.3204 73.06
310 0.8269 68.75 0.4903 72.40
320 0.9642 75.00 0.5924 72.89
330 0.8219 62.50 0.4717 70.57
340 0.6863 78.12 0.4886 71.29
350 0.7263 71.88 0.4600 74.42
360 0.7951 78.12 0.5184 72.89
370 0.6360 78.12 0.4707 73.50
380 0.6343 71.88 0.3671 71.87
390 0.6132 71.88 0.3485 73.26
400 0.6010 78.12 0.4315 73.45
410 0.5293 81.25 0.4195 75.22
420 0.8795 65.62 0.4663 70.13
430 0.8554 65.62 0.6284 71.87
440 0.6585 71.88 0.3978 74.77
450 0.4216 81.25 0.3243 74.23
460 0.5924 84.38 0.5482 73.02
470 0.7596 68.75 0.4176 73.63
480 0.6692 78.12 0.4601 74.59
490 0.6521 71.88 0.3479 72.83
500 0.5230 78.12 0.4451 73.59
510 0.5649 81.25 0.3572 72.86
520 0.6910 81.25 0.4238 75.34
530 0.3638 96.88 0.3638 75.35
540 0.5042 87.50 0.3428 72.80
550 0.6151 71.88 0.3947 73.73
560 0.5854 78.12 0.4295 75.51
570 0.6089 78.12 0.3952 74.74
580 0.7132 68.75 0.4010 75.12
590 0.5398 78.12 0.4441 76.72
600 0.6615 78.12 0.3928 74.34
610 0.5377 81.25 0.3537 75.55
620 0.9090 62.50 0.5556 75.68
630 0.8006 65.62 0.4109 70.56
640 0.4440 81.25 0.3909 76.60
650 0.5707 81.25 0.3531 73.80
660 0.5000 87.50 0.3645 71.83
670 0.6663 75.00 0.4523 75.81
680 0.4986 81.25 0.4019 76.91
690 0.3076 93.75 0.3323 74.88
700 0.5867 75.00 0.3524 74.18
710 0.6244 78.12 0.4217 77.31
720 0.6627 71.88 0.6107 74.13
730 0.6914 75.00 0.3867 74.43
740 0.5269 78.12 0.4766 73.23
