batch class_loss class_acc conf_loss conf
0 0.4778 78.12 0.3332 74.88
10 0.4506 81.25 0.3564 75.18
20 0.7753 65.62 0.5080 76.23
30 0.6184 81.25 0.3621 74.95
40 0.4881 81.25 0.3615 76.67
50 0.3910 87.50 0.3084 76.15
60 0.4834 78.12 0.3314 76.04
70 0.6265 71.88 0.3981 75.90
80 0.6493 71.88 0.4114 74.99
90 0.7074 68.75 0.5053 75.69
100 0.6323 78.12 0.4069 76.26
110 0.7741 65.62 0.3895 75.30
120 0.4887 78.12 0.3190 77.61
130 0.5784 71.88 0.5553 76.64
140 0.5174 81.25 0.3850 74.02
150 0.4520 84.38 0.3792 76.06
160 0.5053 75.00 0.3230 74.57
170 0.5662 71.88 0.4104 78.09
180 0.6192 81.25 0.4671 73.79
190 0.5077 75.00 0.4125 78.26
200 0.5377 78.12 0.4791 76.76
210 0.8604 65.62 0.6381 77.19
220 0.5154 78.12 0.3357 71.72
230 0.6321 81.25 0.4201 77.34
240 0.5766 78.12 0.5336 77.94
250 0.6512 78.12 0.4630 77.61
260 0.3924 84.38 0.3304 75.83
270 0.5581 84.38 0.4075 73.38
280 0.3796 81.25 0.3067 76.67
290 0.4667 84.38 0.3503 75.82
300 0.5672 75.00 0.4771 77.21
310 0.5525 75.00 0.4308 77.38
320 0.5575 78.12 0.5085 76.29
330 0.5893 71.88 0.4263 76.32
340 0.4480 84.38 0.4119 75.17
350 0.5017 78.12 0.4043 77.09
360 0.3756 87.50 0.3489 74.82
370 0.4764 87.50 0.3735 75.99
380 0.4293 90.62 0.3246 78.18
390 0.7835 68.75 0.5973 74.64
400 0.7064 65.62 0.4480 77.09
410 0.4437 84.38 0.3137 78.02
420 0.6372 68.75 0.3831 77.58
430 0.5511 78.12 0.4223 76.35
440 0.5176 78.12 0.3654 77.43
450 0.6886 68.75 0.4645 73.83
460 0.4728 81.25 0.3653 78.17
470 0.6834 78.12 0.4097 77.09
480 0.7247 71.88 0.4585 75.06
490 0.4400 87.50 0.3799 74.98
500 0.4262 84.38 0.3583 76.86
510 0.8546 68.75 0.4241 74.90
520 0.4821 75.00 0.3493 76.03
530 0.5626 84.38 0.4325 73.96
540 0.6806 75.00 0.4688 78.38
550 0.5432 78.12 0.4040 75.84
560 0.4805 75.00 0.3475 74.65
570 0.5245 81.25 0.4047 76.14
580 0.5940 65.62 0.4875 75.27
590 0.5273 81.25 0.5806 76.65
600 0.4291 78.12 0.3425 76.82
610 0.5314 78.12 0.4728 78.59
620 0.4350 87.50 0.3313 76.65
630 0.5968 75.00 0.4028 75.29
640 0.4957 81.25 0.3637 79.53
650 0.5444 81.25 0.4751 77.02
660 0.4858 78.12 0.3335 76.74
670 0.3676 87.50 0.2881 78.72
680 0.8675 78.12 0.4667 76.50
690 0.6187 78.12 0.4488 74.23
700 0.8198 65.62 0.5809 74.83
710 0.6372 71.88 0.4484 74.17
720 0.5864 68.75 0.4503 72.06
730 0.6975 68.75 0.4556 74.97
740 0.6636 62.50 0.5889 77.42
