batch class_loss class_acc conf_loss conf
0 1.3628 53.12 0.5304 57.24
10 1.0675 62.50 0.5399 61.34
20 1.1289 59.38 0.4222 61.20
30 1.2430 56.25 0.4442 64.01
40 0.6637 81.25 0.4567 62.16
50 1.2808 53.12 0.6636 66.92
60 1.3231 65.62 0.6159 62.55
70 1.1743 50.00 0.3780 60.80
80 1.0200 65.62 0.5318 61.08
90 1.2652 59.38 0.5019 59.24
100 1.5394 50.00 0.4701 58.04
110 1.2923 53.12 0.5372 63.21
120 0.7515 81.25 0.5282 65.60
130 1.1535 62.50 0.5921 67.14
140 1.0482 65.62 0.5837 67.03
150 1.9416 43.75 0.6608 60.62
160 1.1605 65.62 0.6402 61.74
170 0.9540 65.62 0.4200 61.45
180 1.4863 46.88 0.5824 61.42
190 1.5313 46.88 0.5288 62.20
200 0.9418 75.00 0.4576 64.35
210 1.2013 62.50 0.4868 63.49
220 1.1606 59.38 0.6017 63.14
230 1.5094 43.75 0.5880 62.56
240 1.2435 56.25 0.4847 63.34
250 0.9865 65.62 0.3561 61.35
260 1.2678 53.12 0.6690 63.10
270 1.5156 50.00 0.6816 60.81
280 1.0618 65.62 0.6200 59.89
290 1.2552 59.38 0.5212 59.73
300 1.3216 43.75 0.4830 61.68
310 0.7571 78.12 0.5303 60.06
320 0.9680 56.25 0.5271 60.92
330 0.8490 75.00 0.3253 69.79
340 1.1587 65.62 0.4655 65.22
350 1.0706 62.50 0.4578 64.41
360 1.6190 53.12 0.6351 62.64
370 1.4065 50.00 0.6567 60.88
380 0.6925 81.25 0.4329 65.14
390 1.0462 68.75 0.4232 60.72
400 0.7504 75.00 0.3490 68.49
410 1.2003 53.12 0.6433 65.68
420 1.3370 50.00 0.5787 60.78
430 1.2192 62.50 0.4156 61.77
440 1.3149 56.25 0.5091 62.92
450 1.0754 62.50 0.4012 61.20
460 0.9904 68.75 0.3652 61.44
470 0.8697 75.00 0.5072 65.57
480 0.9055 68.75 0.5186 62.82
490 0.8390 65.62 0.4871 62.04
500 1.3343 53.12 0.5503 62.58
510 0.9881 68.75 0.5170 58.73
520 0.8887 71.88 0.4361 61.81
530 1.2481 62.50 0.4462 61.18
540 0.8582 71.88 0.5375 61.86
550 1.3583 53.12 0.3998 63.17
560 1.4122 59.38 0.6815 67.81
570 1.1466 56.25 0.5275 63.11
580 1.0801 56.25 0.4212 57.04
590 1.3328 56.25 0.4280 60.21
600 0.9879 65.62 0.4016 60.92
610 1.3423 53.12 0.6148 62.80
620 1.1325 65.62 0.4300 64.29
630 0.8844 65.62 0.4627 65.41
640 1.2864 53.12 0.5459 62.75
650 0.9599 65.62 0.3951 64.36
660 1.1240 59.38 0.5542 61.23
670 1.2075 56.25 0.4615 60.98
680 0.7331 71.88 0.4412 62.23
690 1.2585 62.50 0.6151 66.06
700 0.9990 59.38 0.3264 62.13
710 0.8716 75.00 0.4429 64.97
720 1.3574 53.12 0.4972 66.24
730 1.0665 62.50 0.4645 65.16
740 0.7968 81.25 0.4717 63.35
750 1.1084 65.62 0.4193 61.81
760 1.1522 65.62 0.4662 59.39
770 0.9588 65.62 0.4596 63.20
780 1.2662 56.25 0.3921 62.89
790 1.0278 56.25 0.3658 62.91
800 1.0663 68.75 0.5082 60.05
810 1.3106 62.50 0.6264 62.50
820 0.9168 75.00 0.5981 62.67
830 1.4422 50.00 0.6330 61.32
840 1.6189 40.62 0.4488 60.43
850 1.1028 62.50 0.7278 61.51
860 1.0759 68.75 0.4598 55.42
870 1.2445 59.38 0.4974 58.70
880 1.0142 65.62 0.6608 63.81
890 1.0338 59.38 0.4021 65.44
900 1.0175 62.50 0.4711 60.96
910 1.2355 59.38 0.5507 59.81
920 0.7348 84.38 0.6582 60.13
930 1.2041 59.38 0.5218 59.11
940 0.9055 71.88 0.3647 65.46
950 0.8667 65.62 0.4593 67.88
960 0.9786 68.75 0.4246 63.07
970 1.2051 59.38 0.5161 61.60
980 0.9142 71.88 0.5781 62.88
990 0.6871 81.25 0.4538 61.98
1000 0.8936 68.75 0.4600 61.56
1010 1.0414 65.62 0.5394 61.09
1020 0.8992 71.88 0.4441 62.91
1030 1.0431 62.50 0.4091 62.71
1040 1.5925 46.88 0.7238 66.98
1050 1.4667 46.88 0.5585 60.34
1060 1.1250 65.62 0.5538 61.33
1070 1.1674 62.50 0.5151 61.43
1080 0.7749 78.12 0.5464 63.90
1090 0.9898 68.75 0.6108 64.28
1100 0.9393 62.50 0.4677 67.02
1110 0.9111 68.75 0.4286 61.08
1120 0.9688 71.88 0.4015 61.34
1130 1.2247 59.38 0.6870 65.77
1140 1.0453 62.50 0.5584 64.61
1150 0.8189 71.88 0.3904 62.60
1160 0.8890 71.88 0.4256 66.42
1170 1.0582 59.38 0.4831 65.40
1180 0.8884 75.00 0.4843 66.45
1190 1.0731 62.50 0.4415 65.75
1200 0.8418 75.00 0.3998 64.72
1210 1.1815 46.88 0.5053 56.84
1220 1.1383 56.25 0.5845 64.70
1230 0.8069 71.88 0.3594 60.55
1240 1.2824 62.50 0.5400 62.15
1250 1.3284 53.12 0.5197 58.84
1260 0.8781 68.75 0.4342 57.75
1270 1.1211 59.38 0.4745 60.12
1280 1.1789 56.25 0.4457 63.53
1290 1.2049 50.00 0.5845 60.85
1300 0.9057 71.88 0.4576 64.42
1310 0.9749 75.00 0.5449 57.48
1320 1.0673 65.62 0.4686 59.63
1330 1.0223 71.88 0.4866 64.84
1340 1.3054 56.25 0.6456 62.11
