batch class_loss class_acc conf_loss conf
0 1.3271 46.88 0.5984 62.97
10 1.0888 56.25 0.4486 59.54
20 1.1574 56.25 0.4264 60.57
30 1.2698 56.25 0.4139 56.30
40 0.9490 65.62 0.3929 62.78
50 1.1663 59.38 0.5925 58.68
60 1.2910 53.12 0.5641 57.40
70 1.1574 59.38 0.4820 60.41
80 0.7862 71.88 0.5511 64.91
90 1.3974 62.50 0.5689 64.13
100 1.0228 71.88 0.4039 65.03
110 0.9398 68.75 0.5092 63.86
120 1.3249 53.12 0.5626 63.24
130 1.2120 53.12 0.3951 62.03
140 1.0036 59.38 0.3909 61.68
150 0.9946 62.50 0.5581 63.33
160 1.3247 59.38 0.5348 58.50
170 1.1451 65.62 0.5651 57.67
180 1.0668 65.62 0.4419 63.85
190 1.0239 56.25 0.5150 63.82
200 0.8896 75.00 0.4623 65.61
210 0.9178 78.12 0.4233 65.46
220 1.5384 50.00 0.6564 65.28
230 0.9264 78.12 0.5999 62.40
240 1.2586 53.12 0.6344 59.23
250 1.1957 56.25 0.6432 58.12
260 1.2398 62.50 0.4116 62.92
270 1.0939 62.50 0.5964 65.24
280 1.2930 56.25 0.5035 63.16
290 1.3277 50.00 0.5210 64.23
300 1.1494 62.50 0.5998 62.77
310 1.2152 62.50 0.4505 64.87
320 1.0831 59.38 0.4456 65.26
330 1.4049 40.62 0.5742 58.88
340 0.8366 68.75 0.4924 59.20
350 1.3452 62.50 0.4976 60.25
360 1.0765 62.50 0.5288 64.92
370 1.3380 50.00 0.4434 60.19
380 1.2707 62.50 0.5164 66.15
390 0.8892 71.88 0.4302 61.27
400 1.0274 62.50 0.5683 60.14
410 0.9474 59.38 0.3468 62.44
420 1.0817 68.75 0.5003 65.02
430 1.1300 65.62 0.5349 65.94
440 0.9364 71.88 0.4773 62.70
450 1.1605 62.50 0.6513 63.14
460 1.2176 59.38 0.5725 66.54
470 1.4301 43.75 0.5241 64.28
480 1.2281 59.38 0.5404 60.36
490 1.1283 62.50 0.5660 60.43
500 1.1998 59.38 0.4130 63.80
510 1.3456 62.50 0.5498 62.13
520 0.9814 65.62 0.4061 60.59
530 1.5176 53.12 0.5394 58.06
540 0.9847 59.38 0.5631 61.80
550 0.9706 62.50 0.4814 64.35
560 1.0802 62.50 0.4798 63.68
570 2.0999 37.50 0.9327 63.64
580 0.6839 84.38 0.4596 62.84
590 1.5615 46.88 0.6334 64.48
600 0.6829 84.38 0.5165 63.08
610 1.2537 53.12 0.4775 62.09
620 0.8013 78.12 0.4286 66.00
630 0.8309 71.88 0.4266 65.10
640 0.9837 62.50 0.5241 62.80
650 1.0254 62.50 0.3796 59.79
660 0.7744 71.88 0.5148 62.15
670 1.2175 53.12 0.4772 59.79
680 1.2678 56.25 0.3981 57.29
690 1.0826 65.62 0.4812 63.02
700 1.2998 56.25 0.4948 59.78
710 1.3746 46.88 0.7078 58.97
720 0.9238 75.00 0.4894 62.54
730 1.1524 59.38 0.4872 63.23
740 1.0972 71.88 0.5245 63.79
750 1.3743 65.62 0.6343 63.81
760 1.6751 34.38 0.7231 66.31
770 0.9983 56.25 0.4146 60.90
780 1.1313 59.38 0.4665 65.02
790 0.9313 71.88 0.4534 61.97
800 0.8785 75.00 0.4737 62.81
810 1.2199 53.12 0.6074 61.64
820 0.8524 68.75 0.4675 65.17
830 1.3034 56.25 0.4197 58.14
840 1.2699 59.38 0.4794 61.33
850 1.0203 59.38 0.4186 63.10
860 0.9750 65.62 0.5249 64.85
870 0.9759 68.75 0.4870 63.81
880 1.0845 56.25 0.6009 62.03
890 1.2632 59.38 0.7128 59.10
900 1.2231 56.25 0.4336 57.66
910 1.0011 62.50 0.5004 62.82
920 1.3040 62.50 0.4581 61.43
930 1.1332 62.50 0.5242 63.32
940 0.7822 81.25 0.5264 66.73
950 0.9511 71.88 0.4963 61.81
960 0.9950 59.38 0.4274 61.08
970 1.2635 59.38 0.4134 62.76
980 1.1900 59.38 0.6168 64.64
990 0.8385 78.12 0.3795 63.39
1000 1.1932 71.88 0.5434 61.80
1010 1.0335 75.00 0.5535 60.47
1020 1.1815 65.62 0.5557 64.00
1030 0.9375 68.75 0.4788 64.88
1040 1.1053 62.50 0.4965 59.47
1050 0.9502 62.50 0.4476 65.74
1060 1.0206 68.75 0.4525 62.68
1070 1.0013 65.62 0.4912 59.11
1080 1.1350 59.38 0.6122 60.52
1090 1.5199 53.12 0.6357 63.06
1100 0.8798 71.88 0.4230 59.53
1110 1.3652 50.00 0.4587 57.10
1120 1.2909 56.25 0.4834 63.10
1130 0.9930 71.88 0.4531 62.64
1140 0.9101 75.00 0.5526 62.13
1150 1.0708 59.38 0.3749 60.16
1160 1.2569 59.38 0.6143 62.05
1170 1.2281 56.25 0.7171 57.53
1180 1.0715 65.62 0.4949 62.54
1190 0.9094 62.50 0.4712 63.34
1200 1.4402 50.00 0.5562 60.47
1210 0.8974 71.88 0.4339 62.50
1220 1.2524 53.12 0.4969 61.10
1230 0.7659 78.12 0.5092 62.35
1240 1.0943 62.50 0.4893 63.97
1250 0.7659 75.00 0.4083 62.64
1260 1.1226 59.38 0.4035 63.94
1270 0.9429 75.00 0.5045 62.24
1280 1.0394 65.62 0.4800 60.42
1290 1.0817 62.50 0.5753 64.31
1300 1.0082 59.38 0.3616 61.34
1310 1.1189 56.25 0.4109 63.25
1320 1.2339 62.50 0.3805 58.35
1330 1.6862 43.75 0.5059 62.50
1340 1.4122 46.88 0.6106 61.69
1350 1.2703 59.38 0.5488 61.36
1360 1.0873 62.50 0.4391 61.25
1370 1.0808 65.62 0.4050 61.63
1380 1.0151 65.62 0.5227 67.48
1390 1.2364 59.38 0.4918 63.75
1400 1.1031 62.50 0.5649 60.99
1410 0.7313 84.38 0.5341 60.64
1420 1.0713 65.62 0.4375 62.80
1430 0.8859 62.50 0.6059 61.78
1440 1.0721 65.62 0.5271 57.75
1450 1.1235 62.50 0.4216 62.52
1460 0.9966 68.75 0.3849 62.69
1470 1.0255 65.62 0.3980 64.00
1480 1.4605 50.00 0.5429 69.15
1490 1.0762 71.88 0.5019 67.09
1500 1.2660 50.00 0.4557 60.32
1510 0.6825 81.25 0.4251 65.81
1520 1.0031 65.62 0.4707 63.53
1530 1.3191 50.00 0.6235 61.47
1540 1.0119 56.25 0.4900 60.20
1550 1.0217 65.62 0.4086 63.27
1560 1.0765 65.62 0.4171 59.00
1570 1.2685 65.62 0.5294 62.98
1580 1.0644 68.75 0.5816 60.86
1590 0.8955 75.00 0.5163 64.49
1600 0.8998 71.88 0.6106 65.34
1610 0.7791 65.62 0.3902 68.74
1620 1.1473 56.25 0.6540 68.58
1630 1.0389 65.62 0.4690 69.14
1640 1.2678 53.12 0.6817 62.53
1650 1.2785 56.25 0.4822 58.45
1660 1.5366 59.38 0.4920 62.00
1670 1.1635 68.75 0.4678 62.17
1680 1.3178 56.25 0.4972 61.08
1690 1.0212 59.38 0.6003 63.90
1700 0.9175 62.50 0.4177 65.80
1710 0.9195 71.88 0.4458 62.41
1720 1.1093 53.12 0.5926 63.79
1730 1.2753 53.12 0.4676 55.65
1740 1.1340 68.75 0.6065 63.96
1750 1.1297 62.50 0.5962 62.03
1760 1.5421 46.88 0.5457 63.15
1770 1.0200 65.62 0.4336 59.90
1780 0.8395 65.62 0.4360 62.75
1790 1.1146 53.12 0.7019 60.43
1800 1.1823 56.25 0.4492 64.62
1810 1.1323 56.25 0.6039 62.22
1820 1.3072 59.38 0.6236 59.32
1830 1.2408 59.38 0.5605 62.88
1840 1.3843 53.12 0.4437 59.25
1850 0.8401 75.00 0.4310 60.38
1860 0.9888 68.75 0.4786 61.22
1870 1.1601 53.12 0.3834 61.33
