batch class_loss class_acc conf_loss conf
0 0.9957 65.62 0.3786 61.44
10 1.0356 59.38 0.4081 63.28
20 1.3352 59.38 0.4237 62.91
30 1.0589 62.50 0.5391 57.69
40 0.8892 78.12 0.5698 64.06
50 0.8116 75.00 0.4276 65.84
60 1.3366 56.25 0.6626 66.41
70 0.9371 65.62 0.4064 66.05
80 0.8307 68.75 0.3670 66.82
90 1.3517 53.12 0.6762 66.61
100 0.9772 65.62 0.4363 64.49
110 1.2017 53.12 0.5975 63.92
120 0.9134 68.75 0.5209 66.29
130 0.6012 78.12 0.4649 68.35
140 0.9936 68.75 0.3815 62.58
150 1.1621 68.75 0.3898 63.20
160 1.0300 68.75 0.5737 65.75
170 1.0794 65.62 0.4908 65.82
180 0.9270 65.62 0.3916 65.15
190 1.0028 68.75 0.4236 61.70
200 0.7365 75.00 0.3998 65.61
210 0.9266 68.75 0.4495 64.30
220 1.2477 53.12 0.5623 60.75
230 1.1195 62.50 0.4214 61.94
240 0.9946 65.62 0.4516 62.93
250 1.3543 43.75 0.5228 63.76
260 1.1243 62.50 0.4447 62.13
270 0.7637 75.00 0.5398 64.02
280 1.1510 53.12 0.4321 62.39
290 1.0631 62.50 0.4699 64.47
300 1.1566 65.62 0.4694 64.64
310 1.0733 56.25 0.4072 63.48
320 1.1284 56.25 0.4608 59.20
330 1.0192 68.75 0.5602 58.95
340 0.7644 68.75 0.5060 63.94
350 1.1381 59.38 0.4957 65.86
360 1.1768 62.50 0.5381 66.18
370 1.1569 59.38 0.4181 59.96
380 1.3420 59.38 0.4741 60.61
390 1.0796 65.62 0.4624 66.76
400 1.1680 46.88 0.4681 58.53
410 1.0067 68.75 0.5236 64.77
420 1.2670 59.38 0.6529 63.72
430 1.1154 62.50 0.5186 59.70
440 1.2065 56.25 0.4569 64.47
450 1.1072 59.38 0.5336 63.19
460 1.1278 65.62 0.5167 64.07
470 1.3884 50.00 0.5743 59.65
480 1.3849 50.00 0.5183 63.37
490 1.3440 56.25 0.4965 57.18
500 1.1893 65.62 0.4846 63.40
510 1.5847 43.75 0.6285 63.66
520 1.0361 59.38 0.4268 59.29
