batch class_loss class_acc conf_loss conf
0 2.3249 12.50 0.6719 48.50
10 2.3643 6.25 0.3542 25.23
20 2.3445 15.62 0.4092 14.80
30 2.2870 15.62 0.4125 11.51
40 2.3153 9.38 0.3134 12.44
50 2.2176 21.88 0.5973 13.49
60 2.1654 25.00 0.5909 15.09
70 2.2214 21.88 0.5028 18.19
80 2.1834 28.12 0.5710 21.19
90 2.0628 34.38 0.6417 22.80
100 1.9899 31.25 0.5748 25.12
110 2.1235 18.75 0.5455 28.10
120 2.0280 25.00 0.5015 30.47
130 1.7571 43.75 0.7309 32.71
140 1.7302 46.88 0.6161 37.09
150 1.8078 34.38 0.5799 41.06
160 1.7256 43.75 0.6600 40.36
170 1.7412 50.00 0.6473 43.86
180 1.4874 50.00 0.6662 45.42
190 1.8667 37.50 0.6143 47.27
200 1.4627 43.75 0.6274 46.82
210 1.3964 59.38 0.6378 47.20
220 1.5291 53.12 0.6827 47.76
230 1.4324 56.25 0.6576 48.08
240 1.3745 43.75 0.6753 49.54
250 1.5025 46.88 0.5486 49.88
260 1.6842 37.50 0.7952 51.65
270 1.6209 40.62 0.6169 50.26
280 1.4000 59.38 0.5748 48.77
290 1.4549 53.12 0.6568 51.08
300 1.5765 46.88 0.6134 54.84
310 1.4743 53.12 0.6038 55.00
320 1.2390 62.50 0.6516 51.81
330 1.5822 50.00 0.5537 52.50
340 1.6322 50.00 0.5565 54.09
350 1.6805 40.62 0.6970 53.81
360 1.8415 31.25 0.7022 51.95
370 1.6245 34.38 0.7357 51.80
380 1.4015 59.38 0.6244 54.02
390 1.4059 53.12 0.5939 56.93
400 1.0454 56.25 0.6666 56.85
410 1.3785 53.12 0.5545 56.10
420 1.5349 50.00 0.6632 52.20
430 1.1447 59.38 0.5443 53.41
440 1.4285 46.88 0.6064 56.10
450 1.3710 53.12 0.5247 56.12
460 1.4681 53.12 0.5728 56.15
470 1.2766 50.00 0.4968 55.65
480 1.4394 53.12 0.5528 54.58
490 1.4475 40.62 0.5351 52.53
500 1.4137 50.00 0.7489 52.77
510 1.4276 56.25 0.7406 54.05
520 1.1806 43.75 0.5278 53.22
530 1.6216 40.62 0.6226 50.57
540 1.5780 53.12 0.5814 51.97
550 1.5912 40.62 0.7617 54.02
560 1.4501 50.00 0.5654 50.69
570 1.3315 56.25 0.6616 53.26
580 1.3684 50.00 0.5930 57.26
590 1.2257 53.12 0.5602 55.73
600 1.3864 56.25 0.5564 51.60
610 1.5536 46.88 0.6573 51.81
620 1.2461 56.25 0.5138 53.25
630 0.8898 75.00 0.5870 54.98
640 1.2630 56.25 0.6778 55.60
650 1.0547 56.25 0.5149 56.25
660 1.2529 56.25 0.6397 57.10
670 1.3161 59.38 0.6361 57.01
680 1.5301 43.75 0.6361 57.23
690 1.3218 46.88 0.8352 54.60
700 1.4997 43.75 0.6479 56.56
710 1.2185 62.50 0.5182 55.82
720 1.4582 43.75 0.5470 57.02
730 1.7764 43.75 0.7609 57.23
740 1.1300 59.38 0.4725 57.48
750 1.3746 53.12 0.4812 56.80
760 1.3226 50.00 0.5019 60.51
770 1.1860 59.38 0.6703 59.17
780 0.9369 68.75 0.5154 56.89
790 0.8817 75.00 0.4740 58.75
800 1.2504 50.00 0.5378 54.83
810 1.1644 65.62 0.5125 54.71
820 0.9861 62.50 0.6362 59.32
830 1.0687 62.50 0.5539 56.36
840 1.2232 46.88 0.5633 54.72
850 1.5320 46.88 0.6145 52.41
860 0.9737 71.88 0.5666 54.86
870 1.1580 59.38 0.5176 59.30
880 0.9161 71.88 0.4168 62.21
890 1.1286 56.25 0.4660 58.44
900 0.9780 62.50 0.4985 56.00
910 1.0078 62.50 0.4857 54.82
920 1.6246 37.50 0.6050 55.89
930 1.1994 62.50 0.5892 54.07
940 1.5256 50.00 0.6039 57.74
950 1.1823 59.38 0.5685 57.60
960 1.3287 59.38 0.5584 59.34
970 1.1290 59.38 0.5603 56.56
980 1.2612 46.88 0.5393 58.01
990 1.4037 56.25 0.6315 57.17
1000 1.4026 56.25 0.5786 60.68
1010 1.3457 59.38 0.7043 60.04
1020 1.2308 59.38 0.4993 58.04
1030 1.1599 56.25 0.4737 56.06
1040 1.3027 56.25 0.6790 55.42
1050 1.1870 65.62 0.6743 57.52
1060 1.3486 50.00 0.6160 58.30
1070 0.9820 65.62 0.5213 56.72
1080 1.0985 56.25 0.5415 56.51
1090 1.3163 50.00 0.5307 59.21
1100 1.3387 53.12 0.4851 61.39
1110 1.2577 59.38 0.5781 59.79
1120 1.6245 46.88 0.6591 57.51
1130 1.1200 65.62 0.6034 56.38
1140 1.0657 68.75 0.5071 57.75
1150 0.8916 75.00 0.4771 57.94
1160 1.3777 46.88 0.4513 57.32
1170 1.5370 46.88 0.5804 59.54
1180 1.5545 50.00 0.5250 57.35
1190 1.2918 46.88 0.6150 60.25
1200 1.0542 65.62 0.5068 61.53
1210 0.9251 62.50 0.4672 61.26
1220 1.1993 56.25 0.5474 55.19
1230 1.1933 59.38 0.7150 55.12
1240 1.2533 53.12 0.4863 53.78
1250 1.5691 43.75 0.6563 51.14
1260 1.4240 59.38 0.4867 53.66
1270 1.3516 56.25 0.5386 55.54
1280 1.1107 62.50 0.5212 56.85
1290 1.0755 59.38 0.4760 56.35
1300 1.5068 50.00 0.6233 56.53
1310 1.4434 34.38 0.4232 54.33
1320 1.1921 59.38 0.5783 57.14
1330 1.2274 56.25 0.5499 60.14
1340 1.1155 59.38 0.4908 59.05
1350 1.3435 59.38 0.5442 58.02
1360 0.7648 75.00 0.5180 60.00
1370 1.3241 53.12 0.5606 58.15
1380 1.0279 59.38 0.5304 59.84
1390 0.8726 78.12 0.6434 55.54
1400 1.1553 53.12 0.4499 56.44
1410 1.0736 62.50 0.5140 56.19
1420 1.2268 62.50 0.5980 58.87
1430 1.0998 53.12 0.4391 56.53
1440 1.1835 65.62 0.4873 58.22
1450 1.4028 53.12 0.5852 62.71
1460 1.2398 56.25 0.5425 61.99
1470 1.3121 53.12 0.4624 57.77
1480 1.3624 50.00 0.5330 56.50
1490 1.2253 56.25 0.5782 53.99
1500 1.1230 62.50 0.5964 57.61
1510 1.3506 46.88 0.4298 56.17
1520 1.2400 53.12 0.6291 58.91
1530 0.8541 78.12 0.5624 58.20
1540 1.1871 50.00 0.4294 59.30
1550 1.2022 56.25 0.4694 62.45
1560 1.2408 62.50 0.7042 61.68
1570 1.0250 65.62 0.5099 57.44
1580 1.1619 59.38 0.5279 59.22
1590 0.8404 68.75 0.4796 58.82
1600 1.4807 50.00 0.5779 61.73
1610 1.1737 62.50 0.5112 59.51
1620 1.1795 53.12 0.5263 57.06
1630 1.0757 65.62 0.5256 60.67
1640 1.3187 50.00 0.5038 60.91
1650 1.3989 62.50 0.4882 62.57
1660 0.7602 81.25 0.5505 63.54
1670 1.3135 62.50 0.5766 62.08
1680 1.1670 53.12 0.5123 57.12
1690 0.7736 81.25 0.5973 55.99
1700 1.4081 43.75 0.4438 57.66
1710 0.9683 62.50 0.4814 59.87
1720 1.1685 59.38 0.5694 58.45
1730 1.2379 56.25 0.5407 56.02
1740 1.1181 59.38 0.4682 57.87
1750 1.3108 62.50 0.5807 57.27
1760 1.4311 43.75 0.5546 57.74
1770 1.1639 56.25 0.4916 61.85
1780 0.9153 68.75 0.4311 63.76
1790 1.0278 65.62 0.5140 58.97
1800 1.2242 59.38 0.6386 55.34
1810 1.3201 56.25 0.5331 57.34
1820 0.8030 75.00 0.4657 59.03
1830 1.3307 53.12 0.4994 63.25
1840 1.2411 59.38 0.4164 59.56
1850 1.1791 65.62 0.5447 60.83
