batch class_loss class_acc conf_loss conf
0 1.0504 68.75 0.3943 61.69
10 0.8420 78.12 0.5340 60.64
20 0.9953 68.75 0.3988 60.46
30 1.1620 59.38 0.5115 63.61
40 1.0715 62.50 0.4507 60.45
50 0.8371 71.88 0.3542 64.56
60 1.0146 65.62 0.4191 64.93
70 1.3810 50.00 0.5423 60.73
80 0.8881 62.50 0.4422 62.08
90 1.3172 53.12 0.6850 60.73
100 1.4412 46.88 0.4161 58.71
110 0.8289 71.88 0.4951 57.84
120 1.4531 56.25 0.6434 57.11
130 1.0306 68.75 0.5044 58.19
140 1.1932 65.62 0.5881 64.02
150 1.2007 59.38 0.5462 64.14
160 1.0005 62.50 0.3552 63.25
170 0.9686 68.75 0.4860 63.92
180 1.2214 59.38 0.5361 62.14
190 0.9838 71.88 0.4858 58.43
200 1.0590 65.62 0.5185 65.64
210 0.8758 75.00 0.4987 62.87
220 1.1364 62.50 0.5062 69.34
230 0.7485 75.00 0.3840 66.80
240 1.4059 50.00 0.6052 66.00
250 1.4239 59.38 0.6151 62.32
260 1.1979 50.00 0.3642 61.94
270 1.0205 53.12 0.4825 61.32
280 1.0587 71.88 0.5330 62.84
290 1.1371 62.50 0.5244 62.18
300 1.2297 59.38 0.4188 60.29
310 0.8129 68.75 0.3632 65.29
320 1.1383 59.38 0.5405 61.66
330 1.0252 68.75 0.4276 62.16
340 1.0541 62.50 0.5375 61.37
350 1.2653 59.38 0.5064 61.28
360 1.3685 43.75 0.5040 59.62
370 1.6641 50.00 0.4629 57.93
380 1.0112 68.75 0.4737 59.22
390 1.1054 59.38 0.4960 63.49
400 1.1126 56.25 0.3362 61.34
410 0.9535 65.62 0.4094 64.58
420 1.1542 62.50 0.4393 66.11
430 1.0818 71.88 0.5479 64.36
440 1.0769 71.88 0.5097 61.32
450 0.8964 75.00 0.5203 63.27
460 1.0157 53.12 0.4730 62.19
470 0.8193 75.00 0.5156 66.30
480 1.4598 50.00 0.5021 66.17
490 1.0661 62.50 0.4258 66.72
500 0.9150 65.62 0.3762 65.58
510 1.1282 53.12 0.6438 57.88
520 0.7695 84.38 0.4809 62.88
530 0.8752 65.62 0.5591 65.19
540 1.0213 65.62 0.5013 61.47
550 1.2355 56.25 0.5161 65.25
560 1.1839 50.00 0.4449 63.78
570 0.8479 71.88 0.3932 61.01
580 0.9134 71.88 0.4161 65.58
590 1.5708 46.88 0.6601 60.19
600 1.1245 62.50 0.4750 59.25
610 1.4475 53.12 0.5447 65.12
620 0.9682 62.50 0.4123 61.63
630 1.0003 68.75 0.4645 64.66
640 0.6923 81.25 0.4546 64.16
650 1.0829 59.38 0.6370 63.54
660 1.3152 53.12 0.5167 61.40
670 1.0563 62.50 0.5212 60.65
680 1.1584 65.62 0.5496 62.72
690 0.8257 71.88 0.4510 65.39
700 0.9831 71.88 0.5797 65.14
710 1.1538 68.75 0.4718 58.85
720 1.2259 50.00 0.4191 59.09
730 1.1302 62.50 0.5518 59.14
740 1.3485 50.00 0.5025 59.39
750 1.2531 56.25 0.5396 57.48
760 1.5312 56.25 0.5561 64.25
770 0.9734 62.50 0.5813 64.36
780 1.4117 46.88 0.7586 62.35
790 1.1705 65.62 0.5570 63.48
800 1.3494 46.88 0.6216 62.77
810 1.1881 53.12 0.4228 57.07
820 1.0600 56.25 0.4493 59.24
830 1.1843 53.12 0.4750 59.77
840 1.4570 50.00 0.6585 66.54
850 1.1851 53.12 0.5471 62.63
860 0.9220 71.88 0.3391 63.41
870 1.5775 50.00 0.6380 64.07
880 0.9835 65.62 0.3432 62.21
890 1.1872 50.00 0.3996 60.62
900 1.0751 56.25 0.6173 59.65
910 1.0599 62.50 0.5042 61.79
920 1.0674 62.50 0.3852 64.55
930 0.9214 71.88 0.4218 60.11
