batch class_loss class_acc conf_loss conf
0 0.8227 68.75 0.4535 63.70
10 1.4630 46.88 0.5180 59.91
20 1.2606 56.25 0.4667 60.74
30 1.3113 62.50 0.4091 60.13
40 1.1446 65.62 0.6478 58.15
50 0.9207 75.00 0.5172 62.01
60 1.0975 59.38 0.4809 61.23
70 1.0686 68.75 0.5031 56.20
80 1.2637 53.12 0.6182 60.85
90 1.0281 62.50 0.4025 60.72
100 0.8554 68.75 0.4484 63.84
110 1.0352 62.50 0.4465 61.62
120 1.1063 62.50 0.5292 61.94
130 1.6569 46.88 0.7076 63.76
140 1.0409 68.75 0.4960 63.65
150 1.2533 62.50 0.5010 61.70
160 1.1636 65.62 0.4355 63.25
170 1.1509 59.38 0.4910 62.04
180 1.1257 56.25 0.4181 59.50
190 0.7684 78.12 0.4139 61.20
200 0.9324 71.88 0.6277 59.91
210 1.7688 46.88 0.8173 62.26
220 1.1699 59.38 0.5714 60.10
230 1.1632 59.38 0.4137 59.17
240 1.0501 59.38 0.5138 61.49
250 0.8070 75.00 0.3669 64.18
260 1.1005 59.38 0.4212 61.42
270 0.9057 68.75 0.4576 62.97
280 0.9557 68.75 0.3958 65.71
290 0.8073 75.00 0.4268 63.54
300 1.3742 53.12 0.6720 61.39
310 1.3111 53.12 0.5830 60.19
320 0.9983 68.75 0.5597 61.85
330 0.8789 65.62 0.4341 60.31
340 1.0263 68.75 0.4462 61.74
350 1.3525 53.12 0.5673 62.16
360 1.2863 50.00 0.5357 61.56
370 0.9730 62.50 0.4491 62.40
380 0.8612 68.75 0.5361 59.96
390 1.7915 31.25 0.5470 57.21
400 1.0435 59.38 0.4520 60.01
410 0.8180 75.00 0.5539 61.78
420 1.0352 65.62 0.5753 62.49
430 1.3609 53.12 0.5590 56.95
440 1.1995 53.12 0.5220 55.25
450 0.6482 78.12 0.3697 61.08
460 1.2565 59.38 0.6019 61.90
470 1.1553 59.38 0.4145 61.40
480 0.9755 65.62 0.4826 63.61
490 0.7920 78.12 0.5433 62.85
500 1.0736 62.50 0.4473 64.04
