batch class_loss class_acc conf_loss conf
0 0.4756 87.50 0.3287 79.42
10 0.5230 78.12 0.2975 75.06
20 0.6330 71.88 0.4314 76.89
30 0.4734 81.25 0.3708 76.10
40 0.4955 87.50 0.4064 75.96
50 0.5570 78.12 0.4641 76.28
60 0.5261 75.00 0.4873 78.79
70 0.3837 87.50 0.3450 78.59
80 0.6610 75.00 0.5051 79.09
90 0.7925 62.50 0.4716 75.84
100 0.8132 68.75 0.5807 79.88
110 0.4691 84.38 0.3064 76.43
120 0.5931 75.00 0.5861 78.03
130 0.4167 78.12 0.3831 77.52
140 0.5309 75.00 0.3957 80.94
150 0.6732 78.12 0.4242 73.37
160 0.6368 75.00 0.4612 76.88
170 0.5364 87.50 0.3722 74.55
180 0.3499 90.62 0.3306 76.94
190 0.4683 81.25 0.2591 75.10
200 0.4929 84.38 0.3000 76.77
210 0.7754 78.12 0.4810 76.71
220 0.4960 81.25 0.4895 79.66
230 0.5510 78.12 0.3897 76.47
240 0.8306 75.00 0.4563 77.00
250 0.5625 78.12 0.3773 76.61
260 0.5465 84.38 0.3762 78.37
270 0.6273 75.00 0.4413 78.10
280 0.7645 71.88 0.5852 81.03
290 0.4644 78.12 0.4292 77.60
300 0.8165 59.38 0.7083 79.01
310 0.2573 93.75 0.2898 76.45
320 0.5875 75.00 0.3748 74.77
330 0.3871 87.50 0.2960 77.48
340 0.6800 71.88 0.3706 77.27
350 0.4934 87.50 0.3565 77.32
360 0.6163 81.25 0.3755 77.79
370 0.5829 78.12 0.3967 78.32
380 0.3162 90.62 0.2864 78.81
390 0.6542 78.12 0.4527 80.03
400 0.7294 71.88 0.4304 77.96
410 0.7767 75.00 0.3774 76.52
420 0.6056 71.88 0.4143 77.27
430 0.6604 68.75 0.4294 77.86
440 0.4436 87.50 0.3213 78.65
450 0.4800 78.12 0.4983 78.26
460 0.3852 87.50 0.3112 77.45
470 0.4173 84.38 0.2804 77.46
480 0.4876 87.50 0.3650 75.64
490 0.6153 75.00 0.4910 78.69
500 0.3289 90.62 0.2692 79.23
510 0.6428 75.00 0.4044 78.14
520 0.6745 81.25 0.3877 79.02
530 0.5472 84.38 0.4098 77.02
540 0.3781 81.25 0.3556 79.57
550 0.3709 90.62 0.2938 78.23
560 0.5584 78.12 0.3378 79.95
570 0.5647 75.00 0.3553 77.37
580 0.5662 78.12 0.3649 78.74
590 0.3216 87.50 0.3303 78.56
600 0.3963 81.25 0.3754 77.22
610 0.5300 81.25 0.3193 77.46
620 1.0526 65.62 0.6226 81.51
630 0.5267 78.12 0.3731 79.79
640 0.3943 84.38 0.3723 80.41
650 0.4764 84.38 0.3599 75.91
660 0.6217 68.75 0.3844 77.73
670 0.3786 81.25 0.2896 78.06
680 0.4948 87.50 0.3723 76.13
690 0.5968 75.00 0.3251 76.44
700 0.7299 68.75 0.6504 77.91
710 0.5521 81.25 0.3587 78.87
720 0.3800 90.62 0.3141 75.36
730 0.7053 65.62 0.4738 76.53
740 0.6416 81.25 0.3418 79.15
