batch class_loss class_acc conf_loss conf
0 0.7254 71.88 0.4259 79.79
10 0.4211 87.50 0.3579 76.82
20 0.5680 81.25 0.4502 76.67
30 0.6797 71.88 0.3910 75.54
40 0.6743 71.88 0.4880 76.51
50 0.7590 68.75 0.6078 76.73
60 0.6042 78.12 0.3354 74.50
70 0.6633 71.88 0.4293 77.23
80 0.5296 78.12 0.4070 76.01
90 0.6561 71.88 0.5099 77.53
100 0.5582 84.38 0.4030 78.95
110 0.9886 68.75 0.5110 77.45
120 0.7892 75.00 0.4056 76.62
130 0.4000 81.25 0.3535 75.88
140 0.5437 71.88 0.5047 79.89
150 0.4552 78.12 0.3148 76.64
160 0.7052 81.25 0.4529 77.90
170 0.4023 90.62 0.3526 78.73
180 0.6995 65.62 0.5204 76.29
190 0.5260 81.25 0.3479 79.80
200 0.5697 78.12 0.4094 74.81
210 0.5599 81.25 0.4130 76.43
220 0.7933 68.75 0.4515 79.07
230 0.6675 75.00 0.5008 73.60
240 0.4603 84.38 0.3834 77.51
250 0.6730 78.12 0.4167 76.97
260 0.4714 81.25 0.3923 74.35
270 0.4979 75.00 0.3948 76.89
280 0.6188 71.88 0.3664 76.31
290 0.5109 78.12 0.3440 77.93
300 0.4207 84.38 0.3063 79.65
310 0.4916 84.38 0.4389 78.33
320 0.6187 75.00 0.5066 76.25
330 0.7084 71.88 0.5100 76.40
340 0.7428 65.62 0.4754 78.58
350 0.5825 78.12 0.5420 78.10
360 0.5120 75.00 0.3795 78.08
370 0.5729 81.25 0.3814 75.52
380 0.8824 68.75 0.6120 76.69
390 0.4312 81.25 0.3206 77.82
400 0.4770 87.50 0.3395 75.06
410 0.5701 81.25 0.3325 77.76
420 0.7847 62.50 0.4266 74.96
430 1.0325 59.38 0.6588 79.23
440 0.4465 87.50 0.3331 77.08
450 0.5868 81.25 0.3331 77.56
460 0.6975 75.00 0.3779 76.74
470 0.4797 84.38 0.3595 77.29
480 0.5912 78.12 0.4912 79.74
490 0.6045 75.00 0.4413 76.32
500 0.4674 81.25 0.2685 80.01
510 0.4721 87.50 0.3103 75.45
520 0.5150 84.38 0.4008 76.61
530 0.7248 75.00 0.6272 78.60
540 0.4769 84.38 0.4115 77.40
550 0.2844 93.75 0.2891 80.88
560 0.4964 75.00 0.4036 77.08
570 0.6136 87.50 0.3385 80.89
580 0.4916 84.38 0.4475 79.51
590 0.4855 84.38 0.3614 79.81
600 0.4441 81.25 0.3610 80.55
610 0.5751 81.25 0.3961 79.35
620 0.6956 71.88 0.5338 78.97
630 0.5754 75.00 0.4576 78.27
640 0.4418 87.50 0.3274 76.88
650 0.6041 78.12 0.3455 76.33
660 1.1794 53.12 0.5764 75.87
670 0.7387 68.75 0.5267 76.67
680 0.4138 87.50 0.3842 77.87
690 0.4788 87.50 0.3722 74.87
700 0.5859 75.00 0.4275 76.75
710 0.6753 71.88 0.4769 77.21
720 0.5835 75.00 0.4291 78.17
730 0.6889 68.75 0.5045 77.91
740 0.4872 78.12 0.4351 75.14
750 0.4121 87.50 0.3258 77.83
