batch class_loss class_acc conf_loss conf
0 1.2847 56.25 0.4264 61.64
10 1.2877 50.00 0.6720 57.22
20 1.6589 37.50 0.6363 59.51
30 0.9815 75.00 0.5409 60.56
40 1.2242 62.50 0.5585 62.92
50 1.1858 53.12 0.5190 61.23
60 0.9558 71.88 0.5416 59.22
70 1.6381 53.12 0.7409 61.59
80 0.9526 65.62 0.5688 60.26
90 1.1227 53.12 0.5635 56.77
100 1.1529 53.12 0.4871 59.69
110 1.6762 34.38 0.6226 57.73
120 1.4446 46.88 0.7560 58.08
130 1.1997 56.25 0.4723 53.34
140 1.2042 53.12 0.5064 55.04
150 1.0373 62.50 0.5952 59.29
160 1.1139 59.38 0.5059 61.27
170 1.0391 68.75 0.4622 59.68
180 1.0775 56.25 0.5910 63.49
190 1.1681 56.25 0.5146 62.69
200 1.1542 62.50 0.4594 60.56
210 1.1093 68.75 0.4482 62.18
220 0.7967 71.88 0.5553 65.37
230 0.7866 81.25 0.4978 61.30
240 1.4703 53.12 0.5790 58.84
250 1.2731 56.25 0.5074 57.95
260 0.9535 78.12 0.3662 64.46
270 0.9671 65.62 0.5297 58.60
280 0.9344 75.00 0.5514 61.22
290 1.2157 62.50 0.5564 62.78
300 1.5385 50.00 0.5821 59.04
310 1.2847 50.00 0.6753 62.31
320 1.2685 62.50 0.5455 62.59
330 1.2615 56.25 0.5099 61.60
340 1.2405 62.50 0.6563 64.81
350 1.3442 59.38 0.5265 61.52
360 1.3035 53.12 0.5032 60.50
370 1.1466 62.50 0.6264 60.16
380 1.2182 56.25 0.4806 58.70
390 1.0905 68.75 0.5777 60.83
400 1.1344 62.50 0.4870 57.27
410 1.2286 56.25 0.3873 58.48
420 0.9422 68.75 0.5587 57.72
430 1.4736 56.25 0.6552 58.78
440 1.4099 50.00 0.4495 60.69
450 1.0749 65.62 0.5821 59.98
460 0.8922 71.88 0.5232 61.86
470 1.1710 62.50 0.4906 63.53
480 0.9509 75.00 0.4868 62.41
490 0.9005 71.88 0.5517 59.52
500 0.9578 68.75 0.4992 62.40
510 1.3457 50.00 0.5920 60.13
520 1.5474 43.75 0.6232 58.41
530 1.4157 46.88 0.5435 58.85
540 1.3895 59.38 0.6026 57.30
550 1.3142 46.88 0.5645 55.54
560 0.9176 65.62 0.5143 57.61
570 1.0510 59.38 0.4707 58.81
580 1.3274 53.12 0.5563 60.32
590 1.3657 43.75 0.4308 56.31
600 1.3106 59.38 0.5708 57.13
610 1.3869 56.25 0.5677 60.49
620 0.8697 71.88 0.5584 59.07
630 1.0570 62.50 0.4973 64.38
640 1.5302 56.25 0.6214 59.08
650 1.1661 56.25 0.5044 58.43
660 0.9394 75.00 0.4408 62.69
670 1.1055 68.75 0.4919 61.62
680 1.1373 56.25 0.4553 59.71
690 1.0372 62.50 0.4610 59.55
700 1.2964 59.38 0.5593 58.21
710 1.4356 56.25 0.3939 62.63
720 1.4145 59.38 0.6959 61.06
730 1.0635 65.62 0.4185 60.52
740 1.1143 56.25 0.6348 63.88
750 1.1419 65.62 0.3964 57.41
760 1.2361 53.12 0.6048 59.12
770 0.6740 84.38 0.5677 58.99
780 0.9774 62.50 0.4383 57.64
790 1.3868 46.88 0.6674 59.44
800 1.3125 56.25 0.6317 59.47
810 1.0029 56.25 0.5353 61.87
820 1.0819 75.00 0.5161 61.92
830 1.2458 59.38 0.6497 59.57
840 1.0282 65.62 0.4715 60.59
850 0.9825 62.50 0.5488 62.73
860 1.0652 59.38 0.4500 62.36
870 1.4748 50.00 0.6806 60.70
880 0.9455 62.50 0.5436 59.44
890 1.1721 59.38 0.4694 61.65
900 1.2728 56.25 0.4803 52.70
910 1.1256 62.50 0.4126 61.00
920 1.3205 50.00 0.6361 60.92
930 1.2895 53.12 0.5376 59.31
940 0.9744 68.75 0.4671 60.06
950 1.0204 81.25 0.5011 62.56
960 1.1735 59.38 0.4085 60.91
970 1.2349 59.38 0.4906 59.87
980 1.2540 56.25 0.4751 60.66
990 1.0415 62.50 0.4883 61.52
1000 0.7622 71.88 0.4758 62.14
1010 1.1547 65.62 0.4217 60.29
1020 0.8003 75.00 0.4421 59.85
1030 1.1236 62.50 0.5598 58.56
1040 1.0938 59.38 0.4399 60.97
1050 1.0655 62.50 0.5580 60.76
1060 1.1642 59.38 0.4953 62.84
1070 1.1851 59.38 0.4611 59.27
1080 1.5583 50.00 0.4628 56.66
1090 1.1653 59.38 0.7071 64.76
1100 1.3567 56.25 0.5961 63.23
1110 1.0083 65.62 0.4150 63.47
1120 1.1071 59.38 0.4637 60.98
1130 1.2168 59.38 0.4860 57.85
1140 1.0049 62.50 0.3793 57.43
1150 1.1097 62.50 0.5088 59.67
1160 1.3347 59.38 0.7303 63.34
1170 1.2680 56.25 0.7166 62.19
1180 1.2697 46.88 0.5688 60.96
1190 1.0901 62.50 0.4880 60.42
1200 1.1139 62.50 0.5533 57.13
1210 0.8023 71.88 0.5005 63.04
1220 1.0916 62.50 0.4380 60.74
1230 1.4915 53.12 0.5066 58.79
1240 1.6310 46.88 0.5799 57.98
1250 0.8862 68.75 0.6178 58.80
1260 1.0534 68.75 0.5820 59.79
1270 1.3446 59.38 0.3996 60.77
1280 1.0757 68.75 0.4877 61.21
1290 1.3959 59.38 0.5867 60.12
1300 1.3101 56.25 0.6152 55.81
1310 1.1742 56.25 0.4165 58.37
1320 1.6810 46.88 0.5840 59.24
1330 1.0726 62.50 0.6140 63.57
1340 1.0483 68.75 0.4282 60.97
1350 0.8557 71.88 0.4452 63.01
1360 1.1113 65.62 0.5428 63.43
1370 0.8247 65.62 0.3915 63.42
1380 1.1856 65.62 0.5484 60.21
1390 1.1006 65.62 0.5142 63.80
1400 1.1739 62.50 0.5563 65.95
1410 1.0705 68.75 0.4902 62.44
1420 0.7984 78.12 0.4396 61.68
1430 0.9826 62.50 0.4898 67.22
1440 1.1393 65.62 0.5484 60.17
1450 1.0989 65.62 0.5174 60.33
1460 1.3240 62.50 0.4687 58.61
1470 1.2432 53.12 0.5566 62.26
1480 1.1560 62.50 0.5745 59.95
1490 1.1976 62.50 0.5738 59.94
1500 1.1138 59.38 0.3538 63.94
1510 1.2177 56.25 0.4914 63.30
1520 1.0169 68.75 0.4545 63.71
1530 1.0575 71.88 0.5410 65.11
1540 1.3258 56.25 0.5144 62.86
1550 1.0133 56.25 0.4563 59.73
1560 1.4148 56.25 0.5525 61.03
1570 0.9517 65.62 0.3736 60.05
1580 0.8990 75.00 0.4239 60.06
1590 1.0853 59.38 0.4550 65.81
1600 0.9845 65.62 0.4443 63.29
1610 1.2653 65.62 0.5980 63.23
1620 0.9903 71.88 0.4994 62.38
1630 0.9377 68.75 0.5249 60.81
1640 1.0399 71.88 0.4035 61.80
1650 1.1973 59.38 0.5142 64.35
