batch class_loss class_acc conf_loss conf
0 2.3709 3.12 0.8445 56.07
10 2.1677 18.75 0.7653 53.63
20 2.0418 34.38 0.7331 52.10
30 1.6749 68.75 0.6831 52.06
40 1.5621 71.88 0.6512 53.54
50 1.3281 75.00 0.6438 55.20
60 1.2455 78.12 0.6044 56.37
70 1.1268 78.12 0.5512 58.72
80 1.1147 81.25 0.5666 60.74
90 0.9676 84.38 0.5218 62.77
100 1.2362 56.25 0.5431 62.56
110 1.0904 71.88 0.5246 64.96
120 0.8888 78.12 0.5025 65.72
130 1.0241 75.00 0.5362 67.61
140 0.8689 81.25 0.4824 67.73
150 0.8715 71.88 0.4481 68.75
160 0.6567 90.62 0.3603 70.57
170 0.7041 84.38 0.3888 70.80
180 1.0552 71.88 0.5654 70.98
190 0.7687 78.12 0.4795 73.16
200 0.8661 75.00 0.4137 72.02
210 0.8189 71.88 0.4817 72.44
220 0.8052 75.00 0.4847 71.05
230 0.7349 81.25 0.4399 72.75
240 0.4851 90.62 0.3670 75.30
250 0.6393 78.12 0.3882 74.32
260 0.5740 84.38 0.4206 73.76
270 0.6601 78.12 0.3619 74.30
280 0.5251 90.62 0.3416 73.82
290 0.6721 81.25 0.4443 75.37
300 0.5024 81.25 0.3371 75.37
310 0.5674 84.38 0.3361 74.04
320 0.4887 87.50 0.3342 75.41
330 0.5668 84.38 0.3061 76.29
340 0.7448 65.62 0.4909 74.61
350 0.6294 81.25 0.3195 74.34
360 0.6828 78.12 0.5134 73.28
370 0.5768 84.38 0.3568 77.08
380 0.7432 68.75 0.6273 76.62
390 0.4837 84.38 0.3979 76.90
400 0.6033 78.12 0.3730 76.94
410 0.3451 90.62 0.3176 78.60
420 0.8498 71.88 0.5363 77.30
430 0.7681 62.50 0.5325 75.77
440 0.6338 78.12 0.4042 78.25
450 0.6424 78.12 0.4394 76.15
460 1.0002 68.75 0.5473 74.24
470 0.6868 75.00 0.4137 74.92
480 0.5297 87.50 0.4050 77.10
490 0.5198 78.12 0.4205 77.94
500 0.5111 87.50 0.3405 76.48
510 0.5384 78.12 0.3751 76.15
520 0.5200 81.25 0.3408 77.93
530 0.5527 78.12 0.3376 77.83
540 0.4634 84.38 0.2937 78.12
550 0.7419 65.62 0.3941 77.11
560 0.7573 65.62 0.6068 76.98
570 0.3960 87.50 0.2667 77.62
580 0.6354 84.38 0.3710 76.01
590 0.7752 65.62 0.4831 77.57
600 0.5632 78.12 0.3431 77.94
610 0.3986 84.38 0.3727 79.29
620 0.4857 84.38 0.2926 78.50
630 0.6769 71.88 0.4040 80.13
640 0.7064 68.75 0.5545 78.58
650 0.4665 90.62 0.3074 79.51
660 0.4398 84.38 0.3278 79.11
670 0.6714 71.88 0.5301 79.97
680 0.3878 84.38 0.3168 79.67
690 0.5930 81.25 0.3936 78.40
700 0.3761 87.50 0.2618 78.38
710 0.5151 84.38 0.3268 81.55
720 0.5859 81.25 0.3314 81.14
730 0.5827 78.12 0.3706 80.73
740 0.6625 75.00 0.4350 78.44
