batch class_loss class_acc conf_loss conf
0 0.6399 71.88 0.4590 80.69
10 0.7378 71.88 0.5791 77.47
20 0.5985 78.12 0.3937 77.83
30 0.6234 75.00 0.4534 78.13
40 0.8489 59.38 0.6709 77.77
50 0.3595 81.25 0.3142 81.74
60 0.2934 96.88 0.2933 78.23
70 0.7475 68.75 0.4464 79.12
80 0.4671 78.12 0.3571 75.55
90 0.9113 62.50 0.7444 77.42
100 0.8435 65.62 0.6805 77.87
110 0.6295 75.00 0.4608 76.77
120 0.3259 87.50 0.2450 78.18
130 0.4864 81.25 0.4275 81.39
140 0.5094 78.12 0.4336 79.97
150 0.4116 81.25 0.3697 76.97
160 0.3921 81.25 0.3344 75.86
170 0.2877 90.62 0.3133 77.22
180 0.4693 75.00 0.4139 78.68
190 0.3664 84.38 0.2705 79.15
200 0.5479 81.25 0.3925 77.15
210 0.5911 75.00 0.4564 80.75
220 0.5734 81.25 0.3643 78.42
230 0.7939 71.88 0.4277 78.38
240 0.3756 87.50 0.2901 75.53
250 0.4264 84.38 0.3248 79.07
260 0.6520 75.00 0.4135 78.19
270 0.4865 84.38 0.4784 77.94
280 0.3462 90.62 0.2864 78.05
290 0.4080 87.50 0.2892 77.13
300 0.4481 84.38 0.3540 78.66
310 0.5263 78.12 0.3956 77.36
320 0.7485 59.38 0.5589 76.98
330 0.8350 68.75 0.4240 76.95
340 0.4977 81.25 0.2769 81.57
350 0.4901 84.38 0.3182 75.68
360 0.4260 90.62 0.3275 78.19
370 1.0005 59.38 0.6291 80.69
380 0.4653 84.38 0.4300 80.55
390 0.3798 81.25 0.3992 81.39
400 0.6493 71.88 0.4149 77.11
410 0.3593 90.62 0.2309 81.58
420 0.5684 81.25 0.3688 77.52
430 0.4068 87.50 0.2871 80.52
440 0.5499 84.38 0.2942 80.29
450 0.5122 84.38 0.3245 78.41
460 0.6233 68.75 0.4695 76.71
470 0.6080 68.75 0.4995 77.13
480 0.4407 87.50 0.3110 81.73
490 0.8159 68.75 0.5459 80.69
500 0.6520 68.75 0.5415 77.95
510 0.5592 78.12 0.4404 79.62
520 0.4522 84.38 0.3952 79.36
530 0.6031 71.88 0.4155 79.50
540 0.6378 71.88 0.4825 79.04
550 0.5345 87.50 0.3758 79.74
560 0.5763 75.00 0.4553 77.09
570 0.7713 75.00 0.4934 76.10
580 0.6121 68.75 0.5174 76.53
590 0.4740 84.38 0.4108 78.44
600 0.3668 87.50 0.2907 79.36
610 1.0236 56.25 0.7400 78.03
620 0.5005 87.50 0.3470 78.38
630 0.3977 81.25 0.4199 80.18
640 0.5635 81.25 0.3785 78.56
650 0.6853 78.12 0.4236 81.88
660 0.6894 78.12 0.4366 76.50
670 0.3293 87.50 0.2357 81.45
680 0.4397 78.12 0.3398 78.32
690 0.5848 75.00 0.3796 80.12
700 0.2922 93.75 0.2787 80.57
710 0.2628 96.88 0.2474 81.50
720 0.4793 75.00 0.3587 78.34
730 0.5000 87.50 0.3528 75.29
740 0.5304 78.12 0.3514 79.36
