batch class_loss class_acc conf_loss conf
0 0.6701 81.25 0.4271 77.07
10 0.5033 87.50 0.3393 75.56
20 0.9146 71.88 0.4628 80.60
30 0.8248 65.62 0.4822 76.34
40 1.2278 56.25 0.8063 79.71
50 0.5740 75.00 0.4310 80.50
60 0.6704 68.75 0.5637 79.41
70 0.5778 75.00 0.3926 79.72
80 0.5265 71.88 0.4142 79.45
90 0.3332 87.50 0.3233 78.40
100 0.6605 78.12 0.4053 76.52
110 0.5123 75.00 0.4380 80.53
120 0.4692 87.50 0.3471 78.74
130 0.3951 90.62 0.3254 79.18
140 0.5057 87.50 0.3804 77.77
150 0.7550 68.75 0.5376 79.21
160 0.5624 75.00 0.4481 78.56
170 0.6028 78.12 0.4139 76.87
180 0.7207 81.25 0.3856 76.48
190 0.4301 93.75 0.2520 78.70
200 0.3562 81.25 0.2797 81.45
210 0.3051 93.75 0.2648 79.20
220 0.6662 75.00 0.4314 79.19
230 0.6545 65.62 0.4156 78.29
240 0.4083 81.25 0.3897 80.34
250 0.4559 87.50 0.3447 76.04
260 0.4672 81.25 0.3363 80.26
270 0.3591 90.62 0.2976 78.91
280 0.6386 71.88 0.3928 78.12
290 0.5616 75.00 0.4451 82.80
300 0.4180 87.50 0.3322 76.51
310 0.2893 96.88 0.2979 77.92
320 0.6153 75.00 0.3944 78.47
330 0.6034 75.00 0.3608 77.51
340 0.3964 87.50 0.3270 77.51
350 0.6376 71.88 0.5071 77.05
360 0.7136 71.88 0.3917 80.85
370 0.3082 90.62 0.2508 77.67
380 0.5824 78.12 0.4244 80.52
390 0.8277 68.75 0.5718 78.40
400 0.6237 78.12 0.4020 79.03
410 0.4494 84.38 0.4834 80.18
420 0.4638 78.12 0.2922 80.50
430 0.5506 78.12 0.4172 82.84
440 0.7371 65.62 0.5177 81.62
450 0.4920 75.00 0.2843 80.56
460 0.5353 81.25 0.3352 81.55
470 0.8484 71.88 0.3319 79.39
480 0.6507 78.12 0.3450 78.86
490 0.7545 65.62 0.4666 79.44
500 0.3408 87.50 0.2763 80.24
510 0.5665 84.38 0.4155 80.59
520 0.5654 71.88 0.4326 76.97
530 0.4378 81.25 0.3232 79.97
540 0.4803 78.12 0.3859 78.91
550 0.3862 84.38 0.2615 78.70
560 0.7043 75.00 0.3833 78.84
570 0.6198 78.12 0.3992 81.59
580 0.7009 65.62 0.4759 80.52
590 0.5093 84.38 0.3510 76.46
600 0.2965 93.75 0.3569 80.58
610 0.4783 81.25 0.3112 78.93
620 0.2748 90.62 0.3621 81.07
630 0.3753 87.50 0.3227 80.67
640 0.6908 68.75 0.4604 79.43
650 0.5802 71.88 0.6001 78.69
660 0.6376 68.75 0.3884 77.72
670 0.3673 90.62 0.2817 80.22
680 0.5397 78.12 0.3519 78.42
690 0.3406 90.62 0.3084 77.68
700 0.5960 78.12 0.3688 76.12
710 0.6828 75.00 0.4407 81.18
720 0.4950 84.38 0.2813 77.91
730 0.5362 78.12 0.4611 78.89
740 1.0282 68.75 0.6185 79.08
