batch class_loss class_acc conf_loss conf
0 1.1548 65.62 0.6083 60.80
10 0.9737 65.62 0.5586 62.75
20 1.4585 50.00 0.6425 60.94
30 1.2901 50.00 0.4009 60.55
40 1.2621 56.25 0.4802 61.96
50 1.0856 68.75 0.3781 66.54
60 0.9032 65.62 0.3353 63.90
70 1.3088 50.00 0.6039 64.21
80 1.1087 50.00 0.3891 57.63
90 1.3719 56.25 0.5144 56.39
100 0.9163 71.88 0.4393 63.61
110 0.9973 68.75 0.6387 68.33
120 1.1974 59.38 0.6315 61.47
130 1.0273 59.38 0.4954 62.82
140 1.0598 62.50 0.4720 69.67
150 1.0633 62.50 0.4178 61.41
160 1.0777 62.50 0.3514 62.94
170 1.1405 56.25 0.3915 59.26
180 0.8783 71.88 0.5472 59.59
190 1.8144 37.50 0.7785 61.11
200 0.9129 71.88 0.4490 60.69
210 1.1234 59.38 0.5392 58.02
220 1.2034 59.38 0.4430 61.46
230 1.0549 65.62 0.4914 64.72
240 1.2867 50.00 0.4478 62.50
250 1.3663 59.38 0.6141 61.50
260 1.1063 65.62 0.5630 63.04
270 0.8123 75.00 0.4789 61.39
280 0.9477 65.62 0.6121 63.82
290 1.1840 62.50 0.5819 59.50
300 1.2337 43.75 0.6380 61.50
310 1.0001 71.88 0.4268 62.31
320 1.3253 56.25 0.5906 59.96
330 1.3209 53.12 0.4655 59.47
340 1.0141 68.75 0.6182 63.95
350 0.9198 65.62 0.4127 63.32
360 0.9741 68.75 0.4707 66.09
370 1.0593 65.62 0.4225 62.75
380 1.5572 40.62 0.7067 61.99
390 1.0971 65.62 0.5013 60.28
400 1.1776 75.00 0.5596 59.87
410 0.9465 56.25 0.3402 63.66
420 1.1795 59.38 0.5105 64.51
430 1.3282 56.25 0.5590 64.35
440 0.9913 65.62 0.3901 63.70
450 0.5957 81.25 0.5312 64.92
460 1.2007 62.50 0.5856 63.87
470 1.1755 59.38 0.4991 63.09
480 0.7364 71.88 0.3927 64.93
490 1.2209 59.38 0.4686 61.24
500 0.8111 65.62 0.4917 64.59
510 1.4414 59.38 0.4853 61.31
520 1.1217 59.38 0.4891 65.76
530 0.6685 78.12 0.4277 64.78
540 1.1822 59.38 0.6117 64.30
550 0.7221 81.25 0.5202 65.61
560 0.8073 75.00 0.5255 63.50
570 1.1346 62.50 0.4913 64.00
580 1.3369 53.12 0.5487 65.12
590 1.1859 68.75 0.7062 58.72
600 1.1048 62.50 0.5187 58.13
610 0.9984 71.88 0.5462 61.03
620 1.0302 62.50 0.5214 63.03
630 1.1913 56.25 0.4708 55.51
640 1.2530 56.25 0.4750 59.63
650 1.1728 56.25 0.5086 56.91
660 0.9593 68.75 0.6041 59.15
670 1.1699 56.25 0.4572 65.80
680 1.1524 59.38 0.5160 58.06
690 1.0226 65.62 0.5346 60.85
700 0.8813 71.88 0.3089 62.89
710 0.9981 62.50 0.4836 65.33
720 1.1931 56.25 0.4158 63.72
730 1.6650 50.00 0.6686 63.54
740 1.3563 53.12 0.6539 61.77
750 0.9780 65.62 0.5027 58.34
760 1.7023 46.88 0.7447 63.21
770 1.1701 59.38 0.5917 61.97
780 1.1695 59.38 0.4680 59.49
790 1.1475 68.75 0.5350 60.95
800 1.4138 46.88 0.5192 61.13
810 1.0543 56.25 0.4141 62.20
820 1.0765 68.75 0.4173 61.82
830 0.9987 62.50 0.4498 63.29
840 1.1130 59.38 0.4739 61.34
850 1.3844 50.00 0.4000 57.37
860 1.8313 43.75 0.6198 60.08
870 1.5439 43.75 0.6181 57.99
880 1.2202 53.12 0.4444 60.05
890 1.0613 62.50 0.4946 57.98
900 1.0389 59.38 0.3419 62.19
910 1.1521 59.38 0.5770 63.16
920 0.9338 68.75 0.3767 63.59
930 0.9846 65.62 0.4070 61.78
940 0.9919 65.62 0.4696 62.78
950 0.9617 62.50 0.5813 65.93
960 1.1231 53.12 0.4391 59.62
970 1.1704 62.50 0.5342 59.09
980 0.9975 68.75 0.3835 60.37
990 1.1888 65.62 0.4949 63.88
1000 1.2004 68.75 0.5981 62.25
1010 1.0553 62.50 0.4630 63.31
1020 0.9419 78.12 0.5859 61.50
1030 1.0631 65.62 0.4241 61.56
1040 1.2842 43.75 0.6075 62.24
1050 0.9646 65.62 0.3553 61.64
1060 1.2037 56.25 0.5241 64.66
1070 0.9302 71.88 0.4382 63.98
1080 1.3741 56.25 0.4451 64.01
1090 1.0442 62.50 0.6169 59.81
1100 1.3401 65.62 0.5216 63.10
1110 1.1200 56.25 0.6284 64.16
1120 1.0693 62.50 0.3912 59.67
1130 1.1511 59.38 0.4730 64.69
1140 1.1755 56.25 0.4515 65.18
1150 1.0980 62.50 0.5171 65.15
1160 1.2907 50.00 0.5327 61.24
1170 1.2826 59.38 0.5815 63.86
1180 1.4507 43.75 0.6123 67.17
1190 0.9368 65.62 0.4576 60.19
1200 1.0840 68.75 0.6525 59.94
1210 1.3212 53.12 0.5817 62.37
1220 1.2590 56.25 0.4805 66.05
1230 1.0915 59.38 0.4011 59.29
1240 1.2630 59.38 0.6017 58.90
1250 1.1635 59.38 0.4407 61.85
1260 1.3874 53.12 0.7106 63.30
1270 1.0696 62.50 0.3782 63.89
1280 1.4238 43.75 0.4919 61.32
1290 1.0862 65.62 0.4193 62.59
1300 0.9592 62.50 0.5179 57.28
1310 1.6440 43.75 0.7123 64.09
1320 0.6003 84.38 0.4638 63.02
1330 1.0950 68.75 0.4824 65.20
1340 1.3057 59.38 0.5130 62.35
1350 0.9065 59.38 0.4309 63.44
