batch class_loss class_acc conf_loss conf
0 1.2618 56.25 0.4736 56.64
10 1.1722 65.62 0.4731 60.23
20 1.2286 59.38 0.6547 65.34
30 1.5754 43.75 0.5267 62.35
40 0.8111 75.00 0.3802 59.42
50 1.2294 56.25 0.3976 61.30
60 1.1075 62.50 0.4017 60.26
70 1.3476 50.00 0.5717 61.87
80 1.1679 56.25 0.5153 59.88
90 1.0616 59.38 0.4708 60.28
100 1.4911 43.75 0.4062 53.51
110 0.9785 68.75 0.5109 59.12
120 1.0561 62.50 0.4222 60.73
130 1.1536 59.38 0.5118 64.18
140 1.3334 59.38 0.4231 61.78
150 1.0703 59.38 0.4916 63.02
160 1.3854 46.88 0.4928 60.44
170 1.0679 59.38 0.6286 58.88
180 1.2636 50.00 0.6133 60.69
190 1.1072 59.38 0.4340 61.69
200 1.0013 68.75 0.5949 64.14
210 1.2497 59.38 0.5544 59.50
220 0.9632 68.75 0.4411 60.05
230 1.2874 46.88 0.6602 67.39
240 1.1801 56.25 0.3565 63.56
250 0.8940 68.75 0.3122 62.95
260 1.0468 62.50 0.4282 62.22
270 1.2702 56.25 0.5427 59.84
280 1.0890 59.38 0.5082 61.68
290 1.0960 62.50 0.5334 58.86
300 1.0919 62.50 0.6191 57.77
310 0.8391 68.75 0.5250 63.18
320 1.3048 59.38 0.4933 59.74
330 1.3146 59.38 0.4981 59.70
340 1.1056 59.38 0.4167 60.79
350 1.3390 53.12 0.5030 62.04
360 1.0226 71.88 0.5722 61.94
370 1.1302 59.38 0.5263 63.99
380 0.8721 71.88 0.4975 62.76
390 1.3017 59.38 0.5875 58.63
400 1.2532 59.38 0.5192 57.61
410 1.0900 71.88 0.5367 60.06
420 0.7027 78.12 0.5391 63.52
430 1.0154 56.25 0.4317 63.45
440 1.2018 62.50 0.4969 62.57
450 0.9986 71.88 0.5377 60.76
460 0.8776 65.62 0.4060 61.16
470 0.8509 65.62 0.2980 62.42
480 0.8223 78.12 0.5257 64.13
490 0.8740 68.75 0.3657 63.96
500 1.4342 50.00 0.6051 60.50
510 0.9777 65.62 0.4975 60.83
520 1.1334 59.38 0.5456 57.72
530 1.1505 71.88 0.5912 56.88
540 0.9427 65.62 0.4003 57.85
550 1.2639 56.25 0.6601 65.23
560 1.1156 62.50 0.5329 65.54
570 1.0199 59.38 0.5669 61.91
580 0.8608 71.88 0.4751 61.83
590 0.9634 71.88 0.5044 58.38
600 1.3077 59.38 0.4761 60.46
610 0.9991 59.38 0.4974 64.39
620 1.0298 65.62 0.3972 62.51
630 0.9561 68.75 0.4094 63.01
640 1.2418 59.38 0.4364 61.88
650 1.1894 59.38 0.5362 62.29
660 0.9982 65.62 0.4159 61.42
670 0.9137 65.62 0.4670 62.68
680 0.9616 68.75 0.3937 64.27
690 0.9408 68.75 0.3353 61.07
700 0.8281 75.00 0.5370 61.69
710 0.8757 71.88 0.4674 59.93
720 0.9923 65.62 0.4841 60.96
730 0.9526 68.75 0.4446 64.52
740 1.1364 56.25 0.4348 61.46
750 1.1298 62.50 0.5301 63.57
760 0.7952 75.00 0.5014 61.07
770 1.2020 59.38 0.6222 66.36
780 0.9020 71.88 0.5205 62.90
790 1.3007 62.50 0.4847 61.69
800 1.1182 62.50 0.7548 60.23
810 0.9836 71.88 0.4993 59.33
820 0.8746 68.75 0.4795 62.87
830 0.9228 65.62 0.5122 62.56
840 1.1719 62.50 0.5399 60.84
850 1.1724 56.25 0.5105 60.82
860 1.1856 53.12 0.4626 58.42
870 1.3201 53.12 0.5756 60.68
880 1.0892 56.25 0.4440 59.26
890 1.1895 53.12 0.3797 57.43
900 0.9900 59.38 0.4195 63.70
910 1.2084 65.62 0.5366 61.62
920 1.3223 59.38 0.5125 62.25
930 0.9226 68.75 0.4420 58.06
940 1.1254 59.38 0.3835 60.43
950 1.1557 53.12 0.4765 62.66
960 1.1660 56.25 0.4768 61.67
970 1.1583 62.50 0.5397 60.56
980 1.2089 59.38 0.5043 58.74
990 1.3931 53.12 0.4832 61.16
1000 1.0895 59.38 0.4629 59.22
1010 0.7771 71.88 0.5175 62.38
1020 1.2876 59.38 0.4294 60.73
1030 1.0444 65.62 0.5195 61.28
1040 0.8762 62.50 0.3965 59.28
1050 1.0832 65.62 0.4569 65.52
1060 1.3606 50.00 0.5681 65.51
1070 1.2482 59.38 0.7009 59.92
1080 1.0768 65.62 0.4340 58.65
1090 1.0993 62.50 0.5847 57.80
1100 1.0455 65.62 0.4145 56.07
1110 1.4404 50.00 0.5883 61.42
1120 1.3784 46.88 0.4770 60.43
1130 0.9616 68.75 0.4482 65.19
1140 0.9686 62.50 0.4838 61.58
1150 0.8150 62.50 0.4135 58.51
1160 1.0905 59.38 0.3905 63.23
1170 1.0176 71.88 0.4688 63.92
1180 1.1285 65.62 0.4016 65.06
1190 1.3013 62.50 0.5781 60.65
1200 1.2190 59.38 0.5035 65.52
1210 1.3292 62.50 0.5185 62.99
1220 1.0878 65.62 0.4787 65.66
1230 0.9546 71.88 0.5745 65.13
1240 1.1943 59.38 0.4758 64.69
1250 0.9389 78.12 0.5384 63.31
1260 1.4239 53.12 0.4712 64.34
1270 1.0291 62.50 0.4333 64.56
1280 1.3043 53.12 0.4125 64.06
1290 1.0094 62.50 0.3964 58.81
1300 1.1391 56.25 0.4060 60.66
1310 1.3800 59.38 0.5306 59.32
1320 1.2798 50.00 0.4722 58.97
1330 0.7689 84.38 0.6416 61.39
1340 1.1996 56.25 0.5024 61.40
1350 0.8558 68.75 0.4227 63.72
1360 0.8104 75.00 0.4049 66.61
1370 0.9253 65.62 0.4568 66.40
1380 1.4862 43.75 0.6174 67.12
1390 1.1538 59.38 0.4725 60.81
1400 1.5317 56.25 0.5273 59.16
1410 1.0579 62.50 0.4867 61.34
1420 1.3525 50.00 0.6259 62.12
1430 1.1213 59.38 0.5986 62.54
1440 1.1678 56.25 0.3717 61.38
1450 1.3374 56.25 0.5066 59.27
1460 1.2891 62.50 0.5665 63.15
1470 0.9112 68.75 0.5194 62.47
1480 0.6931 78.12 0.4278 63.91
1490 1.1464 59.38 0.4736 60.70
1500 1.5113 46.88 0.6688 64.45
1510 1.3482 43.75 0.6802 65.91
1520 1.4846 50.00 0.6176 60.47
1530 1.1955 59.38 0.5089 61.09
1540 1.2621 56.25 0.4180 55.02
1550 0.8669 68.75 0.4716 59.05
1560 1.0593 68.75 0.4506 64.56
1570 0.9482 68.75 0.4510 61.30
1580 1.1304 59.38 0.4687 61.23
1590 1.4896 56.25 0.5685 60.17
1600 1.5489 46.88 0.5780 59.84
1610 1.5310 43.75 0.6470 61.40
1620 0.7862 68.75 0.4135 63.56
1630 1.0341 68.75 0.4499 61.07
1640 1.2048 59.38 0.5923 63.95
1650 1.3759 46.88 0.5677 62.22
1660 0.7263 78.12 0.4155 59.64
1670 0.9920 68.75 0.4413 58.06
1680 0.8960 59.38 0.4448 63.81
1690 0.9883 68.75 0.4927 55.98
1700 1.3613 46.88 0.4954 56.99
1710 1.1953 65.62 0.4829 60.26
1720 0.7979 68.75 0.3969 63.42
1730 1.3178 50.00 0.5622 62.02
1740 1.4638 50.00 0.6673 58.81
1750 0.8121 75.00 0.4342 60.94
1760 1.0994 65.62 0.4095 62.15
1770 1.2422 59.38 0.5884 63.35
1780 1.0180 65.62 0.4894 61.46
1790 0.9075 68.75 0.3900 65.16
1800 0.9181 68.75 0.4526 63.84
1810 0.7704 71.88 0.3103 64.43
1820 1.0628 68.75 0.4254 61.18
1830 1.4737 65.62 0.6833 62.17
1840 0.9730 65.62 0.3829 64.22
1850 1.1376 62.50 0.5237 61.74
1860 1.0901 62.50 0.5418 64.76
1870 1.0382 65.62 0.3586 57.96
