batch class_loss class_acc conf_loss conf
0 1.0520 56.25 0.6333 60.30
10 0.9555 62.50 0.4321 59.14
20 1.2653 46.88 0.4906 61.21
30 0.8103 75.00 0.5224 64.92
40 1.2986 56.25 0.4882 63.82
50 0.8672 68.75 0.3890 62.20
60 1.0972 59.38 0.4662 66.53
70 1.1444 62.50 0.4542 65.34
80 1.1724 65.62 0.5282 58.72
90 1.1380 62.50 0.4354 59.84
100 1.2250 68.75 0.5214 63.88
110 1.2332 56.25 0.5471 62.87
120 1.1553 62.50 0.4351 61.03
130 0.8960 71.88 0.3993 62.88
140 1.0802 71.88 0.5157 61.70
150 1.0772 53.12 0.5254 61.68
160 1.1329 62.50 0.5130 63.02
170 0.8161 75.00 0.5592 57.95
180 1.0881 62.50 0.3941 60.31
190 1.4897 53.12 0.6025 55.53
200 0.9630 68.75 0.5021 60.92
210 1.0815 59.38 0.4315 59.81
220 1.1354 62.50 0.4107 60.29
230 1.3635 50.00 0.5253 59.50
240 1.2360 56.25 0.4499 62.00
250 0.8984 68.75 0.4660 63.50
260 1.3871 65.62 0.6221 63.24
270 1.1306 59.38 0.5233 67.39
280 1.5237 50.00 0.5921 65.26
290 0.9297 59.38 0.3594 62.67
300 1.3306 56.25 0.5854 60.18
310 1.4488 46.88 0.6285 62.16
320 1.1288 56.25 0.5348 63.69
330 0.9350 68.75 0.4833 60.90
340 1.2626 53.12 0.5482 59.21
350 1.2120 56.25 0.5447 58.56
360 0.8441 68.75 0.4095 59.51
370 1.1838 59.38 0.5383 59.27
380 1.1234 53.12 0.4255 61.31
390 1.0438 59.38 0.5353 59.68
400 1.2429 56.25 0.3889 59.89
410 1.0129 68.75 0.4611 61.59
420 1.3541 53.12 0.4448 63.58
430 1.4135 53.12 0.4431 60.88
440 1.3643 50.00 0.6143 58.71
450 0.9284 65.62 0.4566 61.17
460 1.1618 56.25 0.5256 60.85
470 1.3611 53.12 0.4194 59.57
480 1.4021 50.00 0.4688 57.26
490 1.3197 59.38 0.4640 59.48
500 1.0645 68.75 0.7058 58.89
510 1.1004 59.38 0.4501 63.37
520 1.5563 50.00 0.6398 63.37
530 1.2890 62.50 0.5598 63.61
540 1.0354 62.50 0.5444 61.59
550 1.4229 56.25 0.5226 59.68
560 1.1419 59.38 0.5440 58.85
570 1.0634 56.25 0.4914 60.92
580 0.8817 68.75 0.4768 59.51
590 1.4610 53.12 0.5569 58.33
600 1.2280 56.25 0.5431 59.72
610 0.9450 65.62 0.5003 62.60
620 0.9273 71.88 0.4143 62.92
630 0.8379 68.75 0.3618 64.76
640 1.1116 59.38 0.4825 61.97
650 1.1380 59.38 0.5763 60.29
660 1.1752 62.50 0.4960 58.72
670 1.2727 59.38 0.5160 60.39
680 0.9314 71.88 0.6476 64.68
690 1.0086 65.62 0.4099 67.10
700 1.3057 50.00 0.5476 63.37
710 1.1866 50.00 0.5141 60.04
720 1.2703 59.38 0.3968 62.16
730 1.1008 65.62 0.4155 57.05
740 1.0703 68.75 0.3855 62.10
750 1.1362 59.38 0.4322 62.41
760 1.3240 53.12 0.4784 59.27
770 1.0427 65.62 0.4870 63.26
780 1.1721 59.38 0.4463 62.11
790 1.2916 56.25 0.5405 59.44
800 1.1631 59.38 0.4769 62.74
810 0.8322 75.00 0.4094 65.34
820 1.1526 53.12 0.5959 60.52
830 1.3787 56.25 0.5551 63.45
840 1.0288 56.25 0.4056 58.15
850 1.3851 50.00 0.8607 59.75
860 1.1051 68.75 0.4595 62.28
870 0.9835 68.75 0.4965 62.14
880 1.0988 62.50 0.4326 62.97
890 0.8476 65.62 0.4424 62.09
900 1.0004 62.50 0.5255 61.02
910 1.0924 68.75 0.4973 62.00
920 1.5870 53.12 0.5692 62.80
930 1.1313 62.50 0.6853 64.39
940 1.2310 56.25 0.5177 59.52
950 1.9463 46.88 0.6410 63.35
960 1.0984 62.50 0.5400 60.87
970 1.1857 62.50 0.5323 59.98
980 1.2288 56.25 0.4506 60.64
990 1.7874 40.62 0.6273 59.60
1000 0.8433 71.88 0.4277 59.21
1010 1.2773 53.12 0.5934 60.29
1020 1.0353 68.75 0.4632 58.25
1030 1.0181 68.75 0.5754 59.20
1040 1.3021 56.25 0.6641 62.75
1050 1.1551 59.38 0.4247 62.52
1060 1.2220 50.00 0.7392 63.35
1070 1.0961 59.38 0.5616 59.39
1080 1.3968 46.88 0.7014 60.36
1090 1.2096 56.25 0.5353 58.63
1100 0.8712 75.00 0.4656 59.85
1110 1.5235 50.00 0.5139 57.77
1120 0.7152 81.25 0.5444 60.97
1130 1.1185 59.38 0.6075 59.35
1140 1.2850 53.12 0.5483 59.68
1150 1.1253 59.38 0.5363 59.87
1160 1.1087 62.50 0.5278 62.99
1170 0.8501 78.12 0.4749 63.01
1180 1.0736 59.38 0.4137 61.93
1190 1.2480 50.00 0.5688 62.22
1200 1.1301 56.25 0.3657 60.84
1210 1.1236 59.38 0.4407 58.73
1220 1.0043 62.50 0.5052 58.61
1230 1.3414 46.88 0.4787 60.82
1240 0.7574 68.75 0.4334 61.04
1250 0.9110 68.75 0.4390 57.33
1260 0.7999 71.88 0.4949 62.75
1270 1.2160 53.12 0.5398 63.16
1280 1.0583 59.38 0.5785 60.10
1290 1.1990 56.25 0.4849 60.22
1300 0.8640 68.75 0.4500 62.92
1310 1.1218 59.38 0.5126 59.14
1320 1.1384 56.25 0.4656 55.88
1330 1.1736 62.50 0.5080 66.26
1340 1.0342 75.00 0.4484 64.90
1350 1.1980 59.38 0.6146 66.41
1360 1.0834 59.38 0.5230 63.17
1370 1.1068 62.50 0.4639 62.88
1380 1.1039 68.75 0.6646 64.97
1390 0.7885 68.75 0.3119 64.33
1400 1.0008 68.75 0.3998 60.79
1410 1.1220 68.75 0.4672 62.58
1420 1.2309 62.50 0.4311 60.03
1430 1.3654 53.12 0.5592 63.64
1440 0.9337 62.50 0.3608 62.64
1450 0.9932 68.75 0.4719 66.09
1460 1.1670 56.25 0.4744 58.20
1470 1.5387 46.88 0.5071 56.03
1480 1.3715 59.38 0.5903 60.10
1490 1.2078 59.38 0.4790 59.91
1500 1.2640 53.12 0.5817 61.39
1510 1.0350 59.38 0.5513 58.92
1520 1.5353 50.00 0.5879 60.68
1530 1.0194 68.75 0.5037 59.85
1540 1.1317 65.62 0.4845 60.16
1550 1.3512 53.12 0.5640 63.38
1560 1.3662 43.75 0.4837 59.49
1570 1.1964 56.25 0.4465 58.61
1580 1.0942 56.25 0.5008 58.67
1590 1.0928 53.12 0.4512 62.31
1600 1.6703 43.75 0.6420 59.52
1610 1.2096 68.75 0.5848 63.58
1620 1.2581 56.25 0.4401 61.22
1630 1.0970 65.62 0.3925 64.87
1640 1.0300 65.62 0.3685 59.79
1650 1.1606 65.62 0.5660 62.05
1660 1.0198 62.50 0.4917 63.34
1670 1.1848 56.25 0.5421 60.98
1680 0.8997 65.62 0.4455 60.16
1690 1.2511 65.62 0.4630 63.49
1700 1.4215 50.00 0.5201 61.90
1710 1.3095 59.38 0.6546 60.83
1720 0.9440 62.50 0.4625 59.66
1730 0.9863 65.62 0.3938 62.44
1740 1.1698 56.25 0.6593 64.90
1750 1.3659 65.62 0.5067 58.69
1760 0.9545 59.38 0.4554 58.87
1770 1.1609 62.50 0.4279 58.88
1780 1.1778 53.12 0.3593 63.12
1790 0.7113 81.25 0.4126 63.66
1800 0.9201 71.88 0.5845 60.52
1810 0.9525 65.62 0.4315 60.75
1820 0.8630 71.88 0.5439 56.55
1830 1.3331 53.12 0.4462 59.31
1840 1.3675 53.12 0.5249 58.71
1850 1.3277 59.38 0.4909 63.24
1860 1.2305 50.00 0.7522 68.06
1870 0.9324 62.50 0.5103 65.05
