batch class_loss class_acc conf_loss conf
0 1.1164 68.75 0.5047 62.78
10 1.1008 53.12 0.4310 61.06
20 1.0723 59.38 0.4417 64.18
30 0.8637 68.75 0.4296 62.30
40 1.2907 59.38 0.5657 61.94
50 1.2275 59.38 0.5599 60.30
60 1.0735 59.38 0.4575 56.04
70 1.0410 68.75 0.6200 59.93
80 1.2497 50.00 0.5088 63.98
90 1.0552 59.38 0.5105 60.05
100 1.0443 62.50 0.4630 56.53
110 1.0575 59.38 0.5109 57.89
120 1.1056 59.38 0.5625 63.71
130 1.2141 56.25 0.5767 64.89
140 1.5151 46.88 0.5712 62.95
150 0.9730 62.50 0.4247 61.80
160 1.0042 62.50 0.4870 60.88
170 0.8846 68.75 0.4987 60.96
180 0.8021 71.88 0.5109 62.78
190 1.3379 37.50 0.7036 61.89
200 1.3299 56.25 0.4299 61.29
210 1.0264 68.75 0.4483 63.41
220 1.0443 62.50 0.4861 65.23
230 1.5484 50.00 0.4939 60.74
240 1.1346 62.50 0.4383 59.45
250 1.2194 53.12 0.5511 60.88
260 1.4954 59.38 0.5383 62.00
270 0.9759 62.50 0.3821 62.95
280 0.9687 68.75 0.4988 62.94
290 0.9819 71.88 0.5517 68.44
300 1.0203 56.25 0.5824 67.72
310 0.9168 62.50 0.4541 61.78
320 1.1392 53.12 0.4365 58.30
330 1.0398 68.75 0.5661 57.98
340 0.6905 78.12 0.3707 64.45
350 1.4038 53.12 0.6260 60.06
360 1.5229 43.75 0.6107 61.55
370 0.9104 71.88 0.5018 62.92
380 1.2467 56.25 0.4802 58.99
390 1.2457 59.38 0.4237 56.42
400 1.5173 62.50 0.6792 57.79
410 1.2913 59.38 0.5103 59.27
420 1.3221 59.38 0.4912 60.82
430 0.8015 71.88 0.5365 60.58
440 0.9547 68.75 0.5602 63.62
450 1.4170 43.75 0.5143 63.18
460 1.4198 53.12 0.4706 62.38
470 0.9469 75.00 0.5311 59.37
480 0.8734 75.00 0.5755 61.02
490 1.2701 53.12 0.5217 63.06
500 1.4877 53.12 0.5354 62.21
510 0.9337 68.75 0.5788 59.27
520 1.4288 43.75 0.5729 58.74
530 1.2122 56.25 0.3891 57.05
540 1.7199 50.00 0.5549 59.29
550 1.0875 59.38 0.5218 60.34
560 0.6819 78.12 0.4904 60.05
570 0.7975 71.88 0.3898 59.88
580 1.5551 53.12 0.7472 62.40
590 0.9657 65.62 0.4001 62.49
600 0.9909 68.75 0.4710 62.61
610 1.1314 59.38 0.5572 61.75
620 1.1777 56.25 0.4885 63.25
