batch class_loss class_acc conf_loss conf
0 1.2068 56.25 0.5643 67.23
10 1.0900 65.62 0.4661 64.28
20 1.2678 56.25 0.4024 57.96
30 1.1113 62.50 0.4802 62.23
40 1.5692 46.88 0.5738 61.07
50 0.8838 68.75 0.3581 60.21
60 0.9910 68.75 0.4703 63.62
70 0.9733 62.50 0.3482 61.90
80 0.8304 78.12 0.4850 63.55
90 1.4360 56.25 0.6567 59.14
100 1.2255 59.38 0.6216 53.15
110 1.1252 65.62 0.5629 56.03
120 1.3908 56.25 0.5219 61.74
130 1.0344 59.38 0.4130 56.93
140 1.0754 62.50 0.5135 63.09
150 0.9180 59.38 0.4304 64.64
160 0.8722 68.75 0.4762 62.19
170 1.0400 59.38 0.5132 64.17
180 1.1009 56.25 0.5639 63.28
190 1.2293 53.12 0.7175 65.82
200 1.2875 43.75 0.5316 61.13
210 0.9874 62.50 0.4462 62.22
220 1.2419 59.38 0.5014 61.04
230 0.8989 68.75 0.4161 62.80
240 1.3557 59.38 0.4759 61.35
250 1.2944 50.00 0.5054 63.87
260 1.2234 62.50 0.5509 62.15
270 1.2234 59.38 0.5601 59.71
280 1.1954 46.88 0.4658 61.99
290 1.3482 59.38 0.5079 60.78
300 0.9399 75.00 0.4704 63.04
310 1.1443 59.38 0.3394 64.36
320 1.1391 59.38 0.4203 63.17
330 1.0325 71.88 0.4934 62.05
340 1.0354 68.75 0.4431 63.16
350 1.1206 71.88 0.4640 65.78
360 0.8068 75.00 0.4345 64.12
370 1.4307 62.50 0.5718 62.03
380 1.0679 71.88 0.4431 61.19
390 1.1249 59.38 0.4491 61.33
400 0.9722 59.38 0.4911 62.91
410 1.5572 53.12 0.7155 64.76
420 1.1503 62.50 0.4439 64.04
430 1.1855 50.00 0.6083 62.71
440 0.9997 71.88 0.3677 65.74
450 0.6614 84.38 0.4524 61.10
460 0.7681 71.88 0.3584 66.31
470 0.8914 65.62 0.5567 61.94
480 1.0461 62.50 0.4063 61.50
490 0.9409 68.75 0.5321 60.83
500 1.2282 56.25 0.5214 62.26
510 1.3699 50.00 0.5374 62.36
520 1.0442 59.38 0.4283 64.90
530 1.3403 59.38 0.5944 62.25
540 1.1827 56.25 0.4951 60.40
550 1.1700 62.50 0.4749 62.71
560 1.0161 71.88 0.4773 66.05
570 1.0432 68.75 0.6498 68.18
580 0.8601 81.25 0.5450 63.46
590 1.1108 68.75 0.4463 64.63
600 0.9654 71.88 0.5279 66.24
610 0.9848 75.00 0.4494 64.17
620 1.1939 56.25 0.6577 61.69
630 1.1151 56.25 0.5753 58.62
640 0.6737 81.25 0.4498 62.15
650 1.9016 37.50 0.5074 58.58
660 1.0630 62.50 0.4246 57.64
670 1.1061 56.25 0.4180 57.87
680 1.1471 65.62 0.4800 60.23
690 1.2368 62.50 0.5145 66.37
700 0.9876 68.75 0.4867 64.74
710 0.7830 75.00 0.4410 65.32
720 1.4159 50.00 0.7093 65.87
730 0.9214 71.88 0.4439 61.74
740 1.0114 65.62 0.4405 61.21
750 0.9906 62.50 0.4378 59.38
760 0.8866 71.88 0.4472 62.08
770 1.0541 65.62 0.3684 65.26
780 1.2218 43.75 0.4926 62.18
790 1.0440 59.38 0.4220 59.30
800 1.7256 43.75 0.6142 62.31
810 0.7618 78.12 0.4842 63.43
820 0.8740 62.50 0.4167 66.84
830 0.9245 68.75 0.5423 64.36
840 1.0663 56.25 0.5386 65.19
850 1.4001 53.12 0.3328 62.92
860 1.2412 68.75 0.5698 64.40
870 1.2540 50.00 0.6309 64.10
880 1.1295 62.50 0.4546 67.28
890 1.3886 50.00 0.5633 61.88
900 1.1013 59.38 0.5188 61.58
910 0.9883 71.88 0.3631 60.04
920 1.0457 65.62 0.4152 63.23
930 1.2799 56.25 0.4540 55.44
940 1.0518 62.50 0.5436 65.87
950 1.0573 59.38 0.4262 59.55
960 0.8489 75.00 0.5125 63.14
970 0.8727 75.00 0.3972 60.59
980 0.9708 71.88 0.6470 64.13
990 1.5338 43.75 0.4767 58.32
1000 1.2192 50.00 0.3983 59.56
1010 0.8777 65.62 0.5309 64.70
1020 1.0054 71.88 0.3604 65.55
1030 1.1600 62.50 0.7410 64.84
1040 1.2413 56.25 0.4521 63.82
1050 1.2974 53.12 0.4032 62.14
1060 1.2263 53.12 0.4173 60.63
1070 1.5335 43.75 0.5893 58.38
1080 1.3141 56.25 0.5472 59.40
1090 1.1603 71.88 0.6291 59.25
1100 0.9088 65.62 0.5569 60.56
1110 1.2915 40.62 0.5833 63.63
1120 1.0711 65.62 0.4971 63.77
1130 1.0984 62.50 0.4413 59.99
1140 1.1770 59.38 0.3989 58.63
1150 1.0338 62.50 0.4102 61.55
1160 1.1638 59.38 0.4317 63.05
1170 1.0138 71.88 0.4763 63.37
1180 0.9514 62.50 0.6086 65.41
1190 1.0554 56.25 0.4801 59.45
1200 0.9970 62.50 0.4252 57.05
1210 1.1510 59.38 0.4061 59.69
1220 1.0190 59.38 0.6178 64.65
1230 1.2642 59.38 0.5185 64.84
1240 0.9602 68.75 0.5140 66.84
1250 1.3474 59.38 0.4391 61.61
1260 0.7343 68.75 0.5080 66.21
1270 0.7620 71.88 0.4026 62.98
1280 0.7997 78.12 0.5599 65.06
1290 1.3345 53.12 0.5235 67.03
1300 1.1338 62.50 0.3938 60.94
1310 1.0790 65.62 0.4887 59.35
1320 0.8996 68.75 0.3998 61.26
1330 1.2885 56.25 0.4814 59.54
1340 1.5292 50.00 0.5482 61.47
1350 1.0258 65.62 0.4922 65.17
1360 1.2183 53.12 0.4618 67.13
1370 1.1426 56.25 0.4043 62.62
1380 0.8688 71.88 0.3802 59.90
1390 0.8051 68.75 0.3483 65.41
1400 1.3907 50.00 0.4593 64.83
1410 1.3650 46.88 0.5916 59.98
1420 1.0699 53.12 0.4483 59.12
1430 1.1344 56.25 0.3644 64.10
1440 1.0776 65.62 0.5136 65.67
1450 0.9178 71.88 0.4212 66.01
1460 1.0038 68.75 0.4130 64.14
1470 1.2294 53.12 0.4384 62.08
1480 1.2808 53.12 0.4488 61.89
1490 0.7425 81.25 0.5370 62.71
1500 1.2026 46.88 0.5433 59.83
1510 0.9316 71.88 0.3920 61.96
1520 0.9765 68.75 0.6341 67.48
1530 1.3999 50.00 0.6321 64.05
1540 1.2162 56.25 0.4573 62.05
1550 0.9354 68.75 0.4307 60.12
1560 0.7303 78.12 0.4146 63.18
1570 0.8940 56.25 0.3987 68.57
1580 1.1437 65.62 0.3950 62.97
1590 0.9829 71.88 0.4059 61.13
1600 1.0913 62.50 0.3744 60.13
1610 1.0926 65.62 0.6699 61.13
1620 1.2496 53.12 0.4076 63.37
1630 0.7746 81.25 0.4556 62.72
1640 1.0245 68.75 0.5345 65.80
1650 0.9851 68.75 0.4200 62.78
1660 1.1695 53.12 0.7004 65.33
1670 1.2531 53.12 0.5604 62.06
1680 0.9827 62.50 0.4263 62.44
1690 0.8479 62.50 0.3491 62.05
1700 0.9657 75.00 0.5490 63.63
1710 0.8903 62.50 0.5795 66.12
1720 1.0677 62.50 0.4837 62.95
1730 1.2754 62.50 0.5634 64.29
1740 0.9322 71.88 0.4840 63.59
1750 1.0463 59.38 0.4430 59.66
1760 1.4271 53.12 0.4860 63.99
1770 1.4436 46.88 0.4334 58.86
1780 1.4231 53.12 0.4754 60.45
