batch class_loss class_acc conf_loss conf
0 1.0444 59.38 0.4640 58.98
10 1.1032 62.50 0.5185 59.39
20 1.0522 56.25 0.3591 61.81
30 1.1705 65.62 0.5169 62.74
40 0.7655 75.00 0.4864 63.21
50 0.8395 71.88 0.5538 59.72
60 1.0438 71.88 0.5338 57.48
70 1.0243 68.75 0.5822 63.91
80 1.3140 46.88 0.5520 68.23
90 1.0181 62.50 0.5017 64.02
100 0.9189 62.50 0.4206 62.88
110 1.2424 62.50 0.7985 62.35
120 0.9093 62.50 0.6061 63.41
130 0.7057 75.00 0.3878 64.16
140 1.0485 68.75 0.5120 60.27
150 1.3032 62.50 0.5284 58.84
160 0.8059 65.62 0.2898 63.27
170 0.9687 65.62 0.3707 62.05
180 1.3991 50.00 0.4856 62.13
190 1.0136 68.75 0.3808 63.18
200 1.0071 65.62 0.5280 63.15
210 1.4038 56.25 0.5241 63.39
220 1.1506 53.12 0.5592 61.02
230 1.1995 56.25 0.6103 59.41
240 0.8918 71.88 0.4038 61.88
250 0.9706 65.62 0.3884 65.39
260 0.9980 65.62 0.4179 65.23
270 0.9592 65.62 0.5325 61.51
280 0.8930 75.00 0.4741 61.61
290 0.8412 71.88 0.4592 60.56
300 1.0184 65.62 0.4884 64.93
310 0.9264 68.75 0.4327 64.57
320 1.1827 62.50 0.5397 67.66
330 0.9389 68.75 0.4833 67.31
340 1.1766 59.38 0.4982 66.86
350 1.0489 68.75 0.5413 66.99
360 0.9541 68.75 0.3266 65.51
370 1.4443 43.75 0.6748 65.78
380 0.9143 62.50 0.3663 64.84
390 1.7677 43.75 0.6054 63.92
400 1.1469 56.25 0.5516 62.37
410 1.2198 56.25 0.5143 60.61
420 0.8591 71.88 0.5254 61.53
430 0.8958 68.75 0.4203 63.72
440 0.9456 65.62 0.4419 60.87
450 1.4728 53.12 0.4905 66.15
460 1.7256 40.62 0.7383 63.57
470 0.9486 62.50 0.5255 58.41
480 1.0717 65.62 0.4512 59.23
490 1.0021 68.75 0.5154 63.58
500 0.9392 65.62 0.4205 64.54
510 1.0768 65.62 0.4672 60.82
520 1.0479 65.62 0.4175 60.97
530 1.2078 56.25 0.5419 60.95
540 1.1961 65.62 0.6997 58.84
550 1.3363 53.12 0.5033 61.03
560 0.9217 65.62 0.4153 59.09
570 1.2876 59.38 0.4658 60.64
580 1.5666 46.88 0.6345 57.30
590 0.8814 71.88 0.4690 62.99
600 1.0085 68.75 0.3725 62.40
610 1.2777 56.25 0.4531 60.39
620 1.0178 62.50 0.4734 64.37
630 0.8943 71.88 0.4750 64.34
640 1.0741 65.62 0.6290 65.52
650 1.0841 62.50 0.5365 63.00
660 1.1737 62.50 0.5071 65.90
670 1.0662 59.38 0.4610 60.67
680 1.0814 62.50 0.4535 58.49
690 1.2247 50.00 0.4113 58.34
700 1.5539 43.75 0.5347 55.37
710 0.9743 65.62 0.4037 58.85
720 1.1043 53.12 0.5398 62.94
730 1.0002 65.62 0.5880 62.48
740 1.0706 59.38 0.4369 61.33
750 0.8985 65.62 0.4195 64.39
760 1.0545 65.62 0.5691 64.36
770 0.9290 68.75 0.4709 61.06
780 1.6230 50.00 0.5574 59.63
790 1.3098 56.25 0.4667 60.30
800 1.4038 53.12 0.7432 60.13
810 1.1991 53.12 0.5480 57.84
820 1.1478 62.50 0.5368 60.33
830 1.5227 50.00 0.6734 62.00
840 1.2279 53.12 0.3636 62.50
850 0.9611 62.50 0.4268 58.01
860 0.9425 65.62 0.6554 59.86
870 1.3996 40.62 0.6648 63.64
880 1.3246 53.12 0.4071 60.29
890 1.0585 65.62 0.4831 60.58
900 1.3066 62.50 0.5828 57.41
910 0.9383 68.75 0.5283 59.01
920 0.9670 68.75 0.4834 61.39
930 1.3467 59.38 0.5652 64.58
940 1.3087 53.12 0.5122 63.61
950 1.2571 56.25 0.5483 65.58
960 1.2129 56.25 0.5551 63.33
970 1.2327 56.25 0.5541 60.73
980 1.0169 75.00 0.5078 60.74
990 1.2552 56.25 0.4633 60.28
1000 1.0244 59.38 0.4916 65.99
1010 0.8569 71.88 0.5177 61.75
1020 0.9410 75.00 0.5360 65.06
1030 1.1295 62.50 0.4997 67.46
1040 1.1702 62.50 0.5578 63.79
1050 0.7696 87.50 0.5261 65.27
1060 1.0317 56.25 0.4150 64.47
1070 1.3013 56.25 0.5742 63.66
1080 1.1397 65.62 0.5292 65.49
1090 1.0275 62.50 0.5893 61.12
1100 1.2778 59.38 0.4716 63.66
1110 0.9306 68.75 0.4077 63.70
1120 1.4762 59.38 0.5649 61.29
1130 1.1551 59.38 0.4077 62.03
1140 0.9652 62.50 0.4417 63.28
1150 0.8374 68.75 0.3844 62.01
1160 1.0479 62.50 0.4770 60.54
1170 0.9889 68.75 0.5140 63.74
1180 1.2456 50.00 0.6859 66.67
1190 0.7722 68.75 0.3847 62.18
1200 1.2715 53.12 0.4446 58.14
1210 0.7916 78.12 0.4581 60.28
1220 0.8734 71.88 0.4366 61.96
1230 0.9860 62.50 0.3456 64.08
1240 0.8913 75.00 0.4966 63.46
1250 1.3241 59.38 0.5889 62.79
1260 0.9155 78.12 0.5579 64.17
1270 1.3909 56.25 0.6077 68.96
1280 1.4648 53.12 0.4910 64.30
1290 1.4767 46.88 0.6069 60.90
1300 1.2622 43.75 0.5805 54.91
1310 1.3311 56.25 0.5223 60.37
1320 1.1325 59.38 0.3335 56.99
1330 1.1763 62.50 0.4190 67.59
1340 0.7446 68.75 0.3747 68.54
1350 0.9530 65.62 0.4783 62.71
1360 0.9847 68.75 0.4994 59.92
1370 0.8917 68.75 0.5407 60.36
1380 1.4679 50.00 0.6762 62.13
1390 1.0745 65.62 0.4046 60.36
1400 1.2086 59.38 0.5161 60.93
1410 1.1436 53.12 0.4840 63.22
1420 1.0863 56.25 0.4393 64.65
1430 0.9660 62.50 0.5662 62.29
1440 1.0674 62.50 0.4166 60.31
1450 1.3312 53.12 0.5126 59.74
1460 1.2902 56.25 0.4610 58.95
1470 1.1882 53.12 0.4023 55.02
1480 0.9400 71.88 0.4461 60.40
1490 1.3298 65.62 0.6542 64.59
1500 1.1329 59.38 0.4798 64.92
1510 1.2359 56.25 0.4951 56.29
1520 1.0356 62.50 0.5064 55.91
1530 1.3185 50.00 0.5715 57.09
1540 1.2078 53.12 0.3729 57.75
1550 1.4322 53.12 0.4668 64.29
1560 1.0359 56.25 0.5843 67.21
1570 1.0561 53.12 0.4350 61.26
1580 1.0051 65.62 0.4621 62.08
1590 1.4709 43.75 0.4053 60.94
1600 1.2016 59.38 0.6522 59.76
1610 1.1522 65.62 0.4196 58.87
1620 0.9776 68.75 0.4944 58.21
