batch class_loss class_acc conf_loss conf
0 0.5997 75.00 0.4278 78.26
10 0.4609 78.12 0.2590 80.30
20 0.3902 81.25 0.2736 78.79
30 0.5616 75.00 0.4202 76.62
40 0.6058 75.00 0.4462 81.80
50 0.5147 71.88 0.4748 79.43
60 0.4737 75.00 0.2943 78.25
70 0.4261 78.12 0.3934 77.64
80 0.3650 87.50 0.2838 79.51
90 0.5070 78.12 0.3064 79.04
100 0.7164 68.75 0.5249 82.12
110 0.4411 84.38 0.3292 77.42
120 0.5247 81.25 0.3290 80.32
130 0.7367 68.75 0.5261 79.63
140 0.5648 81.25 0.4169 78.95
150 0.4789 71.88 0.4620 80.18
160 0.4716 84.38 0.2901 79.98
170 0.4955 84.38 0.3867 79.29
180 0.7827 75.00 0.4472 78.50
190 0.3222 90.62 0.3029 79.57
200 0.9468 65.62 0.5275 81.38
210 0.5810 78.12 0.4903 81.88
220 0.5634 81.25 0.4321 80.59
230 0.4705 78.12 0.3851 79.42
240 0.5254 78.12 0.4348 78.22
250 0.4262 87.50 0.3014 80.16
260 0.5163 81.25 0.3754 80.54
270 0.4679 87.50 0.3027 78.56
280 0.3740 81.25 0.2805 81.80
290 0.4259 81.25 0.2923 78.64
300 0.7520 62.50 0.5492 76.92
310 0.3071 84.38 0.2235 82.15
320 0.6702 78.12 0.4479 80.62
330 0.4268 84.38 0.2797 78.80
340 0.3485 93.75 0.3038 79.57
350 0.3969 90.62 0.3567 80.53
360 0.5443 78.12 0.3614 79.17
370 0.6231 81.25 0.3402 79.93
380 0.4805 87.50 0.3725 79.74
390 0.4928 81.25 0.3130 80.84
400 0.2695 87.50 0.2904 81.83
410 0.5434 75.00 0.3692 78.84
420 0.3290 87.50 0.4514 79.24
430 0.3920 84.38 0.3623 76.76
440 0.4355 87.50 0.3504 75.99
450 0.5134 84.38 0.3372 77.88
460 0.6386 78.12 0.3616 78.72
470 0.3652 81.25 0.3784 81.97
480 0.3826 84.38 0.2485 79.75
490 0.5416 81.25 0.3938 78.09
500 0.6498 75.00 0.5518 82.73
510 0.3084 93.75 0.2950 81.05
520 0.6632 71.88 0.4744 78.19
530 0.4877 81.25 0.3389 78.31
540 0.3748 90.62 0.3252 78.49
550 0.4597 78.12 0.3371 83.16
560 0.4823 78.12 0.3684 80.68
570 0.5884 78.12 0.3924 77.34
580 0.4349 78.12 0.3652 78.44
590 0.4214 84.38 0.4404 82.67
600 0.2993 93.75 0.2841 78.07
610 0.4826 78.12 0.3365 81.05
620 0.5726 78.12 0.4413 81.59
630 0.5832 75.00 0.4381 79.31
640 0.8805 65.62 0.6024 80.41
650 0.3184 90.62 0.3493 81.08
660 0.5600 78.12 0.3472 79.09
670 0.4761 84.38 0.3460 81.29
680 0.5429 81.25 0.3573 81.61
690 0.3969 81.25 0.3290 82.00
700 0.5419 71.88 0.4464 77.23
710 0.5516 81.25 0.4311 79.67
720 0.3394 84.38 0.3308 83.54
730 0.4691 81.25 0.3126 79.98
740 0.3807 84.38 0.3193 82.67
750 0.4388 81.25 0.3297 81.64
760 0.5403 75.00 0.4850 78.52
