batch class_loss class_acc conf_loss conf
0 2.3197 9.38 0.6618 46.96
10 2.0217 31.25 0.7435 45.95
20 1.9257 37.50 0.7043 45.61
30 1.6520 62.50 0.7372 45.79
40 1.4166 71.88 0.7829 46.77
50 1.2472 71.88 0.6991 48.80
60 1.4185 56.25 0.6176 50.53
70 1.1236 78.12 0.6727 52.45
80 1.1177 78.12 0.6018 54.37
90 0.8940 87.50 0.5877 56.75
100 1.0051 75.00 0.5343 57.72
110 0.9873 68.75 0.5704 58.55
120 0.9342 78.12 0.5954 60.75
130 0.7356 84.38 0.4788 60.90
140 0.6382 87.50 0.4585 62.38
150 0.6630 84.38 0.4805 63.89
160 0.5541 96.88 0.4399 65.18
170 0.7847 75.00 0.4831 65.13
180 0.5941 90.62 0.4475 66.36
190 0.7785 75.00 0.4907 65.79
200 0.6070 81.25 0.3894 67.30
210 0.8616 71.88 0.4456 66.04
220 0.6643 78.12 0.4397 69.34
230 0.7582 75.00 0.4642 69.55
240 0.5661 84.38 0.3525 69.49
250 0.6968 78.12 0.3604 70.12
260 0.5699 78.12 0.3629 69.91
270 0.6552 84.38 0.4601 68.50
280 0.6433 84.38 0.4501 71.99
290 0.8826 65.62 0.4675 70.84
300 0.6920 81.25 0.3842 69.58
310 0.6080 78.12 0.3873 72.68
320 0.5560 84.38 0.4003 72.62
330 0.4607 90.62 0.3129 73.64
340 0.6531 78.12 0.4219 72.03
350 0.4810 90.62 0.4011 74.16
360 0.8879 65.62 0.6371 72.25
370 0.4661 87.50 0.2995 75.54
380 0.5121 75.00 0.3736 73.11
390 0.6663 75.00 0.4550 71.93
400 0.4710 90.62 0.3328 74.92
410 0.6405 78.12 0.3393 72.42
420 0.4253 87.50 0.3534 75.11
430 0.6152 68.75 0.4077 74.46
440 0.5969 78.12 0.4004 75.36
450 0.5824 84.38 0.3842 76.32
460 0.6103 75.00 0.5203 73.93
470 0.4673 81.25 0.3389 77.39
480 0.3721 87.50 0.3353 75.64
490 0.4338 87.50 0.2925 77.63
500 0.4431 87.50 0.3441 75.71
510 0.6846 71.88 0.5182 76.83
520 0.3474 93.75 0.3906 76.81
530 0.6274 71.88 0.4642 74.68
540 0.5215 81.25 0.3852 76.67
550 0.7581 75.00 0.4886 77.59
560 0.4172 84.38 0.3543 77.39
570 0.7589 71.88 0.4677 76.57
580 0.4558 84.38 0.3453 77.34
590 0.5803 75.00 0.4300 75.74
600 0.3034 84.38 0.3705 79.62
610 0.3572 87.50 0.3508 80.92
620 0.6732 78.12 0.3526 75.18
630 0.3557 93.75 0.3130 77.39
640 0.5144 84.38 0.3281 78.93
650 0.4399 84.38 0.3215 77.37
660 0.6604 68.75 0.6344 75.45
670 0.3898 84.38 0.3638 78.67
680 0.4406 81.25 0.3818 78.78
690 0.5155 78.12 0.2829 76.46
700 0.5694 78.12 0.3304 77.90
710 0.6652 78.12 0.3690 72.97
720 0.5474 84.38 0.3395 76.33
730 0.4602 81.25 0.2941 75.60
740 0.6790 71.88 0.4368 77.31
750 0.3805 87.50 0.3189 80.11
760 0.3867 84.38 0.3752 80.08
