batch class_loss class_acc conf_loss conf
0 0.8469 68.75 0.4609 63.62
10 0.9639 62.50 0.4044 63.04
20 1.0180 68.75 0.5356 62.37
30 1.2641 53.12 0.5460 62.52
40 1.3402 46.88 0.5995 62.02
50 1.0569 56.25 0.3209 58.80
60 1.0387 68.75 0.5578 62.88
70 0.9036 68.75 0.4349 64.98
80 1.1087 59.38 0.5508 65.31
90 1.1502 59.38 0.5325 64.25
100 1.2068 59.38 0.6034 65.47
110 1.0454 62.50 0.5085 58.85
120 1.2872 59.38 0.7164 63.93
130 1.3262 50.00 0.5019 64.25
140 1.0900 53.12 0.4705 63.58
150 0.9883 56.25 0.3493 63.55
160 1.1963 65.62 0.5378 62.57
170 0.9209 62.50 0.3471 67.05
180 0.9957 62.50 0.6681 65.55
190 1.5745 50.00 0.6304 61.29
200 1.2407 62.50 0.6201 54.23
210 1.1226 59.38 0.4773 58.25
220 1.2282 53.12 0.4662 61.78
230 1.0668 62.50 0.4865 62.18
240 1.3380 53.12 0.5094 61.50
250 1.1242 53.12 0.5954 62.41
260 1.2620 59.38 0.6476 62.59
270 0.9121 65.62 0.5527 64.26
280 1.0981 71.88 0.4834 64.27
290 1.2003 56.25 0.5606 61.82
300 1.0866 56.25 0.4574 61.87
310 1.2034 59.38 0.4668 60.69
320 1.3148 53.12 0.5254 59.09
330 1.3825 53.12 0.5767 62.71
340 1.0240 71.88 0.4879 61.90
350 0.8076 75.00 0.5051 65.54
360 1.1622 56.25 0.5360 66.43
370 1.4918 46.88 0.5827 61.37
380 1.1371 62.50 0.3946 61.53
390 1.0929 68.75 0.4386 61.12
400 1.0526 62.50 0.5423 60.95
410 0.9673 65.62 0.5028 65.42
420 0.8877 68.75 0.3656 65.19
430 0.9160 68.75 0.4475 63.19
440 0.9996 62.50 0.3409 60.65
450 0.9329 65.62 0.3931 60.94
460 1.4359 59.38 0.4747 58.73
470 0.8210 78.12 0.4944 60.81
480 1.2045 62.50 0.5322 66.66
490 1.1856 65.62 0.3435 63.37
500 1.0752 62.50 0.4690 59.88
510 0.7928 75.00 0.4966 59.91
520 1.5110 43.75 0.5952 62.09
530 1.2102 56.25 0.4011 60.43
540 1.6205 50.00 0.6714 62.97
550 1.1799 56.25 0.5704 58.95
560 1.1436 62.50 0.4439 58.59
570 1.4022 50.00 0.5300 58.57
580 0.6866 78.12 0.4245 63.11
590 1.5258 37.50 0.5619 58.05
600 1.0065 65.62 0.5934 60.83
610 1.1979 53.12 0.5505 60.33
620 0.9994 59.38 0.4990 63.03
630 1.0220 65.62 0.4811 62.88
640 1.0256 68.75 0.4845 61.20
650 1.0234 71.88 0.5873 62.13
660 1.6169 46.88 0.4920 60.79
670 0.8332 65.62 0.6871 61.34
680 1.2426 50.00 0.5415 58.60
690 1.0678 62.50 0.4771 62.91
700 1.0266 65.62 0.6698 64.15
710 1.1559 65.62 0.4978 60.94
720 1.2191 62.50 0.5335 59.63
730 1.0268 68.75 0.4915 66.11
740 1.6307 40.62 0.5786 63.21
750 1.1165 62.50 0.7142 60.21
760 1.0320 65.62 0.4029 58.70
770 0.7072 71.88 0.4151 64.39
780 1.2604 53.12 0.5688 63.48
790 0.8287 71.88 0.3985 64.25
800 1.3836 56.25 0.6038 61.70
810 1.1662 62.50 0.4401 62.86
820 1.2501 53.12 0.4859 63.26
830 1.0561 65.62 0.4833 59.33
840 1.4173 46.88 0.4982 54.73
850 1.2314 59.38 0.4303 55.19
860 1.0431 62.50 0.5021 55.19
870 0.8635 71.88 0.5200 61.26
880 0.9077 75.00 0.4435 62.07
890 0.9350 65.62 0.5310 63.12
900 1.2756 56.25 0.4521 67.96
910 1.5994 46.88 0.6672 65.49
920 1.3112 56.25 0.5483 57.88
930 0.9129 71.88 0.5723 56.50
940 1.0223 56.25 0.4683 56.32
950 1.2182 53.12 0.4712 61.95
960 1.4996 50.00 0.4707 59.54
970 0.9782 71.88 0.4969 62.71
980 1.1105 71.88 0.4329 62.06
990 1.0276 65.62 0.4656 63.32
1000 0.8730 75.00 0.5273 62.10
1010 0.8858 65.62 0.4630 62.08
1020 1.1418 65.62 0.4128 59.74
1030 1.2331 62.50 0.5438 59.46
1040 1.1786 59.38 0.4866 61.37
1050 1.1592 59.38 0.6142 62.29
1060 1.1224 62.50 0.4058 62.84
1070 1.1496 65.62 0.5095 64.78
1080 1.2831 59.38 0.4749 59.55
1090 1.0384 62.50 0.5629 58.07
1100 1.4686 50.00 0.4893 58.14
1110 1.1157 71.88 0.5785 66.26
1120 0.9562 71.88 0.4040 59.62
1130 1.4059 53.12 0.5588 63.52
1140 1.5296 56.25 0.6807 59.60
1150 1.3823 50.00 0.5746 63.56
1160 1.1000 56.25 0.4729 64.20
1170 1.3773 43.75 0.5636 61.75
1180 0.7602 81.25 0.5180 61.03
1190 0.9064 71.88 0.4474 65.34
1200 1.0440 56.25 0.3985 63.88
1210 1.2001 59.38 0.6307 60.37
1220 1.2065 59.38 0.4368 57.92
1230 1.2069 56.25 0.4562 63.27
1240 1.1256 62.50 0.4822 59.33
1250 1.6722 43.75 0.6362 59.52
1260 0.9933 59.38 0.5768 58.03
1270 0.8278 75.00 0.4441 59.50
1280 1.0515 62.50 0.5306 57.10
1290 0.9724 59.38 0.4077 60.57
1300 1.0523 62.50 0.4800 63.80
1310 0.8206 75.00 0.4511 60.83
1320 1.0380 68.75 0.5088 57.54
1330 1.3031 59.38 0.6007 61.45
1340 0.7742 75.00 0.5319 61.26
1350 1.1087 62.50 0.5815 59.21
1360 0.8543 65.62 0.6406 61.23
1370 1.2505 53.12 0.6542 62.11
1380 1.1421 59.38 0.4427 61.25
1390 1.2621 59.38 0.5236 59.85
1400 1.2745 53.12 0.4246 61.21
1410 1.2690 62.50 0.6863 61.83
1420 1.0494 65.62 0.4601 62.67
1430 0.9244 65.62 0.4277 64.72
1440 0.9365 81.25 0.5305 60.16
1450 1.1586 65.62 0.5526 60.21
1460 1.2753 56.25 0.5882 62.49
1470 1.0499 65.62 0.7478 65.68
1480 0.8642 62.50 0.3453 66.15
1490 1.1386 53.12 0.6332 65.69
1500 0.7488 78.12 0.4536 66.42
1510 0.5451 84.38 0.4758 68.06
1520 1.0820 59.38 0.3921 61.56
1530 0.9879 68.75 0.4853 60.62
1540 1.1886 56.25 0.5195 58.05
1550 0.9424 65.62 0.4516 55.83
1560 1.0712 62.50 0.6011 60.26
1570 1.2145 56.25 0.5016 56.82
1580 1.0034 59.38 0.5295 60.37
1590 0.8992 53.12 0.4559 63.91
1600 1.3915 50.00 0.6213 62.82
1610 0.9414 56.25 0.5161 62.77
1620 1.1710 50.00 0.5174 59.59
1630 0.8831 78.12 0.4957 57.79
1640 1.3039 50.00 0.3892 56.75
1650 0.9623 68.75 0.4408 63.48
1660 1.2613 59.38 0.5333 60.74
1670 0.9508 59.38 0.6250 65.22
1680 1.5379 43.75 0.5394 63.21
1690 0.8846 75.00 0.3689 62.28
1700 1.0668 65.62 0.5469 59.92
1710 1.1085 56.25 0.4324 65.84
1720 1.3686 40.62 0.6404 64.06
1730 1.1290 59.38 0.4699 64.88
1740 1.7375 43.75 0.5059 63.17
1750 1.2157 59.38 0.4696 65.13
1760 1.3016 62.50 0.5713 61.53
1770 1.2501 46.88 0.4805 60.44
1780 0.7884 78.12 0.4035 62.02
1790 1.5229 53.12 0.6189 59.90
1800 1.3837 43.75 0.5626 61.90
1810 1.1203 56.25 0.5474 56.45
1820 1.0752 59.38 0.4444 59.02
1830 0.9668 62.50 0.5633 64.73
1840 0.9101 65.62 0.3878 66.58
1850 1.1447 56.25 0.4244 60.54
1860 1.2236 62.50 0.4899 60.03
1870 1.2141 50.00 0.6188 61.41
