batch class_loss class_acc conf_loss conf
0 1.1919 56.25 0.5403 58.22
10 1.1347 71.88 0.5890 59.41
20 1.7865 46.88 0.8124 62.76
30 1.2658 53.12 0.6185 58.37
40 1.4031 43.75 0.6741 58.17
50 1.3549 56.25 0.4677 56.36
60 1.0038 62.50 0.4103 56.88
70 1.5227 50.00 0.6295 60.56
80 1.4061 50.00 0.4665 59.12
90 1.0493 68.75 0.6241 59.20
100 1.4558 53.12 0.5564 57.12
110 1.2632 53.12 0.4682 57.19
120 0.8567 75.00 0.5179 59.91
130 1.4523 50.00 0.5494 62.03
140 1.2190 50.00 0.6462 61.45
150 1.2569 65.62 0.6182 59.82
160 1.0495 71.88 0.5583 59.11
170 1.1077 65.62 0.4360 60.44
180 1.0166 68.75 0.4837 64.01
190 1.1444 56.25 0.4859 60.90
200 1.3909 59.38 0.4952 59.26
210 1.1305 62.50 0.6295 60.40
220 1.1752 62.50 0.6447 58.26
230 1.3811 50.00 0.5605 63.47
240 1.6821 50.00 0.6597 60.41
250 1.0863 65.62 0.4194 61.43
260 1.0804 59.38 0.5231 61.57
270 1.3651 50.00 0.5437 58.36
280 1.2237 53.12 0.5902 57.76
290 1.0984 65.62 0.5280 56.32
300 1.0746 62.50 0.5454 60.88
310 1.1697 59.38 0.6615 60.54
320 1.0951 71.88 0.5359 60.89
330 1.1221 59.38 0.6726 58.16
340 1.0112 62.50 0.4256 59.68
350 1.1102 59.38 0.5880 62.21
360 1.2974 50.00 0.6182 59.62
370 1.0162 65.62 0.5128 57.72
380 1.1335 59.38 0.5311 59.14
390 1.1899 62.50 0.4589 61.79
400 1.0732 62.50 0.4925 58.26
410 1.2978 56.25 0.4899 58.83
420 1.2071 56.25 0.5619 60.67
430 1.2115 46.88 0.7116 64.23
440 0.8332 75.00 0.3550 64.16
450 1.3961 53.12 0.4702 62.94
460 1.1831 62.50 0.5082 61.18
470 1.3509 53.12 0.6059 59.60
480 1.2630 65.62 0.4977 57.52
490 1.2547 50.00 0.7168 58.48
500 1.0636 68.75 0.3994 57.69
510 0.9616 65.62 0.4847 61.56
520 1.7566 40.62 0.7625 59.67
530 1.4179 53.12 0.7589 57.15
540 1.2004 59.38 0.5185 57.49
550 1.2306 65.62 0.5896 61.18
560 1.3458 53.12 0.5209 60.92
570 1.0829 65.62 0.4179 63.39
580 1.1590 62.50 0.5684 63.87
590 1.3439 56.25 0.4695 61.08
600 1.3276 43.75 0.6249 65.68
610 0.8095 71.88 0.5970 61.34
620 1.4654 53.12 0.5888 57.70
630 1.1476 59.38 0.5024 58.82
640 1.2006 56.25 0.5492 59.57
650 0.9108 78.12 0.4780 60.40
660 1.0857 65.62 0.6621 60.89
670 1.5170 56.25 0.5756 59.85
680 1.3414 56.25 0.6570 59.08
690 1.0550 65.62 0.6056 58.54
700 1.0360 65.62 0.5215 58.40
710 1.3594 56.25 0.6138 58.22
720 1.2911 56.25 0.5739 58.18
730 0.9904 68.75 0.4870 61.45
740 1.1947 50.00 0.4722 60.94
750 1.1810 62.50 0.4189 60.56
760 1.0921 65.62 0.6010 61.52
770 1.2258 62.50 0.5773 60.43
780 0.7844 75.00 0.4789 66.04
790 1.5912 50.00 0.7399 65.13
800 1.3742 53.12 0.5963 60.43
810 1.1458 62.50 0.4144 62.39
820 1.2724 59.38 0.4383 63.60
830 1.0096 59.38 0.4029 61.95
840 1.4230 40.62 0.7371 63.03
850 1.2564 53.12 0.4694 58.06
860 1.2641 56.25 0.5202 60.94
870 1.3532 53.12 0.4705 62.85
880 1.3432 50.00 0.4916 62.29
890 1.1451 62.50 0.4512 61.31
900 0.9803 71.88 0.4543 61.18
910 0.9202 59.38 0.4308 60.57
920 1.0582 56.25 0.4195 59.80
930 1.2607 46.88 0.4805 61.45
940 1.3953 43.75 0.4482 57.28
950 1.3684 56.25 0.6467 57.04
960 1.3124 62.50 0.4940 59.23
970 1.3880 50.00 0.4603 57.45
980 1.0927 62.50 0.4358 60.77
990 0.8868 81.25 0.6037 57.50
1000 0.9194 62.50 0.4011 59.78
1010 0.9892 75.00 0.5680 60.51
1020 1.0279 68.75 0.5252 68.42
1030 0.9627 59.38 0.4928 66.23
1040 0.6965 84.38 0.4502 64.86
1050 1.3933 53.12 0.4158 58.53
1060 1.2774 56.25 0.5341 62.27
1070 1.1845 59.38 0.5450 64.53
1080 1.3035 53.12 0.5539 62.03
1090 1.0221 53.12 0.4985 55.81
1100 1.3365 53.12 0.6108 59.12
1110 1.0701 68.75 0.5332 63.55
1120 0.9845 65.62 0.4159 63.82
1130 1.1373 59.38 0.5782 60.77
1140 1.0524 59.38 0.5451 61.46
1150 1.4136 53.12 0.5452 59.04
1160 1.0598 65.62 0.5947 60.76
1170 1.0653 71.88 0.6257 59.70
1180 1.3342 56.25 0.4155 57.84
1190 0.9390 62.50 0.4116 60.66
1200 0.8861 68.75 0.4451 56.88
1210 1.1089 59.38 0.4452 61.48
1220 1.3984 53.12 0.5824 63.28
1230 1.3044 50.00 0.5844 62.55
1240 1.2121 56.25 0.5765 58.51
1250 1.0190 71.88 0.4821 57.71
1260 1.5538 46.88 0.5739 56.06
1270 1.1736 62.50 0.4365 61.25
1280 1.5582 46.88 0.5476 59.50
1290 1.2325 53.12 0.5163 57.91
1300 1.2372 56.25 0.6296 57.64
1310 1.3418 46.88 0.5113 58.24
1320 1.7496 43.75 0.6326 57.95
1330 1.4461 53.12 0.5989 57.48
1340 1.0760 59.38 0.5268 60.83
1350 0.8860 75.00 0.4467 58.52
1360 0.8576 78.12 0.5210 59.47
1370 1.0058 75.00 0.5591 59.99
1380 1.0141 65.62 0.4385 59.64
1390 1.4394 50.00 0.6576 61.65
1400 1.1224 62.50 0.4469 58.79
1410 1.0569 65.62 0.5823 61.01
1420 1.6533 46.88 0.6599 61.62
1430 0.6969 78.12 0.4526 59.84
1440 0.6530 81.25 0.5286 61.32
1450 1.3681 56.25 0.6751 59.74
1460 1.4265 56.25 0.4852 59.36
1470 1.0872 65.62 0.5394 60.05
1480 1.3003 62.50 0.5487 63.19
1490 1.1200 62.50 0.4584 63.48
1500 1.4280 53.12 0.5858 64.26
1510 1.2392 53.12 0.6285 61.97
