batch class_loss class_acc conf_loss conf
0 2.3460 12.50 0.7049 49.93
10 2.2707 12.50 0.4590 27.30
20 2.3540 12.50 0.3589 16.21
30 2.3757 9.38 0.2938 12.34
40 2.2808 12.50 0.3913 11.12
50 2.2363 15.62 0.4328 12.06
60 2.2742 9.38 0.3271 14.33
70 2.1637 25.00 0.5514 15.63
80 2.1959 18.75 0.4710 16.71
90 2.2093 9.38 0.3499 18.96
100 2.1849 31.25 0.6740 20.39
110 2.0338 34.38 0.6479 24.48
120 2.1420 25.00 0.5607 28.11
130 1.9489 43.75 0.7272 30.11
140 1.9194 25.00 0.5613 32.85
150 2.0242 37.50 0.6831 35.32
160 1.7729 34.38 0.6361 38.94
170 1.8101 31.25 0.6433 39.07
180 1.7592 50.00 0.6825 37.44
190 1.6980 43.75 0.6823 40.50
200 1.6449 46.88 0.6391 44.52
210 1.6846 37.50 0.6737 47.41
220 1.8475 28.12 0.6584 49.92
230 1.4931 46.88 0.5855 47.09
240 1.4635 53.12 0.6987 46.48
250 1.3924 50.00 0.6747 47.00
260 1.5088 53.12 0.6101 49.73
270 1.5934 46.88 0.6530 51.39
280 1.8374 40.62 0.5970 52.45
290 1.4236 46.88 0.5828 50.66
300 1.4280 53.12 0.6594 48.06
310 1.6977 40.62 0.6040 47.46
320 1.4814 46.88 0.5277 47.44
330 1.6899 43.75 0.6181 49.91
340 1.5014 59.38 0.6843 51.26
350 1.4684 43.75 0.5943 51.53
360 1.4107 34.38 0.6168 52.52
370 1.5179 59.38 0.7034 50.61
380 1.6962 40.62 0.6633 51.73
390 1.6298 43.75 0.6083 49.64
400 1.2326 62.50 0.6441 50.59
410 1.2743 53.12 0.6179 51.89
420 1.2269 59.38 0.5250 53.22
430 1.6034 50.00 0.5075 54.15
440 1.1287 59.38 0.6225 55.17
450 1.3629 59.38 0.5001 53.09
460 1.7263 50.00 0.6191 54.37
470 1.0594 68.75 0.4779 54.42
480 1.2551 56.25 0.7108 55.40
490 1.1862 65.62 0.7213 55.27
500 1.3345 56.25 0.4957 53.37
510 1.3818 43.75 0.5400 57.10
520 1.6358 43.75 0.6613 56.22
530 0.9586 71.88 0.5477 54.78
540 1.2311 53.12 0.5265 54.91
550 1.4627 53.12 0.5009 53.39
560 1.3609 53.12 0.6325 51.55
570 1.1442 65.62 0.5679 52.53
580 1.4645 40.62 0.6603 57.33
590 1.3801 46.88 0.4381 54.43
600 1.1495 62.50 0.6533 52.46
610 1.3549 46.88 0.5780 53.49
620 1.5175 43.75 0.6088 54.20
630 1.4462 50.00 0.4985 55.73
640 1.3534 46.88 0.6335 57.84
650 1.5629 43.75 0.5308 54.10
660 1.3020 65.62 0.5370 53.25
670 1.2025 65.62 0.5296 54.84
680 1.2415 65.62 0.6724 58.51
690 1.2817 53.12 0.4867 58.37
700 1.4177 46.88 0.5756 56.57
710 1.5212 46.88 0.6288 57.21
720 1.1370 59.38 0.5824 57.39
730 1.1824 56.25 0.5301 58.52
740 1.6190 46.88 0.7459 56.79
750 1.3050 43.75 0.6051 56.71
760 1.1638 68.75 0.6288 57.78
770 1.2877 56.25 0.5128 56.90
780 1.1358 59.38 0.4731 57.84
790 1.2517 62.50 0.6404 60.13
800 1.5833 53.12 0.6309 58.82
810 1.2089 59.38 0.5831 56.87
820 0.9895 65.62 0.4682 56.04
830 1.2105 65.62 0.4528 54.08
840 1.3451 40.62 0.5925 51.94
850 1.4945 43.75 0.5639 53.59
860 1.6329 43.75 0.7186 56.65
870 1.1522 62.50 0.6944 56.91
880 1.2015 62.50 0.5353 56.88
890 1.1227 56.25 0.4266 60.70
900 1.0584 62.50 0.5421 59.67
910 1.5340 43.75 0.6509 53.87
920 1.2644 56.25 0.6299 51.50
930 1.1288 62.50 0.5311 53.58
940 1.2826 53.12 0.6079 53.74
950 1.8350 37.50 0.6305 58.23
960 1.5758 46.88 0.5325 53.76
970 1.2197 56.25 0.5061 52.55
980 1.2580 53.12 0.4666 53.82
990 1.5127 46.88 0.4122 57.74
1000 1.2971 50.00 0.5306 62.82
1010 1.0873 59.38 0.5894 61.53
1020 1.4410 53.12 0.5185 59.56
1030 0.9538 65.62 0.6061 58.70
