batch class_loss class_acc conf_loss conf
0 0.4431 84.38 0.4298 78.17
10 0.2972 90.62 0.2686 79.71
20 0.4982 75.00 0.4559 78.93
30 0.3889 87.50 0.2762 77.83
40 0.4799 78.12 0.4045 77.78
50 0.7155 75.00 0.4252 75.81
60 0.6889 71.88 0.5062 78.01
70 0.5282 75.00 0.3981 78.17
80 0.7003 75.00 0.4685 77.57
90 0.5042 87.50 0.3651 77.29
100 0.7350 71.88 0.5729 77.06
110 0.6195 68.75 0.5087 78.37
120 0.6984 75.00 0.4119 77.99
130 0.3747 84.38 0.3207 77.54
140 0.5659 75.00 0.4894 78.06
150 0.5554 75.00 0.4484 80.45
160 0.6364 71.88 0.4599 80.04
170 0.4503 75.00 0.4880 79.21
180 0.3876 87.50 0.3800 78.33
190 0.6879 71.88 0.5227 77.17
200 0.5021 78.12 0.4501 77.49
210 0.6175 71.88 0.5076 78.33
220 0.8154 68.75 0.5657 79.13
230 0.9099 71.88 0.5584 76.12
240 0.2745 90.62 0.2613 80.26
250 0.3202 87.50 0.2898 77.56
260 0.4538 84.38 0.3613 76.02
270 0.4157 90.62 0.3504 76.86
280 0.7602 68.75 0.5902 79.34
290 0.5296 81.25 0.4780 76.03
300 0.3691 87.50 0.3780 77.41
310 0.6766 75.00 0.4532 78.99
320 0.4070 84.38 0.3457 76.28
330 0.7721 68.75 0.4961 79.52
340 0.6026 78.12 0.3985 75.84
350 0.6278 68.75 0.4225 78.04
360 0.3378 90.62 0.2984 78.64
370 0.4841 78.12 0.3195 77.99
380 0.4489 84.38 0.3580 76.44
390 0.7048 71.88 0.4013 77.24
400 0.3439 87.50 0.2887 78.94
410 0.6356 75.00 0.4467 79.63
420 0.6617 75.00 0.3603 77.23
430 0.4762 81.25 0.4063 77.14
440 1.0663 50.00 0.6164 75.86
450 0.5514 78.12 0.4114 76.65
460 0.5237 75.00 0.4315 78.76
470 0.6349 75.00 0.3773 76.50
480 0.9543 62.50 0.6023 81.13
490 0.3737 84.38 0.3260 79.52
500 0.5629 78.12 0.3155 78.74
510 0.3595 87.50 0.3422 78.38
520 0.4788 84.38 0.3329 75.76
530 0.6007 68.75 0.4589 77.97
540 0.6131 78.12 0.4171 78.57
550 0.6197 81.25 0.3943 76.60
560 0.6276 75.00 0.4550 76.07
570 0.5616 78.12 0.3714 77.68
580 0.6134 71.88 0.4535 78.64
590 0.5962 75.00 0.4643 78.12
600 0.5775 71.88 0.4852 79.06
610 0.3732 90.62 0.2865 77.20
620 0.6240 75.00 0.3791 78.16
630 0.3865 81.25 0.3039 78.98
640 0.6411 65.62 0.6417 79.47
650 0.4002 87.50 0.2919 80.51
660 0.5663 81.25 0.3133 80.26
670 0.5908 75.00 0.3964 78.98
680 0.4664 84.38 0.3686 77.76
690 0.6659 68.75 0.4254 78.91
700 0.4941 84.38 0.3248 78.74
710 0.7140 71.88 0.4174 77.99
720 0.7180 71.88 0.4033 79.04
730 0.5817 78.12 0.3871 77.69
740 0.5658 71.88 0.4052 78.90
