batch class_loss class_acc conf_loss conf
0 1.2896 56.25 0.5427 59.73
10 0.8339 65.62 0.4097 67.67
20 1.0904 59.38 0.3175 61.63
30 0.9744 65.62 0.3787 64.76
40 1.4089 53.12 0.6368 66.86
50 1.3200 53.12 0.6454 55.42
60 1.1776 62.50 0.4602 57.47
70 1.0761 65.62 0.4044 60.53
80 1.2346 53.12 0.5056 58.63
90 0.8147 75.00 0.4939 57.78
100 1.3029 56.25 0.5369 61.26
110 0.9533 65.62 0.5353 62.99
120 1.7948 28.12 0.5234 57.83
130 1.1093 68.75 0.4448 60.36
140 1.1517 56.25 0.3732 63.16
150 1.0132 65.62 0.4403 62.79
160 0.7150 78.12 0.4464 65.27
170 1.0881 62.50 0.5094 60.33
180 1.0183 75.00 0.6859 63.05
190 1.2049 56.25 0.5017 65.63
200 1.4463 46.88 0.5203 59.86
210 1.0599 68.75 0.5313 59.55
220 1.6949 56.25 0.6713 57.68
230 1.1313 59.38 0.5492 61.15
240 1.3112 56.25 0.6179 60.19
250 1.2334 56.25 0.4770 56.70
260 1.1470 56.25 0.4211 61.09
270 0.9855 68.75 0.4472 63.27
280 1.0211 65.62 0.5415 64.89
290 0.8063 75.00 0.5297 65.35
300 0.8773 78.12 0.5677 62.24
310 0.9654 75.00 0.5911 62.51
320 0.8704 75.00 0.4414 66.09
330 1.0088 65.62 0.4202 63.91
340 1.1652 65.62 0.5607 63.01
350 0.9491 71.88 0.4960 63.72
360 0.7730 71.88 0.4277 66.02
370 1.2896 65.62 0.6773 67.13
380 1.4251 40.62 0.5869 64.08
390 1.4095 53.12 0.4214 61.30
400 1.1440 59.38 0.6679 63.44
410 1.6174 50.00 0.5688 58.64
420 1.2084 56.25 0.5823 60.38
430 0.9339 65.62 0.4047 59.41
440 1.3647 56.25 0.4031 62.89
450 1.1931 65.62 0.6603 65.48
460 1.0451 65.62 0.4399 62.17
470 1.1507 59.38 0.4854 62.61
480 1.2209 65.62 0.4493 61.92
490 0.6971 81.25 0.4469 62.29
500 0.9854 62.50 0.3770 64.48
510 1.0357 65.62 0.4160 61.53
520 0.9371 71.88 0.5783 61.89
530 1.0653 68.75 0.5727 62.96
540 1.2720 53.12 0.4674 59.06
550 0.9181 68.75 0.4267 60.31
560 1.6922 50.00 0.4076 56.40
570 1.0563 62.50 0.4879 58.25
580 1.0171 68.75 0.5635 60.87
590 1.1287 56.25 0.5454 60.01
600 1.2705 53.12 0.6102 65.39
610 1.0196 65.62 0.4990 63.96
620 0.9698 68.75 0.5073 61.29
630 1.0956 68.75 0.4143 65.07
640 1.1753 62.50 0.5334 63.79
650 1.0194 62.50 0.4567 62.95
660 1.2700 62.50 0.6821 63.70
670 1.5047 46.88 0.6268 62.11
680 0.7816 71.88 0.4117 62.82
690 1.3625 53.12 0.4829 61.46
700 1.3486 62.50 0.5578 63.66
710 1.0507 62.50 0.4764 65.28
720 1.0397 71.88 0.5394 62.44
730 0.8588 65.62 0.3068 65.30
740 1.1377 65.62 0.5045 61.80
750 0.9849 62.50 0.6117 63.96
760 0.8391 71.88 0.4617 64.63
770 1.1040 56.25 0.4426 62.26
780 1.5739 62.50 0.6182 64.22
790 0.9159 78.12 0.7878 62.43
800 1.3033 43.75 0.5142 59.73
810 1.4073 62.50 0.6552 63.50
820 0.9187 65.62 0.4223 65.97
830 0.9896 71.88 0.4374 59.53
840 1.0523 68.75 0.5107 63.85
850 0.8774 68.75 0.4882 67.10
860 0.9134 75.00 0.5271 63.49
870 1.0335 62.50 0.5601 63.55
880 1.0119 68.75 0.3719 63.69
890 1.2687 46.88 0.4896 63.71
900 1.5788 40.62 0.6876 64.19
910 1.2266 56.25 0.5430 59.70
920 1.2639 59.38 0.4065 57.74
930 1.2100 53.12 0.5771 59.00
940 0.8249 78.12 0.4034 63.71
950 1.2004 62.50 0.5500 64.63
960 1.2333 53.12 0.4448 62.90
970 0.7404 75.00 0.4742 65.77
980 1.0237 68.75 0.4737 60.81
990 1.1896 65.62 0.4869 62.99
1000 1.1050 59.38 0.4357 62.79
1010 1.1526 59.38 0.4574 62.94
1020 1.1512 59.38 0.5573 63.47
1030 0.8408 65.62 0.5390 63.17
1040 0.8904 68.75 0.4550 62.72
1050 1.3244 53.12 0.5348 56.23
1060 1.0050 68.75 0.5625 58.21
1070 1.1952 62.50 0.4021 60.50
1080 1.0201 56.25 0.5176 63.32
1090 0.9477 65.62 0.3489 61.83
1100 0.9300 68.75 0.3679 61.50
1110 1.0840 59.38 0.4233 59.84
1120 0.9060 68.75 0.4518 61.98
1130 1.1989 53.12 0.6314 62.12
1140 1.2363 56.25 0.6969 60.52
1150 1.1196 56.25 0.6433 63.53
1160 0.9813 65.62 0.4659 61.61
1170 0.9148 71.88 0.4430 63.70
1180 1.4218 46.88 0.6465 63.08
1190 1.2098 53.12 0.4319 62.71
1200 0.8081 65.62 0.4012 65.73
1210 1.0547 62.50 0.5062 62.89
1220 1.0841 65.62 0.6130 67.65
1230 1.3056 53.12 0.6467 59.84
1240 0.8432 71.88 0.4516 62.46
1250 1.3451 56.25 0.4881 63.91
1260 1.1683 59.38 0.4164 64.67
1270 0.8018 68.75 0.3815 63.70
1280 0.8786 68.75 0.3612 64.91
1290 1.1588 59.38 0.4677 65.19
1300 0.9542 68.75 0.4600 62.72
1310 1.1232 59.38 0.4984 66.54
1320 1.1560 56.25 0.5370 62.41
1330 0.8938 62.50 0.4335 65.42
1340 1.0777 56.25 0.5351 64.40
1350 0.7015 71.88 0.4541 65.51
1360 1.3107 62.50 0.5355 65.26
1370 1.3255 56.25 0.3957 60.96
1380 1.0665 62.50 0.4577 60.25
1390 1.0551 65.62 0.2964 64.05
1400 1.3490 56.25 0.6536 64.90
1410 0.9314 68.75 0.5568 63.57
1420 1.2604 62.50 0.6252 64.82
1430 1.1225 68.75 0.5095 63.70
1440 1.0384 68.75 0.4663 66.56
1450 0.9006 78.12 0.5902 59.84
1460 0.9417 62.50 0.3753 61.46
1470 0.9242 68.75 0.3770 61.65
1480 1.3648 59.38 0.7488 66.77
1490 0.9548 56.25 0.4386 66.77
1500 1.1007 59.38 0.4253 59.05
1510 1.1361 62.50 0.6366 63.73
1520 1.0092 59.38 0.4188 62.84
1530 1.3036 56.25 0.4118 59.77
1540 1.3522 56.25 0.5589 61.76
1550 1.0000 56.25 0.4874 65.42
1560 1.0612 62.50 0.4061 60.28
1570 1.0725 65.62 0.5474 64.23
1580 1.0634 56.25 0.4581 62.27
1590 1.2324 53.12 0.4755 58.36
1600 0.8399 65.62 0.4578 63.62
1610 1.6050 43.75 0.5352 60.62
1620 1.1286 65.62 0.5508 64.50
1630 1.1642 65.62 0.5194 63.86
1640 1.2546 53.12 0.5564 61.32
1650 1.3754 50.00 0.4882 63.73
1660 1.0218 56.25 0.4286 63.53
1670 1.3130 56.25 0.6148 60.07
1680 1.5385 50.00 0.5661 60.90
1690 1.0606 65.62 0.5054 62.33
1700 1.0247 68.75 0.4382 62.04
1710 1.3655 53.12 0.3895 62.25
1720 0.9497 68.75 0.4592 64.62
1730 0.9437 68.75 0.5213 59.91
1740 1.0055 56.25 0.4727 61.75
1750 1.4005 53.12 0.4693 62.07
1760 1.2093 59.38 0.4577 62.68
1770 1.3457 40.62 0.5161 58.83
1780 1.0016 65.62 0.4222 57.43
1790 0.9430 65.62 0.4049 57.10
1800 1.4119 46.88 0.6036 58.03
1810 1.0528 59.38 0.5768 65.35
1820 1.1421 56.25 0.5029 64.29
1830 1.1602 56.25 0.4046 57.86
1840 0.6595 75.00 0.4961 62.65
1850 0.8354 75.00 0.5546 66.78
1860 0.9208 62.50 0.4129 68.38
1870 1.0343 62.50 0.4631 62.42
