batch class_loss class_acc conf_loss conf
0 0.7487 78.12 0.4607 55.80
10 0.9478 65.62 0.5149 60.17
20 1.0060 62.50 0.5124 65.78
30 1.1484 59.38 0.5691 66.29
40 1.1223 62.50 0.5133 62.55
50 1.3863 68.75 0.5254 61.44
60 1.5442 43.75 0.5036 59.26
70 1.4062 53.12 0.6526 59.53
80 1.1376 56.25 0.4807 57.36
90 1.4188 46.88 0.6100 60.99
100 0.8893 75.00 0.4784 59.66
110 0.8160 78.12 0.5087 61.74
120 1.2190 50.00 0.5300 61.89
130 1.1850 56.25 0.4560 64.54
140 0.9234 75.00 0.5948 63.29
150 0.8554 75.00 0.5220 62.07
160 1.3523 56.25 0.4607 57.77
170 0.9731 62.50 0.3807 59.92
180 0.9001 71.88 0.6726 59.48
190 0.9475 71.88 0.5901 60.98
200 1.1044 65.62 0.5737 61.88
210 1.1566 46.88 0.6992 59.62
220 0.9416 59.38 0.4942 60.28
230 1.2154 53.12 0.4660 59.07
240 1.0936 56.25 0.4847 62.62
250 0.9348 65.62 0.4516 62.38
260 0.8394 71.88 0.3928 64.93
270 1.4066 50.00 0.6239 65.86
280 1.0636 65.62 0.4339 62.60
290 0.9859 71.88 0.4159 60.20
300 0.7115 81.25 0.3745 65.98
310 0.9779 62.50 0.3914 66.74
320 0.9722 62.50 0.4967 64.52
330 0.9959 68.75 0.4376 61.68
340 0.9058 62.50 0.4573 63.48
350 1.1267 65.62 0.5421 62.08
360 1.4900 43.75 0.6651 59.36
370 0.9721 68.75 0.5099 60.94
380 1.2206 65.62 0.6760 60.21
390 1.2003 62.50 0.5838 60.34
400 1.3324 46.88 0.5027 59.92
410 1.1673 56.25 0.4407 61.22
420 0.8768 71.88 0.5064 60.81
430 0.9309 65.62 0.4696 62.17
440 1.0547 56.25 0.5607 60.94
450 1.4555 46.88 0.6067 62.73
460 0.8672 71.88 0.4739 60.74
470 1.3147 56.25 0.4247 58.41
480 1.4391 53.12 0.4565 58.86
490 0.9318 68.75 0.5431 62.11
500 0.9653 62.50 0.4503 61.79
510 1.1814 56.25 0.4743 62.15
520 1.2461 53.12 0.6019 63.32
530 1.2332 62.50 0.4655 62.57
540 0.9575 59.38 0.4318 61.45
550 1.1634 59.38 0.5941 60.98
560 1.0682 59.38 0.4618 57.81
570 0.9905 71.88 0.6114 63.22
580 1.1549 68.75 0.5841 66.09
590 0.9530 65.62 0.5089 63.56
600 1.4311 46.88 0.4068 61.64
610 0.8068 75.00 0.4966 60.70
620 0.9800 65.62 0.4615 62.98
630 1.1918 53.12 0.5253 60.54
640 1.3460 59.38 0.6025 57.49
650 1.1869 59.38 0.4735 57.62
660 0.9920 68.75 0.5046 59.02
670 0.7900 71.88 0.3492 62.39
680 1.2002 56.25 0.5774 63.89
690 1.1354 65.62 0.4763 63.64
700 1.3193 59.38 0.5067 61.44
710 1.0965 56.25 0.5222 60.78
720 0.9408 68.75 0.4899 63.45
730 1.0236 68.75 0.3379 66.80
740 0.9641 65.62 0.4259 62.60
750 0.7640 75.00 0.4552 62.36
760 1.2354 56.25 0.4671 57.85
770 0.8202 65.62 0.4124 59.37
780 1.2407 53.12 0.6023 61.74
790 1.0919 65.62 0.3906 62.75
800 1.0948 62.50 0.4620 60.86
810 1.6310 34.38 0.6509 63.80
820 1.1368 56.25 0.5120 62.28
830 1.4319 56.25 0.4859 61.65
840 1.2778 50.00 0.4567 58.21
850 1.0327 50.00 0.5068 56.59
860 1.3159 43.75 0.6311 56.82
870 0.9509 68.75 0.4398 59.04
880 0.9504 62.50 0.6159 61.87
890 1.0514 68.75 0.5411 61.27
900 0.9695 65.62 0.4857 63.26
910 1.4325 50.00 0.5718 63.57
920 1.2519 56.25 0.5937 63.94
930 1.5045 46.88 0.7443 59.34
940 1.1733 50.00 0.5678 62.69
950 0.9051 59.38 0.4450 64.43
960 0.9922 71.88 0.4575 62.16
970 1.6541 43.75 0.5819 64.24
980 0.8457 71.88 0.4162 61.69
990 0.9061 78.12 0.5344 60.29
1000 1.3935 53.12 0.5734 64.89
1010 1.5018 46.88 0.6249 63.45
1020 0.7775 71.88 0.4589 60.98
1030 1.4394 43.75 0.4934 60.99
1040 0.8480 65.62 0.4562 65.58
1050 0.7435 75.00 0.3264 67.28
1060 1.2167 59.38 0.4113 69.65
1070 1.2518 50.00 0.5342 66.11
1080 1.0124 71.88 0.3752 65.85
1090 1.2175 56.25 0.6317 59.38
1100 1.1923 53.12 0.5142 62.80
1110 1.1230 65.62 0.6207 60.02
1120 1.3488 50.00 0.4890 55.03
1130 1.2408 56.25 0.5132 55.46
1140 0.7397 84.38 0.5083 60.16
1150 1.2000 59.38 0.5381 60.30
1160 1.3029 53.12 0.5019 60.01
1170 1.4149 53.12 0.5919 60.42
1180 1.0622 62.50 0.4353 58.89
1190 0.9004 65.62 0.3709 62.05
1200 1.2540 59.38 0.5462 60.63
1210 1.1420 59.38 0.7384 62.24
1220 1.0720 59.38 0.5250 64.83
1230 0.9487 62.50 0.3783 61.87
1240 1.1405 62.50 0.4226 62.29
1250 1.3527 53.12 0.4717 61.71
1260 1.6826 50.00 0.7065 62.96
1270 0.9980 65.62 0.4593 60.18
1280 1.1310 62.50 0.3257 64.66
1290 1.1261 68.75 0.5276 63.53
1300 1.0894 56.25 0.4075 62.92
1310 0.9036 75.00 0.4825 58.40
1320 0.9801 62.50 0.3877 64.09
1330 0.8670 68.75 0.5326 66.44
1340 0.9636 71.88 0.4657 63.72
1350 1.2085 56.25 0.5547 60.75
1360 1.1806 59.38 0.5320 58.41
1370 1.3438 56.25 0.4981 64.45
1380 1.1185 59.38 0.4648 62.85
1390 1.0569 62.50 0.5175 60.62
1400 1.3484 53.12 0.4691 57.22
1410 1.0469 62.50 0.3183 58.04
1420 1.4116 50.00 0.5658 60.62
1430 0.8992 75.00 0.4996 58.19
1440 1.2447 68.75 0.5901 58.17
1450 0.7706 78.12 0.3585 64.03
1460 1.2189 59.38 0.6400 65.83
1470 0.8593 71.88 0.3853 64.89
1480 1.2048 56.25 0.3852 57.79
1490 1.1733 59.38 0.6186 63.88
1500 0.9061 68.75 0.4917 58.15
1510 1.1511 59.38 0.5264 59.75
1520 1.0768 62.50 0.4623 63.23
1530 0.9987 68.75 0.4564 59.10
1540 0.9773 65.62 0.4431 63.29
1550 1.2112 62.50 0.4968 66.03
1560 1.4421 43.75 0.5946 61.66
1570 1.1996 56.25 0.4795 62.56
1580 1.5335 50.00 0.5730 62.44
1590 1.1675 62.50 0.5034 64.80
1600 1.2228 62.50 0.4729 63.42
1610 0.9572 68.75 0.4367 63.11
1620 1.1126 56.25 0.4967 62.04
1630 1.1554 56.25 0.5080 61.24
1640 1.0503 65.62 0.5604 60.33
1650 1.0828 71.88 0.4885 57.58
1660 0.8526 78.12 0.5426 58.63
1670 1.3764 56.25 0.4789 61.02
1680 1.2664 56.25 0.5536 61.77
1690 0.8967 71.88 0.3315 61.10
1700 1.3241 56.25 0.5431 61.78
1710 1.0377 68.75 0.4666 59.01
1720 1.1843 59.38 0.4397 60.49
1730 0.9636 65.62 0.3753 60.90
1740 0.7604 71.88 0.5414 66.92
1750 0.9256 68.75 0.3459 64.68
1760 0.9360 62.50 0.5452 64.48
1770 1.3385 59.38 0.6195 66.54
1780 1.2009 65.62 0.6084 64.19
1790 1.4629 53.12 0.5245 64.71
1800 1.1029 59.38 0.4325 67.14
1810 1.2094 59.38 0.4466 64.24
1820 0.8031 71.88 0.5060 63.08
1830 1.3925 53.12 0.5597 61.64
1840 1.1244 59.38 0.4639 60.93
1850 1.1770 53.12 0.5957 61.62
1860 1.3809 53.12 0.6281 61.71
1870 1.1034 62.50 0.4553 61.17
