batch class_loss class_acc conf_loss conf
0 1.1012 62.50 0.5648 65.09
10 0.9364 65.62 0.3996 64.18
20 1.2905 59.38 0.5015 62.50
30 1.3630 56.25 0.4544 57.88
40 0.7735 75.00 0.4947 60.57
50 1.1681 65.62 0.6167 59.08
60 1.8306 37.50 0.7766 62.39
70 1.3721 50.00 0.5729 65.55
80 1.0174 62.50 0.5190 58.74
90 1.0862 56.25 0.5718 61.84
100 1.3319 50.00 0.5816 62.35
110 1.0956 59.38 0.4548 61.63
120 1.3362 56.25 0.5217 64.02
130 0.7458 81.25 0.5039 65.74
140 1.0581 59.38 0.5935 62.28
150 1.1640 56.25 0.4628 56.21
160 0.9898 68.75 0.4372 61.75
170 1.4555 62.50 0.4267 61.74
180 1.1105 59.38 0.4089 60.79
190 1.3640 53.12 0.7134 66.02
200 1.0233 68.75 0.4924 66.76
210 0.9145 68.75 0.4833 63.45
220 1.2697 56.25 0.5420 65.84
230 1.0754 62.50 0.4827 61.71
240 0.8707 65.62 0.3728 59.14
250 1.2314 53.12 0.5041 59.06
260 1.1893 59.38 0.5886 61.55
270 1.1839 56.25 0.5726 61.23
280 1.2661 65.62 0.4228 61.37
290 0.8059 78.12 0.5286 67.09
300 1.0166 65.62 0.4895 61.87
310 1.2371 53.12 0.4162 61.77
320 1.2194 59.38 0.4508 62.56
330 1.3805 50.00 0.4662 66.70
340 1.1375 65.62 0.5083 63.75
350 0.7891 68.75 0.3662 64.13
360 1.1692 56.25 0.4598 60.02
370 0.9113 65.62 0.4754 59.42
380 1.4747 46.88 0.5118 58.76
390 1.2461 62.50 0.5891 65.28
400 1.2029 59.38 0.5795 61.08
410 1.0794 65.62 0.5167 64.03
420 0.7982 75.00 0.3817 64.59
430 1.2541 62.50 0.4869 59.67
440 1.3761 53.12 0.4582 60.13
450 0.8925 68.75 0.3995 61.20
460 1.0650 65.62 0.4746 60.33
470 1.2651 59.38 0.4321 56.68
480 1.0588 65.62 0.4635 59.04
490 1.2726 59.38 0.4775 60.70
500 1.2089 53.12 0.5147 61.91
510 0.6337 78.12 0.2942 69.19
520 0.9103 78.12 0.4772 60.80
530 1.0821 71.88 0.6411 59.98
540 1.2849 56.25 0.4223 61.28
550 1.3685 53.12 0.5749 60.42
560 1.0944 62.50 0.4786 60.93
570 0.8811 75.00 0.3884 63.61
580 1.3144 59.38 0.5441 68.05
590 0.9778 65.62 0.4063 64.07
600 0.9873 59.38 0.3236 64.61
610 1.0527 59.38 0.6457 64.64
620 1.3191 53.12 0.5581 66.86
630 1.0487 65.62 0.4259 61.21
640 1.2584 53.12 0.4610 59.21
650 0.8506 75.00 0.5073 64.42
660 0.9777 68.75 0.5457 63.04
670 1.1988 65.62 0.5348 64.85
680 1.0611 59.38 0.4312 64.38
690 1.0356 68.75 0.5139 63.62
700 1.2881 50.00 0.4366 61.55
710 1.3055 62.50 0.4733 60.61
720 0.8315 65.62 0.3610 62.69
730 1.0827 59.38 0.4551 59.47
740 1.1872 53.12 0.4445 64.88
750 1.0019 59.38 0.5636 63.46
760 1.0578 65.62 0.3107 60.89
770 0.9808 65.62 0.5345 66.03
780 1.1970 59.38 0.5615 61.16
790 1.0064 68.75 0.5885 66.23
800 0.9800 75.00 0.4490 62.97
810 1.2082 71.88 0.6393 59.23
820 1.1527 59.38 0.5141 65.47
830 1.1758 62.50 0.5714 70.25
840 1.4084 56.25 0.5795 66.87
850 1.4041 53.12 0.5833 65.67
860 1.1399 59.38 0.5354 62.95
870 1.1112 62.50 0.3820 65.53
880 1.2169 65.62 0.5114 60.24
890 0.9949 62.50 0.4356 62.45
900 0.9254 71.88 0.4416 60.93
910 0.9643 62.50 0.4441 64.34
920 0.8827 75.00 0.3648 65.74
930 1.0986 65.62 0.4010 63.24
940 0.9387 68.75 0.4078 66.05
950 0.9967 71.88 0.5216 64.76
960 0.9728 65.62 0.4745 60.42
970 1.1958 62.50 0.5802 65.71
980 0.9394 68.75 0.4709 62.77
990 1.0535 56.25 0.3699 63.25
1000 0.9383 71.88 0.4874 63.29
1010 1.1063 71.88 0.4499 62.73
1020 0.9510 59.38 0.3945 60.84
1030 1.0268 62.50 0.4342 62.07
1040 1.0687 59.38 0.4534 61.81
1050 1.1536 53.12 0.4266 61.77
1060 0.9846 59.38 0.5675 59.92
1070 0.9405 75.00 0.5402 58.30
1080 1.4579 53.12 0.5409 60.01
1090 0.9676 62.50 0.4734 60.11
1100 1.4822 40.62 0.6318 65.10
1110 1.2829 56.25 0.4985 62.44
1120 0.9350 65.62 0.3415 60.93
1130 1.2683 53.12 0.3557 61.73
1140 1.1123 65.62 0.5095 62.63
1150 1.3761 53.12 0.5533 62.70
1160 1.3089 50.00 0.4990 61.59
1170 0.9986 68.75 0.5849 59.00
1180 1.3808 50.00 0.5318 58.43
1190 0.8521 71.88 0.4899 64.05
1200 1.0408 68.75 0.5323 62.38
1210 1.1513 46.88 0.5749 62.21
1220 1.0672 65.62 0.5385 63.78
1230 1.4749 50.00 0.6430 64.12
1240 1.2324 56.25 0.4714 61.67
1250 1.1094 68.75 0.6733 59.82
1260 1.0155 71.88 0.5134 61.90
1270 1.0209 56.25 0.6254 60.46
1280 1.0182 68.75 0.5388 61.64
1290 0.8643 68.75 0.4577 66.81
1300 1.0284 65.62 0.3509 62.51
1310 1.0308 62.50 0.3791 64.60
1320 1.1225 59.38 0.5102 63.81
1330 1.1487 56.25 0.4915 60.93
1340 1.2826 65.62 0.5110 66.10
1350 0.8812 71.88 0.3914 59.83
1360 1.0133 65.62 0.4149 63.83
1370 1.1841 59.38 0.4690 66.30
1380 1.3308 59.38 0.5048 64.40
1390 1.1634 59.38 0.5198 61.46
1400 0.9895 65.62 0.4372 59.70
1410 1.2912 56.25 0.5010 60.20
1420 1.2041 59.38 0.5161 63.13
1430 0.7293 75.00 0.3250 68.71
1440 1.0160 59.38 0.4864 65.26
1450 1.1177 62.50 0.4850 61.65
1460 1.0645 68.75 0.5110 60.52
1470 0.9246 68.75 0.4960 62.21
1480 1.0711 62.50 0.4613 64.08
1490 1.4396 46.88 0.5280 61.42
1500 1.6193 46.88 0.4682 58.10
1510 1.3077 46.88 0.5495 60.92
