batch class_loss class_acc conf_loss conf
0 1.0225 68.75 0.4847 62.03
10 1.0107 65.62 0.4954 60.65
20 1.1881 59.38 0.4700 60.80
30 1.0833 62.50 0.5036 61.22
40 1.0393 59.38 0.4973 61.84
50 1.0643 71.88 0.5633 64.50
60 1.4429 50.00 0.6552 61.95
70 1.1579 56.25 0.4568 60.20
80 1.4572 50.00 0.5342 57.83
90 1.0713 65.62 0.5228 55.90
100 1.1355 59.38 0.5938 61.90
110 1.4773 50.00 0.6157 65.39
120 1.2662 53.12 0.4572 61.13
130 0.9181 71.88 0.3920 63.37
140 1.0365 62.50 0.5041 57.59
150 1.0728 65.62 0.5528 56.86
160 1.1561 62.50 0.5802 57.26
170 1.0564 65.62 0.5707 62.31
180 1.0072 62.50 0.5337 60.26
190 1.5332 46.88 0.4804 58.50
200 0.9562 75.00 0.5741 61.18
210 1.0625 59.38 0.5552 61.98
220 0.8922 75.00 0.4912 59.15
230 1.4331 46.88 0.5563 60.45
240 1.3208 50.00 0.7081 63.19
250 0.9969 68.75 0.5340 60.08
260 0.9954 62.50 0.4869 59.70
270 1.4176 56.25 0.5113 64.04
280 1.3329 50.00 0.5497 59.17
290 1.1380 71.88 0.5424 57.83
300 0.8400 78.12 0.5257 56.92
310 1.3378 50.00 0.4472 58.17
320 0.9334 68.75 0.4351 59.29
330 1.2406 59.38 0.4952 58.36
340 1.1045 59.38 0.4369 57.48
350 0.9554 68.75 0.4890 59.24
360 0.8519 68.75 0.5224 62.83
370 1.5085 46.88 0.5087 63.46
380 1.1884 71.88 0.5240 62.93
390 1.2814 62.50 0.5736 64.80
400 1.2784 59.38 0.4750 57.86
410 0.9965 62.50 0.5778 59.98
420 1.3124 50.00 0.5950 59.44
430 1.0679 65.62 0.5718 58.49
440 1.2534 59.38 0.4954 56.07
450 1.0674 62.50 0.4688 59.27
460 1.3193 56.25 0.6295 58.31
470 1.1915 59.38 0.5431 59.26
480 1.3853 50.00 0.7084 64.96
490 1.3510 53.12 0.4500 61.68
500 1.1488 59.38 0.5613 61.18
510 1.0678 65.62 0.5722 61.87
520 1.2547 59.38 0.5784 61.27
