batch class_loss class_acc conf_loss conf
0 0.3768 81.25 0.3197 81.23
10 0.4743 81.25 0.4535 76.55
20 0.4529 78.12 0.4638 79.33
30 0.5817 75.00 0.4141 78.75
40 0.3804 87.50 0.3358 79.14
50 0.2735 93.75 0.2945 79.95
60 0.4295 87.50 0.3577 77.17
70 0.5608 78.12 0.3092 78.55
80 0.6662 65.62 0.4155 76.67
90 0.6163 71.88 0.5265 79.17
100 0.7257 75.00 0.4702 79.09
110 0.5227 78.12 0.3336 78.99
120 0.3546 81.25 0.3582 79.56
130 0.4666 84.38 0.3708 76.14
140 0.3791 81.25 0.3306 78.21
150 0.3761 87.50 0.3307 78.32
160 0.4309 81.25 0.2995 78.57
170 0.5131 78.12 0.3962 79.46
180 0.5765 78.12 0.4571 79.77
190 0.6656 75.00 0.3541 78.91
200 0.2536 93.75 0.2318 79.70
210 0.5046 81.25 0.3931 76.51
220 0.5677 71.88 0.6076 80.80
230 0.5699 68.75 0.3443 79.09
240 0.5207 75.00 0.3869 79.94
250 0.3460 90.62 0.3623 80.91
260 0.4829 78.12 0.3721 77.94
270 0.5236 75.00 0.4085 79.77
280 0.4479 84.38 0.2468 80.68
290 0.5827 78.12 0.2945 78.34
300 0.2418 96.88 0.2411 80.98
310 0.4407 84.38 0.3514 82.51
320 0.3882 84.38 0.3007 78.37
330 0.3946 81.25 0.3735 81.83
340 0.3920 78.12 0.4030 77.48
350 0.6124 71.88 0.4475 77.41
360 0.6971 68.75 0.4800 78.27
370 0.4660 84.38 0.3578 79.55
380 0.5984 81.25 0.4890 76.54
390 0.4376 78.12 0.4463 78.55
400 0.3905 81.25 0.2928 76.86
410 0.4830 84.38 0.4822 78.32
420 0.6143 71.88 0.3430 79.66
430 0.7744 62.50 0.5001 73.42
440 0.6123 75.00 0.3985 77.30
450 0.6421 71.88 0.4367 80.62
460 0.5569 75.00 0.4084 80.93
470 0.5524 81.25 0.3320 77.80
480 0.6019 75.00 0.4209 77.16
490 0.3495 90.62 0.3553 77.24
500 0.7143 65.62 0.5741 80.72
510 0.6039 78.12 0.4095 80.42
520 0.3519 81.25 0.3119 81.70
530 0.5151 81.25 0.3652 77.63
540 0.5905 75.00 0.5646 77.27
550 0.4756 75.00 0.3485 78.11
560 0.3682 81.25 0.3479 79.00
570 0.4513 87.50 0.2896 80.43
580 0.7203 68.75 0.5049 77.57
590 0.2991 96.88 0.2594 80.73
600 0.4888 81.25 0.3423 78.33
610 0.4231 81.25 0.3692 80.26
620 0.7563 68.75 0.4101 79.23
630 0.5984 71.88 0.4909 80.96
640 0.4332 84.38 0.2421 79.14
650 0.7214 65.62 0.4973 77.29
660 0.4290 90.62 0.3076 80.91
670 0.5195 81.25 0.4030 79.49
680 0.5678 75.00 0.4265 75.88
690 0.4753 75.00 0.3725 78.42
700 0.5954 75.00 0.3821 75.82
710 0.7602 75.00 0.5340 79.72
720 0.5275 78.12 0.3875 78.93
730 0.4055 81.25 0.3526 78.31
740 0.5441 81.25 0.3881 79.96
750 0.7260 65.62 0.4861 76.86
760 0.4941 84.38 0.3555 77.75
