batch class_loss class_acc conf_loss conf
0 0.4290 81.25 0.3571 78.92
10 0.4526 84.38 0.3698 78.52
20 0.6638 71.88 0.5686 75.60
30 0.5669 78.12 0.4174 79.84
40 0.5624 75.00 0.3194 75.32
50 0.5769 75.00 0.3692 77.12
60 0.5125 78.12 0.3443 80.52
70 0.5294 78.12 0.3474 80.25
80 0.8121 75.00 0.5503 82.63
90 0.4292 87.50 0.2723 80.96
100 0.6539 68.75 0.6186 79.14
110 0.4905 84.38 0.3472 78.74
120 0.5209 87.50 0.4036 76.60
130 0.4530 81.25 0.3132 83.30
140 0.6631 71.88 0.4385 75.95
150 0.4479 90.62 0.2898 79.42
160 0.4338 87.50 0.2978 77.43
170 0.3991 81.25 0.3200 80.87
180 0.6057 68.75 0.4169 80.25
190 0.3483 87.50 0.3171 80.50
200 0.7388 68.75 0.4537 77.12
210 0.5254 78.12 0.3342 77.45
220 0.7256 75.00 0.4202 77.52
230 0.4356 81.25 0.3108 77.25
240 0.9095 62.50 0.5146 76.77
250 0.5201 78.12 0.3647 80.15
260 0.3771 90.62 0.3241 76.02
270 0.5894 75.00 0.3085 80.14
280 0.3346 84.38 0.3456 79.11
290 0.5547 78.12 0.4064 76.30
300 0.8202 65.62 0.5376 80.72
310 0.4481 81.25 0.3180 78.55
320 0.5909 81.25 0.3318 77.96
330 0.6053 68.75 0.4156 79.78
340 0.5794 78.12 0.2901 78.57
350 0.3749 87.50 0.2914 80.95
360 0.4585 81.25 0.2909 79.69
370 0.3373 87.50 0.2955 79.00
380 0.3384 90.62 0.3454 76.32
390 0.5361 75.00 0.4450 79.38
400 0.5785 78.12 0.4124 77.88
410 0.4700 81.25 0.3956 80.66
420 0.4122 87.50 0.2939 77.22
430 0.4309 81.25 0.3350 80.39
440 0.6297 71.88 0.4348 75.65
450 0.6131 71.88 0.4813 80.60
460 0.5702 78.12 0.4439 78.49
470 0.2652 90.62 0.2294 79.80
480 0.6301 75.00 0.3727 75.27
490 0.5146 78.12 0.3782 77.89
500 0.6953 71.88 0.4493 78.68
510 0.5760 75.00 0.3934 80.53
520 0.5523 71.88 0.3902 78.27
530 0.5228 71.88 0.4273 79.71
540 0.5669 75.00 0.3369 76.14
550 0.4616 81.25 0.3256 77.39
560 0.7845 75.00 0.3860 79.77
570 0.3705 90.62 0.3228 78.61
580 0.4216 84.38 0.2679 79.52
590 0.4730 78.12 0.4274 81.11
600 0.8290 75.00 0.4671 80.05
610 0.4964 75.00 0.3803 81.81
620 0.3870 87.50 0.2596 80.19
630 0.4622 84.38 0.3561 79.44
640 0.4557 78.12 0.3344 80.41
650 0.6922 62.50 0.5230 80.22
660 0.6851 62.50 0.5050 80.91
670 0.7458 75.00 0.4967 80.09
680 0.4708 78.12 0.4480 80.18
690 0.5678 78.12 0.3837 79.43
700 0.3797 87.50 0.3046 79.45
710 0.4333 78.12 0.3291 80.82
720 0.5357 75.00 0.3917 73.22
730 0.4648 78.12 0.3472 80.77
740 0.5380 81.25 0.4706 79.00
750 0.4925 78.12 0.3408 79.52
760 0.6140 65.62 0.4568 79.81
770 0.4710 78.12 0.3909 77.85
