batch class_loss class_acc conf_loss conf
0 2.5081 0.00 0.6349 46.46
10 2.3316 9.38 0.6032 43.89
20 1.9870 34.38 0.6912 41.10
30 1.8375 34.38 0.7911 40.76
40 1.6906 56.25 0.7945 41.02
50 1.5266 68.75 0.8087 43.19
60 1.2758 81.25 0.7686 45.63
70 1.3786 71.88 0.7176 48.41
80 1.1240 84.38 0.6698 51.18
90 1.0661 81.25 0.6236 53.18
100 1.0629 75.00 0.6098 55.04
110 1.1129 71.88 0.5826 56.55
120 0.9638 81.25 0.5489 57.87
130 0.8804 87.50 0.5127 60.59
140 0.9529 71.88 0.5193 61.32
150 0.9821 71.88 0.5282 62.97
160 0.9634 78.12 0.4733 63.25
170 0.7565 84.38 0.5030 63.12
180 0.8041 75.00 0.4376 64.50
190 0.7255 84.38 0.4358 65.65
200 1.0292 75.00 0.4901 67.84
210 0.7796 75.00 0.5267 69.03
220 0.7447 78.12 0.3977 68.82
230 0.8113 75.00 0.5264 69.41
240 0.6699 81.25 0.4697 68.92
250 0.7066 84.38 0.4579 69.88
260 0.6939 81.25 0.4066 69.39
270 0.6901 78.12 0.4350 71.96
280 0.7630 78.12 0.5305 67.30
290 0.7463 75.00 0.5192 70.91
300 0.5011 84.38 0.3663 70.59
310 0.7716 71.88 0.4370 72.73
320 0.7959 59.38 0.4532 71.86
330 0.4166 93.75 0.3467 73.07
340 0.6481 84.38 0.3685 72.36
350 0.6371 75.00 0.4453 72.26
360 0.6413 78.12 0.3960 71.76
370 0.6702 81.25 0.4040 75.20
380 0.9908 68.75 0.5310 74.48
390 0.4844 87.50 0.3977 74.38
400 0.6043 78.12 0.4177 73.55
410 0.6574 75.00 0.4551 75.12
420 0.7877 65.62 0.4471 73.86
430 0.7626 71.88 0.4498 71.21
440 0.6337 78.12 0.4135 75.56
450 0.4207 90.62 0.3444 75.16
460 0.4085 84.38 0.3073 79.31
470 0.5785 75.00 0.3827 75.53
480 0.5533 75.00 0.3634 74.36
490 0.5720 78.12 0.5697 77.39
500 0.5815 78.12 0.3947 76.27
510 0.4934 84.38 0.3414 75.91
520 0.6013 78.12 0.3661 74.51
530 0.4354 84.38 0.3714 77.03
540 0.9056 62.50 0.4531 73.60
550 0.5329 84.38 0.3609 73.12
560 0.7913 65.62 0.4362 75.91
570 0.9042 62.50 0.4929 73.91
580 1.0127 62.50 0.5994 76.53
590 0.7522 68.75 0.3477 74.78
600 0.6346 75.00 0.4063 76.69
610 0.5271 84.38 0.3365 77.35
620 0.4650 81.25 0.3255 77.24
630 0.5758 78.12 0.3026 79.30
640 0.4722 81.25 0.3424 76.19
650 0.6419 75.00 0.4101 75.27
660 0.4987 81.25 0.3442 78.84
670 0.3088 93.75 0.2962 76.96
680 0.5098 81.25 0.3917 80.45
690 0.4438 84.38 0.3534 72.25
700 0.5558 75.00 0.3495 78.22
710 0.6944 68.75 0.4922 77.67
720 0.5357 75.00 0.3571 78.11
730 0.4041 87.50 0.2757 79.62
740 0.5262 81.25 0.3962 76.85
750 0.6489 71.88 0.4508 75.03
760 0.5962 78.12 0.4381 75.89
770 0.5593 84.38 0.3395 77.95
