batch class_loss class_acc conf_loss conf
0 0.3665 84.38 0.2947 80.62
10 0.5012 84.38 0.3305 77.24
20 0.8603 62.50 0.5013 76.69
30 0.5612 78.12 0.3537 79.76
40 0.3622 81.25 0.3340 78.58
50 0.7629 68.75 0.4006 76.72
60 0.6332 78.12 0.4172 80.12
70 0.5359 84.38 0.3644 78.30
80 0.4547 78.12 0.4521 80.39
90 0.6716 75.00 0.3607 78.74
100 0.4862 75.00 0.3594 76.18
110 1.0257 59.38 0.7253 75.64
120 0.3151 90.62 0.3415 78.60
130 0.6916 71.88 0.4482 78.33
140 0.3665 93.75 0.2838 78.63
150 0.5073 84.38 0.4179 79.57
160 0.5033 87.50 0.3571 76.19
170 0.5223 81.25 0.3821 77.20
180 0.5788 75.00 0.4295 76.04
190 0.4421 87.50 0.4011 76.26
200 0.5673 71.88 0.3765 78.91
210 0.3336 90.62 0.3396 77.95
220 0.7405 71.88 0.5359 78.10
230 0.5296 81.25 0.4271 79.24
240 0.6771 71.88 0.4482 79.20
250 0.5626 71.88 0.3405 75.65
260 0.5051 78.12 0.3906 79.69
270 0.8268 68.75 0.5269 79.10
280 0.5814 81.25 0.4179 80.65
290 0.7497 81.25 0.5272 77.32
300 0.4957 71.88 0.6240 81.08
310 0.6789 65.62 0.5679 77.23
320 0.6280 75.00 0.4981 77.00
330 0.6059 75.00 0.3804 80.16
340 0.4809 81.25 0.3628 76.36
350 0.2932 90.62 0.2775 79.66
360 0.4943 81.25 0.3420 79.01
370 0.4464 87.50 0.3599 79.14
380 0.6310 65.62 0.3877 75.67
390 0.4188 81.25 0.2862 80.31
400 0.3828 87.50 0.3488 81.07
410 0.5199 84.38 0.3754 78.56
420 0.8053 68.75 0.5303 76.79
430 0.5648 78.12 0.3457 80.73
440 0.7298 75.00 0.4271 78.84
450 0.3830 84.38 0.2656 78.52
460 0.5929 78.12 0.4049 79.28
470 0.3259 87.50 0.2994 80.73
480 0.4389 81.25 0.3509 80.29
490 0.4710 87.50 0.3903 80.50
500 0.6860 65.62 0.4445 79.89
510 0.5237 75.00 0.5123 79.80
520 0.3861 87.50 0.3116 75.41
530 0.7403 68.75 0.5353 80.38
540 0.4325 87.50 0.2612 79.93
550 0.4422 87.50 0.3359 76.80
560 0.4510 84.38 0.3344 77.81
570 0.4403 78.12 0.3403 79.11
580 0.7489 65.62 0.3984 79.33
590 0.6423 68.75 0.4861 77.17
600 0.3975 84.38 0.3463 80.50
610 0.5809 78.12 0.4340 76.70
620 0.3643 81.25 0.3198 80.24
630 0.6299 78.12 0.3754 76.95
640 0.6938 78.12 0.4904 82.78
650 0.4462 78.12 0.3878 80.57
660 0.4051 84.38 0.3522 79.88
670 0.5051 78.12 0.3700 80.25
680 0.8909 62.50 0.4722 78.66
690 0.4008 87.50 0.2935 80.07
700 0.5344 87.50 0.3594 77.85
710 0.9879 71.88 0.6855 81.63
720 0.5866 84.38 0.3338 77.79
730 0.3165 87.50 0.2796 80.63
740 0.8704 62.50 0.7074 78.52
750 0.6340 75.00 0.3875 78.03
760 0.6301 75.00 0.4036 80.79
770 0.3350 84.38 0.2860 79.16
