batch class_loss class_acc conf_loss conf
0 0.5987 75.00 0.3379 80.56
10 0.4092 84.38 0.3781 78.33
20 0.8199 65.62 0.5532 79.03
30 0.3539 90.62 0.3053 78.60
40 0.6833 65.62 0.5023 79.00
50 0.4368 81.25 0.3276 76.75
60 0.6885 71.88 0.5101 78.58
70 0.8039 65.62 0.4916 78.00
80 0.9943 56.25 0.5634 77.09
90 0.4646 78.12 0.3313 77.65
100 0.9631 65.62 0.5877 77.59
110 0.5617 75.00 0.4448 75.09
120 0.5144 75.00 0.4486 78.18
130 0.4908 78.12 0.3617 74.26
140 0.4718 87.50 0.3377 76.86
150 0.3722 87.50 0.2926 78.18
160 0.4670 78.12 0.4682 77.64
170 0.3612 87.50 0.3589 79.67
180 0.8068 71.88 0.5293 75.00
190 0.6410 68.75 0.4769 78.96
200 0.5463 81.25 0.3350 77.15
210 0.4997 81.25 0.3924 75.40
220 0.5032 78.12 0.3786 79.19
230 0.7047 68.75 0.4912 78.21
240 0.4918 84.38 0.3768 78.58
250 0.3491 87.50 0.4182 78.81
260 0.5456 84.38 0.4561 78.82
270 0.7818 78.12 0.3910 78.28
280 0.5919 71.88 0.4834 79.58
290 0.4984 78.12 0.3200 78.27
300 0.4952 84.38 0.3331 80.14
310 0.6667 78.12 0.4015 76.91
320 0.5257 81.25 0.4008 77.81
330 0.3760 87.50 0.3259 79.80
340 0.5405 84.38 0.4908 76.66
350 0.5972 68.75 0.3914 78.19
360 0.4660 84.38 0.3891 81.53
370 0.7183 71.88 0.4545 76.27
380 0.9792 59.38 0.7319 79.96
390 0.5750 78.12 0.3941 75.33
400 0.3766 90.62 0.3111 77.48
410 0.4712 78.12 0.3631 79.05
420 0.5016 81.25 0.3664 78.19
430 0.3279 87.50 0.2965 77.84
440 0.3689 93.75 0.3604 78.45
450 0.4460 78.12 0.3520 77.63
460 0.7475 75.00 0.4665 75.61
470 0.7215 65.62 0.5241 81.68
480 0.8021 68.75 0.5071 80.57
490 0.6127 78.12 0.5830 78.47
500 0.7901 62.50 0.4670 76.58
510 0.9322 68.75 0.6159 77.84
520 0.4366 87.50 0.3041 78.65
530 0.4308 78.12 0.3111 79.40
540 0.6192 78.12 0.4920 77.46
550 0.4156 81.25 0.3546 79.35
560 0.7049 65.62 0.4058 74.55
570 0.4933 78.12 0.3652 76.57
580 0.4036 90.62 0.4129 79.27
590 0.5714 78.12 0.4199 77.49
600 0.3260 96.88 0.2978 77.17
610 0.3785 87.50 0.3459 76.58
620 0.5108 87.50 0.3739 74.52
630 0.3869 90.62 0.2976 77.12
640 0.3884 84.38 0.3448 79.68
650 0.3351 87.50 0.2885 79.54
660 0.4146 84.38 0.3391 77.47
670 0.5196 81.25 0.3283 76.52
680 0.4653 78.12 0.4239 76.99
690 0.8344 68.75 0.4063 75.87
700 0.6364 75.00 0.4606 76.13
710 0.3660 84.38 0.2818 80.29
720 0.2792 93.75 0.2230 80.32
730 0.5151 78.12 0.4057 77.03
