batch class_loss class_acc conf_loss conf
0 0.4288 87.50 0.3844 77.51
10 0.6944 75.00 0.4449 78.76
20 0.4404 81.25 0.4601 78.02
30 0.4426 81.25 0.3128 80.22
40 0.5100 81.25 0.3762 78.26
50 0.4562 84.38 0.2910 78.33
60 0.3844 81.25 0.3480 80.95
70 0.6556 75.00 0.4164 75.88
80 0.5200 78.12 0.3909 77.47
90 0.4341 81.25 0.3564 77.14
100 0.6677 71.88 0.4435 76.98
110 0.6203 71.88 0.3211 77.08
120 0.4395 81.25 0.4345 76.55
130 0.4573 87.50 0.3566 75.08
140 0.8695 62.50 0.3911 77.12
150 0.4560 81.25 0.3016 77.10
160 0.7652 68.75 0.4782 77.47
170 0.4039 84.38 0.3307 80.20
180 0.6275 71.88 0.3605 75.12
190 0.4735 87.50 0.3477 78.97
200 0.6683 65.62 0.5165 77.02
210 0.4352 84.38 0.3726 77.56
220 0.3906 84.38 0.2948 77.62
230 0.4797 87.50 0.3924 74.32
240 0.5753 75.00 0.4635 77.57
250 0.6036 75.00 0.4570 76.47
260 0.4034 93.75 0.3527 76.33
270 0.9533 62.50 0.5887 76.68
280 0.7749 68.75 0.6076 78.35
290 0.8239 59.38 0.5066 71.62
300 0.7191 71.88 0.5204 75.42
310 0.4879 75.00 0.2889 76.99
320 0.7042 65.62 0.5828 79.56
330 0.4178 87.50 0.3512 77.74
340 0.6856 62.50 0.5382 77.75
350 0.3201 87.50 0.4108 79.21
360 0.4210 84.38 0.4499 77.48
370 0.3962 78.12 0.3830 80.28
380 0.4724 81.25 0.2871 79.03
390 0.6186 84.38 0.5015 77.10
400 0.3681 84.38 0.3095 77.12
410 0.5900 78.12 0.4038 78.73
420 0.4843 81.25 0.4252 78.32
430 0.6976 71.88 0.5070 75.63
440 0.5102 78.12 0.4163 77.20
450 0.6566 71.88 0.4465 80.18
460 0.7074 71.88 0.5665 78.63
470 0.4813 81.25 0.3175 75.54
480 0.7090 68.75 0.5663 76.07
490 0.5940 71.88 0.4140 78.64
500 0.5001 84.38 0.3822 81.35
510 1.1813 59.38 0.7155 75.92
520 0.5510 68.75 0.4516 77.10
530 0.8503 71.88 0.5944 77.28
540 0.5168 81.25 0.3721 78.94
550 0.4277 81.25 0.3878 77.82
560 0.5530 78.12 0.3788 78.79
570 0.3398 90.62 0.3619 79.45
580 0.5141 78.12 0.3152 78.29
590 0.4490 81.25 0.3403 78.99
600 0.4283 81.25 0.4155 77.31
610 0.6155 75.00 0.3868 78.88
620 0.6281 75.00 0.4586 77.82
630 0.7299 65.62 0.4105 77.63
640 0.4638 84.38 0.3262 76.59
650 0.4496 81.25 0.3682 77.17
660 0.5273 71.88 0.4242 78.65
670 0.5831 81.25 0.4191 77.02
680 0.6740 75.00 0.4242 76.69
690 0.6145 75.00 0.4261 75.58
700 0.5200 81.25 0.4773 75.80
710 0.5000 81.25 0.3202 79.82
720 0.5169 75.00 0.3478 76.78
730 0.2655 90.62 0.2739 78.91
