batch class_loss class_acc conf_loss conf
0 0.4864 81.25 0.4328 78.52
10 0.5372 81.25 0.3569 80.94
20 0.7121 75.00 0.4744 78.57
30 0.5459 71.88 0.4535 76.85
40 0.5859 78.12 0.3868 79.04
50 0.4580 78.12 0.4953 77.83
60 0.6051 75.00 0.4746 78.00
70 0.4614 84.38 0.3424 78.17
80 0.5146 84.38 0.3774 79.36
90 0.8308 65.62 0.5478 77.80
100 0.4560 84.38 0.4268 78.35
110 0.6693 65.62 0.6249 75.92
120 0.4918 87.50 0.3911 76.66
130 0.7220 68.75 0.4433 77.09
140 0.5997 71.88 0.4350 77.93
150 0.6117 78.12 0.4888 79.68
160 0.7411 65.62 0.5637 78.92
170 0.4851 78.12 0.3977 78.84
180 0.4573 90.62 0.2828 79.81
190 0.2752 96.88 0.2682 79.30
200 0.6895 78.12 0.4751 76.76
210 0.3696 84.38 0.3365 78.83
220 0.5589 78.12 0.5029 76.78
230 0.4966 81.25 0.3982 80.82
240 0.6842 71.88 0.3919 77.18
250 0.5960 75.00 0.4785 80.40
260 0.7501 71.88 0.5455 78.73
270 0.5908 78.12 0.4349 78.56
280 0.3646 78.12 0.2604 78.75
290 0.7670 75.00 0.5689 80.19
300 0.4125 81.25 0.4629 77.59
310 0.3994 84.38 0.3742 76.94
320 0.5965 78.12 0.3969 77.49
330 0.5499 81.25 0.3855 78.67
340 0.5975 78.12 0.4219 79.23
350 0.5670 75.00 0.3382 77.81
360 0.6317 71.88 0.5078 77.21
370 0.7371 71.88 0.5195 76.63
380 0.6082 75.00 0.4619 76.89
390 0.8141 65.62 0.4825 74.85
400 0.4578 87.50 0.3142 75.60
410 0.7137 71.88 0.4575 78.23
420 0.7550 68.75 0.4150 74.08
430 0.3743 87.50 0.3270 75.90
440 0.7647 71.88 0.4145 80.35
450 0.2915 87.50 0.3345 77.99
460 0.6766 68.75 0.3952 77.24
470 0.7168 71.88 0.4925 76.35
480 0.6430 71.88 0.4898 77.21
490 0.4177 84.38 0.3669 76.96
500 0.5929 81.25 0.4701 75.73
510 0.4592 81.25 0.4286 78.06
520 0.4293 78.12 0.3279 75.12
530 0.5546 81.25 0.4253 78.25
540 0.3483 84.38 0.2756 77.95
550 0.3894 81.25 0.3721 79.24
560 0.4844 78.12 0.3401 78.40
570 0.4826 78.12 0.3845 79.13
580 0.3850 93.75 0.3562 77.98
590 0.5754 71.88 0.3488 76.05
600 0.5752 78.12 0.3493 78.79
610 0.3171 84.38 0.3993 77.56
620 0.4282 84.38 0.2822 78.86
630 0.4801 78.12 0.3392 79.15
640 0.4668 84.38 0.3454 75.36
650 0.4987 78.12 0.3439 76.37
660 0.6002 71.88 0.4090 76.55
670 0.4741 78.12 0.3665 79.85
680 0.5840 78.12 0.4053 78.40
690 0.7226 75.00 0.4354 78.16
700 0.4340 84.38 0.3990 79.97
710 0.5343 78.12 0.3619 78.03
720 0.7322 68.75 0.4290 75.54
730 0.4512 84.38 0.4309 78.03
